Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW,NI
1,7,21,12,0.8047889366557153,0.7474444107679167,0.8227131058807096,0.8607482940646325,0.0
1,7,21,13,0.7871294873602314,0.7629845975808007,0.8226642163710015,0.8389648512939359,0.0
1,7,21,14,0.7561661143441459,0.7627458003839124,0.8225070715183685,0.8106903566370542,0.0
1,7,21,15,0.739810586389845,0.7544705590609759,0.8061993644363739,0.7600319299600875,0.0
1,7,21,16,0.7312417054958024,0.7404641850127205,0.7829864506215952,0.741369383288271,0.0
1,7,21,17,0.7359565232650619,0.7207450472542914,0.7521511384271548,0.7339616325479593,0.0
1,7,21,18,0.7402424508486493,0.7487486108432296,0.7392416887833496,0.7324042744946568,0.0
1,7,21,19,0.7319579104660506,0.7672002865566363,0.7280307130884203,0.7179688425389468,0.0
1,7,21,20,0.7136203268964113,0.7520825870920931,0.7107159694091354,0.7071775460280675,0.0
1,7,21,21,0.6959466010898926,0.7279732547139485,0.6864244307864227,0.6914752156559804,0.0
1,7,21,22,0.6686576451014019,0.6938160710513506,0.6551853436234111,0.6684485644392945,0.0
1,7,21,23,0.617318716565452,0.665674739848823,0.623423313311915,0.6194752156559804,0.0
1,7,21,24,0.5671355905686989,0.614011884752799,0.5755748882525492,0.5716369254538431,0.0
