Month,Day,Period,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD,NI
1,5,3,0.593754155,0.6586743,0.561352976,0.607316633,0.607316633,0.6586743,8097.138554
1,5,4,0.594468874,0.664050915,0.563161822,0.59663144,0.59663144,0.664050915,7906.626506
1,5,5,0.606354065,0.678392031,0.576134989,0.598095091,0.598095091,0.678392031,8182.680723
1,5,6,0.633885615,0.699378387,0.608956759,0.615022672,0.615022672,0.699378387,8277.861446
1,5,7,0.67197353,0.741120215,0.647497898,0.650549139,0.650549139,0.741120215,7989.608434
1,5,8,0.688368197,0.762876685,0.679235271,0.664854878,0.664854878,0.762876685,8143.373494
1,5,9,0.688412369,0.761963249,0.692203686,0.666414861,0.666414861,0.761963249,8317.756024
1,5,10,0.678390969,0.745456833,0.693773161,0.658504117,0.658504117,0.745456833,8207.53012
1,5,11,0.663673437,0.741240653,0.68696603,0.643609576,0.643609576,0.741240653,7947.138554
1,5,12,0.647453308,0.720227115,0.67128692,0.629067185,0.629067185,0.720227115,8306.024096
1,5,13,0.641979421,0.704709663,0.66902012,0.612820561,0.612820561,0.704709663,8227.108434
1,5,14,0.633985,0.688453362,0.66385097,0.600804418,0.600804418,0.688453362,7744.563253
1,5,15,0.6254777,0.678028676,0.655068878,0.593445861,0.593445861,0.678028676,7599.096386
1,5,16,0.627297472,0.667136206,0.654422635,0.592714281,0.592714281,0.667136206,7873.042169
1,5,17,0.642780796,0.682844466,0.656557771,0.61277092,0.61277092,0.682844466,7899.698795
1,5,18,0.680177766,0.720483676,0.681689569,0.641618312,0.641618312,0.720483676,8250.436747
1,5,19,0.68200766,0.727511288,0.668126389,0.641014765,0.641014765,0.727511288,8181.174699
1,5,20,0.674381795,0.722879001,0.652685264,0.629834398,0.629834398,0.722879001,8040.210843
1,5,21,0.661219773,0.717363683,0.629011868,0.611368705,0.611368705,0.717363683,8139.307229
1,5,22,0.637366418,0.698490736,0.601561991,0.584216701,0.584216701,0.698490736,8116.114458
1,5,23,0.599000897,0.663407793,0.574264963,0.549572455,0.549572455,0.663407793,7585.828313
1,5,24,0.563369865,0.63442753,0.535698086,0.520029361,0.520029361,0.63442753,7158.13253
1,6,1,0.536816069,0.61383214,0.520258545,0.498981637,0.498981637,0.61383214,6479.066265
1,6,2,0.523431656,0.611229782,0.500193734,0.489035396,0.489035396,0.611229782,6062.048193
1,6,3,0.520560665,0.615475723,0.502063958,0.486023312,0.486023312,0.615475723,6027.560241
1,6,4,0.526910466,0.620138844,0.502802663,0.492311654,0.492311654,0.620138844,5557.228916
1,6,5,0.546700354,0.635179594,0.523965135,0.511750985,0.511750985,0.635179594,5381.927711
1,6,6,0.584633209,0.667989584,0.558237389,0.550197627,0.550197627,0.667989584,5556.927711
1,6,7,0.6324163,0.726348704,0.610818271,0.605742397,0.605742397,0.726348704,5527.560241
1,6,8,0.656823026,0.75380507,0.647024699,0.631782165,0.631782165,0.75380507,5351.039157
1,6,9,0.653649889,0.76301818,0.654834655,0.623426379,0.623426379,0.76301818,5075.737952
1,6,10,0.637063813,0.755952858,0.638293491,0.596029859,0.596029859,0.755952858,5179.96988
1,6,11,0.623639983,0.745969848,0.629395575,0.565242318,0.565242318,0.745969848,5676.957831
1,6,12,0.60544993,0.728619509,0.62102966,0.540129743,0.540129743,0.728619509,5692.620482
1,6,13,0.588380575,0.716689189,0.608805494,0.526263149,0.526263149,0.716689189,5539.608434
1,6,14,0.576983111,0.71294219,0.601864323,0.512747476,0.512747476,0.71294219,5089.759036
1,6,15,0.58070471,0.706793849,0.608397039,0.514739968,0.514739968,0.706793849,4856.475904
1,6,16,0.601449499,0.7220744,0.617515121,0.542359132,0.542359132,0.7220744,4910.391566
1,6,17,0.630878428,0.741632048,0.637013281,0.584269536,0.584269536,0.741632048,4908.73494
1,6,18,0.671466785,0.775723448,0.663713366,0.632232122,0.632232122,0.775723448,5719.578313
1,6,19,0.6703148,0.784735113,0.646502003,0.636091777,0.636091777,0.784735113,5714.909639
1,6,20,0.661756733,0.776306406,0.641657161,0.632027663,0.632027663,0.776306406,5500.753012
1,6,21,0.647134139,0.764238566,0.615706671,0.618770022,0.618770022,0.764238566,5126.506024
1,6,22,0.624314825,0.741489156,0.596981072,0.59759746,0.59759746,0.741489156,5043.057229
1,6,23,0.591671962,0.7133179,0.570506499,0.565628382,0.565628382,0.7133179,4980.271084
1,6,24,0.561157151,0.686754449,0.541131159,0.53939202,0.53939202,0.686754449,4991.415663
1,7,1,0.541926462,0.672934299,0.527101116,0.5231884,0.5231884,0.672934299,4940.813253
1,7,2,0.535505649,0.663264686,0.524904207,0.520235049,0.520235049,0.663264686,4774.548193
1,7,3,0.544170464,0.663242661,0.529650845,0.527673473,0.527673473,0.663242661,4592.46988
1,7,4,0.558935081,0.668724888,0.535523062,0.540935783,0.540935783,0.668724888,4408.433735
1,7,5,0.57685121,0.684397587,0.557900606,0.569428567,0.569428567,0.684397587,4354.35241
1,7,6,0.607793471,0.710633245,0.595401301,0.608695257,0.608695257,0.710633245,3813.403614
1,7,7,0.649970008,0.749399799,0.647428601,0.648512905,0.648512905,0.749399799,4026.506024
1,7,8,0.682730048,0.778626309,0.683718779,0.678258491,0.678258491,0.778626309,4301.355422
1,7,9,0.692930281,0.793753332,0.701492833,0.688977106,0.688977106,0.793753332,4342.018072
1,7,10,0.685080338,0.798457065,0.699580635,0.682786569,0.682786569,0.798457065,4645.03012
1,7,11,0.680682823,0.794627231,0.694422374,0.667788078,0.667788078,0.794627231,5871.385542
1,7,12,0.673515084,0.79266821,0.685437539,0.656683646,0.656683646,0.79266821,6128.012048
1,7,13,0.668143803,0.784785179,0.683062241,0.646800315,0.646800315,0.784785179,6314.909639
1,7,14,0.660803519,0.776799223,0.675374644,0.639647446,0.639647446,0.776799223,6328.162651
1,7,15,0.66151609,0.77481055,0.668974978,0.632419133,0.632419133,0.77481055,6635.075301
1,7,16,0.67587795,0.784135718,0.672323205,0.647126909,0.647126909,0.784135718,6487.033133
1,7,17,0.711664809,0.805430743,0.704489428,0.696071242,0.696071242,0.805430743,6921.23494
1,7,18,0.76625966,0.839697159,0.74209486,0.75360531,0.75360531,0.839697159,6706.174699
1,7,19,0.771344286,0.845814558,0.737321494,0.762372225,0.762372225,0.845814558,7091.701807
1,7,20,0.763039438,0.836027729,0.726831333,0.758097263,0.758097263,0.836027729,7009.021084
1,7,21,0.749270826,0.821800283,0.70647013,0.751310061,0.751310061,0.821800283,7276.792169
1,7,22,0.725269618,0.802849658,0.689515363,0.735889628,0.735889628,0.802849658,7275.903614
1,7,23,0.692237188,0.777684832,0.66632467,0.707703533,0.707703533,0.777684832,7177.259036
1,7,24,0.667791965,0.753775632,0.638424957,0.684029051,0.684029051,0.753775632,7003.915663
1,8,1,0.649307896,0.735915392,0.622859692,0.666308454,0.666308454,0.735915392,6596.987952
1,8,2,0.643215762,0.726007374,0.610958251,0.65995843,0.65995843,0.726007374,6117.153614
1,8,3,0.642437087,0.729149821,0.609016553,0.657373449,0.657373449,0.729149821,6220.481928
1,8,4,0.644076952,0.735028279,0.609484604,0.660771597,0.660771597,0.735028279,6260.828313
1,8,5,0.653994212,0.748318008,0.617391377,0.670265915,0.670265915,0.748318008,6468.659639
1,8,6,0.673442231,0.765890744,0.630130122,0.686622878,0.686622878,0.765890744,6536.144578
1,8,7,0.700316731,0.790262894,0.65209723,0.710316774,0.710316774,0.790262894,6684.789157
1,8,8,0.724578826,0.817599789,0.673969105,0.730490878,0.730490878,0.817599789,7139.759036
1,8,9,0.72906591,0.827600741,0.681383672,0.72141752,0.72141752,0.827600741,7086.295181
1,8,10,0.701645556,0.807726473,0.679085986,0.687886248,0.687886248,0.807726473,6657.665663
1,8,11,0.67752165,0.778159922,0.656302956,0.657343714,0.657343714,0.778159922,6526.054217
1,8,12,0.655725181,0.753048385,0.647461467,0.62980368,0.62980368,0.753048385,7004.051205
1,8,13,0.631998205,0.725489309,0.634208342,0.602890785,0.602890785,0.725489309,6840.496988
1,8,14,0.612884692,0.69973465,0.611367895,0.580055273,0.580055273,0.69973465,6709.789157
1,8,15,0.602041826,0.686245731,0.600174866,0.572076949,0.572076949,0.686245731,6709.322289
1,8,16,0.607494087,0.687290564,0.599560895,0.582589384,0.582589384,0.687290564,7015.361446
1,8,17,0.637170407,0.705776091,0.620697827,0.623097327,0.623097327,0.705776091,6984.638554
1,8,18,0.69263243,0.750606218,0.659870953,0.688048439,0.688048439,0.750606218,7236.144578
1,8,19,0.707233092,0.765177142,0.679690453,0.706244796,0.706244796,0.765177142,7394.277108
1,8,20,0.704278665,0.764576458,0.675017468,0.707062141,0.707062141,0.764576458,7323.042169
1,8,21,0.694240854,0.752350362,0.671493425,0.701278065,0.701278065,0.752350362,7311.89759
1,8,22,0.678518115,0.733698951,0.6576784,0.685561264,0.685561264,0.733698951,7285.240964
1,8,23,0.654002494,0.708272085,0.62884615,0.664025247,0.664025247,0.708272085,7596.23494
1,8,24,0.625833065,0.680832479,0.608851626,0.639825119,0.639825119,0.680832479,7803.614458
1,9,1,0.604822481,0.662189986,0.584767201,0.62260756,0.62260756,0.662189986,7625.301205
1,9,2,0.590275193,0.642524684,0.572106267,0.612039586,0.612039586,0.642524684,7183.13253
1,9,3,0.58305868,0.632410493,0.563642941,0.608328115,0.608328115,0.632410493,6989.006024
1,9,4,0.575958885,0.630328242,0.555571637,0.606508381,0.606508381,0.630328242,6959.939759
1,9,5,0.577420531,0.625442187,0.560548142,0.607886022,0.607886022,0.625442187,6942.003012
1,9,6,0.58517845,0.629487649,0.558876702,0.610195769,0.610195769,0.629487649,6970.61747
1,9,7,0.59911746,0.640181359,0.573382715,0.616406457,0.616406457,0.640181359,7123.192771
1,9,8,0.607791171,0.654953085,0.583447195,0.622217073,0.622217073,0.654953085,7175.436747
1,9,9,0.618509959,0.670199041,0.588939665,0.623023358,0.623023358,0.670199041,6964.006024
1,9,10,0.63373899,0.682014295,0.604775386,0.610985836,0.610985836,0.682014295,7200.150602
1,9,11,0.637152462,0.6939343,0.6028226,0.609709196,0.609709196,0.6939343,6986.88253
1,9,12,0.639575911,0.701470307,0.615705879,0.605687105,0.605687105,0.701470307,7206.009036
1,9,13,0.644072965,0.702778792,0.616801957,0.601746109,0.601746109,0.702778792,7245.180723
1,9,14,0.637725771,0.693551284,0.619066777,0.58940239,0.58940239,0.693551284,7134.789157
1,9,15,0.633075958,0.683592878,0.618624861,0.581971093,0.581971093,0.683592878,7074.98494
1,9,16,0.626545023,0.683025069,0.61635331,0.578957043,0.578957043,0.683025069,7019.111446
1,9,17,0.638115492,0.692360229,0.622084161,0.595626593,0.595626593,0.692360229,6646.686747
1,9,18,0.663962085,0.715716018,0.640866187,0.620631041,0.620631041,0.715716018,6478.448795
1,9,19,0.653834244,0.710620674,0.631370932,0.608475807,0.608475807,0.710620674,5815.813253
1,9,20,0.636046949,0.705425844,0.622893944,0.591641363,0.591641363,0.705425844,5730.421687
1,9,21,0.615110903,0.698413918,0.607089308,0.568939782,0.568939782,0.698413918,5691.25
