Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW
1,4,15,1,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,4,15,2,0.0001294783938924,0.0001294783938924,0.0001294783938924,0.0001294783938924
1,4,15,3,0.0001198874017522,0.0001198874017522,0.0001198874017522,0.0001198874017522
1,4,15,4,0.0001198874017522,0.0001198874017522,0.0001198874017522,0.0001198874017522
1,4,15,5,0.0001198874017522,0.0001198874017522,0.0001198874017522,0.0001198874017522
1,4,15,6,0.0001534558742429,0.0001534558742429,0.0001534558742429,0.0001534558742429
1,4,15,7,0.0070493792230337,0.0070493792230337,0.0070493792230337,0.0070493792230337
1,4,15,8,0.0846213236528252,0.0846213236528252,0.0846213236528252,0.0846213236528252
1,4,15,9,0.2548374566607043,0.2548374566607043,0.2548374566607043,0.2548374566607043
1,4,15,10,0.4472807139534549,0.4472807139534549,0.4472807139534549,0.4472807139534549
1,4,15,11,0.589611037313755,0.589611037313755,0.589611037313755,0.589611037313755
1,4,15,12,0.6535445909202078,0.6535445909202078,0.6535445909202078,0.6535445909202078
1,4,15,13,0.6365781258242259,0.6365781258242259,0.6365781258242259,0.6365781258242259
1,4,15,14,0.6010147269684313,0.6010147269684313,0.6010147269684313,0.6010147269684313
1,4,15,15,0.5401934503114675,0.5401934503114675,0.5401934503114675,0.5401934503114675
1,4,15,16,0.4454584254468203,0.4454584254468203,0.4454584254468203,0.4454584254468203
1,4,15,17,0.3364567997736525,0.3364567997736525,0.3364567997736525,0.3364567997736525
1,4,15,18,0.2357322003174618,0.2357322003174618,0.2357322003174618,0.2357322003174618
1,4,15,19,0.1271094188338312,0.1271094188338312,0.1271094188338312,0.1271094188338312
1,4,15,20,0.0329066940329642,0.0329066940329642,0.0329066940329642,0.0329066940329642
1,4,15,21,0.0007816658594248,0.0007816658594248,0.0007816658594248,0.0007816658594248
1,4,15,22,0.0003788441895371,0.0003788441895371,0.0003788441895371,0.0003788441895371
1,4,15,23,0.000316502740626,0.000316502740626,0.000316502740626,0.000316502740626
1,4,15,24,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05
1,4,16,1,8.631892926163747e-05,8.631892926163747e-05,8.631892926163747e-05,8.631892926163747e-05
1,4,16,2,7.672793712145553e-05,7.672793712145553e-05,7.672793712145553e-05,7.672793712145553e-05
1,4,16,3,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05
1,4,16,4,0.0001007054174719,0.0001007054174719,0.0001007054174719,0.0001007054174719
1,4,16,5,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05
1,4,16,6,0.0001774333545933,0.0001774333545933,0.0001774333545933,0.0001774333545933
1,4,16,7,0.0097924029751257,0.0097924029751257,0.0097924029751257,0.0097924029751257
1,4,16,8,0.0935553328314047,0.0935553328314047,0.0935553328314047,0.0935553328314047
1,4,16,9,0.2602611627159771,0.2602611627159771,0.2602611627159771,0.2602611627159771
1,4,16,10,0.4349706755415314,0.4349706755415314,0.4349706755415314,0.4349706755415314
1,4,16,11,0.5776510701149481,0.5776510701149481,0.5776510701149481,0.5776510701149481
1,4,16,12,0.6785003524689611,0.6785003524689611,0.6785003524689611,0.6785003524689611
1,4,16,13,0.707326079346278,0.707326079346278,0.707326079346278,0.707326079346278
1,4,16,14,0.660253489922265,0.660253489922265,0.660253489922265,0.660253489922265
1,4,16,15,0.5852998863467431,0.5852998863467431,0.5852998863467431,0.5852998863467431
1,4,16,16,0.4859899582312292,0.4859899582312292,0.4859899582312292,0.4859899582312292
1,4,16,17,0.3654120050448619,0.3654120050448619,0.3654120050448619,0.3654120050448619
1,4,16,18,0.2263282325240134,0.2263282325240134,0.2263282325240134,0.2263282325240134
1,4,16,19,0.0991852452176915,0.0991852452176915,0.0991852452176915,0.0991852452176915
1,4,16,20,0.0232149964753103,0.0232149964753103,0.0232149964753103,0.0232149964753103
1,4,16,21,0.0008248253240556,0.0008248253240556,0.0008248253240556,0.0008248253240556
1,4,16,22,0.0002062063310139,0.0002062063310139,0.0002062063310139,0.0002062063310139
1,4,16,23,0.0001246828978223,0.0001246828978223,0.0001246828978223,0.0001246828978223
1,4,16,24,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05
1,4,17,1,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05
1,4,17,2,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,4,17,3,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05
1,4,17,4,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05
1,4,17,5,8.15234331915465e-05,8.15234331915465e-05,8.15234331915465e-05,8.15234331915465e-05
1,4,17,6,0.0001342738899625,0.0001342738899625,0.0001342738899625,0.0001342738899625
1,4,17,7,0.0061286439775762,0.0061286439775762,0.0061286439775762,0.0061286439775762
1,4,17,8,0.0489859923559792,0.0489859923559792,0.0489859923559792,0.0489859923559792
1,4,17,9,0.1316459581161373,0.1316459581161373,0.1316459581161373,0.1316459581161373
1,4,17,10,0.2159843475008272,0.2159843475008272,0.2159843475008272,0.2159843475008272
1,4,17,11,0.3038282445127536,0.3038282445127536,0.3038282445127536,0.3038282445127536
1,4,17,12,0.3767389667624167,0.3767389667624167,0.3767389667624167,0.3767389667624167
1,4,17,13,0.4234902579497336,0.4234902579497336,0.4234902579497336,0.4234902579497336
1,4,17,14,0.4213850351749637,0.4213850351749637,0.4213850351749637,0.4213850351749637
1,4,17,15,0.3827477233382407,0.3827477233382407,0.3827477233382407,0.3827477233382407
1,4,17,16,0.3276714509732459,0.3276714509732459,0.3276714509732459,0.3276714509732459
1,4,17,17,0.2541948601873121,0.2541948601873121,0.2541948601873121,0.2541948601873121
1,4,17,18,0.1524919795328227,0.1524919795328227,0.1524919795328227,0.1524919795328227
1,4,17,19,0.063684187810808,0.063684187810808,0.063684187810808,0.063684187810808
1,4,17,20,0.0152544729989593,0.0152544729989593,0.0152544729989593,0.0152544729989593
1,4,17,21,0.0006186189930417,0.0006186189930417,0.0006186189930417,0.0006186189930417
1,4,17,22,0.0003117072445559,0.0003117072445559,0.0003117072445559,0.0003117072445559
1,4,17,23,0.000105500913542,0.000105500913542,0.000105500913542,0.000105500913542
1,4,17,24,0.0001294783938924,0.0001294783938924,0.0001294783938924,0.0001294783938924
1,4,18,1,0.000105500913542,0.000105500913542,0.000105500913542,0.000105500913542
1,4,18,2,0.000163046866383,0.000163046866383,0.000163046866383,0.000163046866383
1,4,18,3,0.000110296409612,0.000110296409612,0.000110296409612,0.000110296409612
1,4,18,4,0.0001007054174719,0.0001007054174719,0.0001007054174719,0.0001007054174719
1,4,18,5,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05
1,4,18,6,0.0001246828978223,0.0001246828978223,0.0001246828978223,0.0001246828978223
1,4,18,7,0.0025943633739192,0.0025943633739192,0.0025943633739192,0.0025943633739192
