Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW,NI
1,4,15,1,0.5985671141758021,0.5958724822968616,0.5770180018158961,0.5719840350199562,0.0
1,4,15,2,0.5786258025332479,0.5964143682436466,0.5570606055314988,0.5438650701686623,0.0
1,4,15,3,0.5676007668865843,0.585337852111059,0.5434832902640033,0.5317110853611433,0.0
1,4,15,4,0.5734392650452118,0.5838591463918662,0.5497114645900265,0.5283635895455131,0.0
1,4,15,5,0.6026531706049016,0.6054978462329742,0.5733774793965638,0.55043131196086,0.0
1,4,15,6,0.6598775908149687,0.6578403548893726,0.6269355007682638,0.6032702459121926,0.0
1,4,15,7,0.7608470253996976,0.7363036030823208,0.7153124563486521,0.7050856186429767,0.0
1,4,15,8,0.8307602896466146,0.7797004013629809,0.773910025841598,0.772499034376207,0.0
1,4,15,9,0.870842784086211,0.7968754305237925,0.8104182672160917,0.7919402600746749,0.0
1,4,15,10,0.8566876233951565,0.8211776375609622,0.8241601480653723,0.8034247457190679,0.0
1,4,15,11,0.8005595202616408,0.8164568006686321,0.8161505622293617,0.8093472383159521,0.0
1,4,15,12,0.7920703498875427,0.8350737975183461,0.7926539146528845,0.817252478434402,0.0
1,4,15,13,0.7862086523984835,0.8320704635420972,0.7817877846067887,0.8184112269859662,0.0
1,4,15,14,0.7577936366021188,0.8509629956189899,0.7686565861153792,0.8152954808806488,0.0
1,4,15,15,0.734860801043137,0.830747894451639,0.7480090620198353,0.7886957641302949,0.0
1,4,15,16,0.7382003149160392,0.7935781923052195,0.7389920030730548,0.7512295609630488,0.0
1,4,15,17,0.7675569855860775,0.7507416489864895,0.7352506460399497,0.7196086004892494,0.0
1,4,15,18,0.8188340492408762,0.7699280853057063,0.747259131861992,0.7072228659714175,0.0
1,4,15,19,0.8728522030143663,0.7738498700392179,0.76007167551334,0.7243723445345693,0.0
1,4,15,20,0.8673343314993964,0.7938812810551162,0.7638448980304512,0.7370413286983392,0.0
1,4,15,21,0.8425871893297355,0.7755765574628716,0.750877392093868,0.7302433371958285,0.0
1,4,15,22,0.8062754783672191,0.7336952029316948,0.7106151347953625,0.7035921205098493,0.0
1,4,15,23,0.7455473644073493,0.6838416958274782,0.6669122782511524,0.6567271790910262,0.0
1,4,15,24,0.6991177711035088,0.6308195336107054,0.611686775387624,0.6046092442384448,0.0
1,4,16,1,0.6664209917059419,0.578256596772564,0.5694898903478139,0.5650315437105704,0.0
1,4,16,2,0.6437695223852717,0.5613938408692218,0.5545716056711831,0.537891077636153,0.0
1,4,16,3,0.6191122032642052,0.5472772527300949,0.5613668110071239,0.52640659199176,0.0
1,4,16,4,0.6066488091307806,0.5631205282928756,0.5558903128928622,0.5289300888373889,0.0
1,4,16,5,0.6065458992804044,0.5763186656747399,0.5570675897471714,0.5454358182052272,0.0
1,4,16,6,0.6436083167815033,0.6260252206577944,0.6095539705266099,0.6053044933693833,0.0
1,4,16,7,0.6962416489846128,0.7058018534336281,0.6863930018158961,0.7018153727307841,0.0
1,4,16,8,0.7290538301797115,0.7656940273147255,0.7465340829724822,0.757435303205871,0.0
1,4,16,9,0.7574040068217928,0.8150883090403108,0.7891578781952787,0.805484743144071,0.0
1,4,16,10,0.7462058684788317,0.7977571432507646,0.7982343029752759,0.7995880005149993,0.0
1,4,16,11,0.7263186886072847,0.8174303584713306,0.804521843134516,0.7874340157074804,0.0
1,4,16,12,0.7121837529735294,0.8089346889666511,0.7877536143316106,0.7796832753959058,0.0
1,4,16,13,0.6942982589199937,0.8205806445687415,0.7611066489733204,0.7692802883996395,0.0
1,4,16,14,0.6716842654407902,0.8204336924475795,0.7449779124179354,0.7621475473155659,0.0
1,4,16,15,0.6616086177779443,0.8072814776035783,0.7329982364855427,0.7535470580661774,0.0
1,4,16,16,0.6771813170438341,0.8091734861635393,0.7348516727196536,0.7547058066177418,0.0
1,4,16,17,0.6919813001499628,0.8012288871132174,0.7315306781673419,0.7594953006308742,0.0
1,4,16,18,0.7139034776986025,0.8111848933219445,0.7353279089258277,0.7594953006308742,0.0
1,4,16,19,0.726966485295491,0.8375260610402373,0.7528574172370444,0.7569718037852453,0.0
1,4,16,20,0.7306748090367935,0.8189917247586771,0.7489078432742005,0.7418308227114716,0.0
1,4,16,21,0.7330393561769406,0.8119104694201821,0.7391810134096941,0.7285180893523883,0.0
1,4,16,22,0.7277397963098787,0.7867173651484676,0.7100559610280766,0.6936268829663963,0.0
1,4,16,23,0.7023692464916961,0.7226186867991072,0.6667904909903618,0.6510621861722673,0.0
1,4,16,24,0.6714570309734855,0.6790657518897124,0.6174470072635843,0.6050212437234453,0.0
1,4,17,1,0.6404097834550703,0.6274671883466968,0.5778678935605531,0.5662160422299473,0.0
1,4,17,2,0.6345094204152917,0.6028251545293399,0.5619975729850538,0.5368095789880263,0.0
1,4,17,3,0.6361559780213112,0.5853837746489222,0.5529058702332729,0.5187588515514355,0.0
1,4,17,4,0.6421271287616376,0.5858705535502714,0.5462673732364856,0.5219775975280031,0.0
1,4,17,5,0.6664525190011439,0.599454440250186,0.5538915176700656,0.5321230848461439,0.0
1,4,17,6,0.7069871029568439,0.6369731536843652,0.6058479710853472,0.5863267670915412,0.0
1,4,17,7,0.7625304639925571,0.7174661780508638,0.6851415176700657,0.6782541521823098,0.0
1,4,17,8,0.809114719499275,0.7727018065926395,0.7418699364436373,0.7617355478305652,0.0
1,4,17,9,0.8271245381697393,0.8113777679809697,0.789155695627881,0.8110982361272049,0.0
1,4,17,10,0.8155617539407631,0.8415488753570477,0.8086787610001397,0.8284794644006696,0.0
1,4,17,11,0.8254803599822257,0.8543153408829985,0.8250859931554686,0.8480751899060126,0.0
1,4,17,12,0.8108023220745197,0.8777725732234867,0.8289530660706803,0.8555426805716493,0.0
1,4,17,13,0.7896909313817342,0.8586963509951414,0.8137606509289007,0.8533024333719583,0.0
1,4,17,14,0.7649931621460688,0.8484097025137998,0.7980134271546305,0.8333977082528646,0.0
1,4,17,15,0.7577323665755944,0.8214072502502778,0.77372930926107,0.8266769666537916,0.0
1,4,17,16,0.7366191913189295,0.8287364872932338,0.7692284187735717,0.7947985065018669,0.0
1,4,17,17,0.7403174025315823,0.8244840602871077,0.7487223250453975,0.7739410325737093,0.0
1,4,17,18,0.7269355528549154,0.8153730287750622,0.7397847115518928,0.763151796060255,0.0
1,4,17,19,0.717997267237846,0.8059956465434106,0.7434732504539742,0.7580275524655594,0.0
1,4,17,20,0.7115894932017038,0.785844836929068,0.7342750384131862,0.7352388309514614,0.0
1,4,17,21,0.6946040141979902,0.7734090136757318,0.7092257123899987,0.703669370413287,0.0
1,4,17,22,0.6555107630021837,0.7428521569816035,0.6626130569911999,0.6570361787047766,0.0
1,4,17,23,0.6086344338738776,0.711239081916623,0.6199687456348653,0.6072099909875113,0.0
1,4,17,24,0.5732774645868169,0.6729947923842063,0.5729964031289286,0.5631775460280675,0.0
1,4,18,1,0.5401458464573134,0.6086756858531029,0.5305511419192626,0.5224153469808163,0.0
1,4,18,2,0.5268205079701597,0.5600437182560457,0.5063058737253807,0.4979786275267155,0.0
1,4,18,3,0.5132435459760165,0.529055189706004,0.4905957535968711,0.4812411484485644,0.0
1,4,18,4,0.5114702843345629,0.5154988565288072,0.4852069946919961,0.4746749066563667,0.0
1,4,18,5,0.5174194254537104,0.5207248413376316,0.4835395132001676,0.4788464014419982,0.0
1,4,18,6,0.5247759926190437,0.5291194812590123,0.4931214205894678,0.478743401570748,0.0
1,4,18,7,0.5264041097316432,0.5309288292508197,0.4981631512781114,0.4802883996395004,0.0
1,4,18,8,0.563432025664408,0.5440902286023935,0.5233294629138148,0.4924938843826445,0.0
1,4,18,9,0.5959271493436077,0.5971215753267388,0.5672632350886996,0.5212308484614394,0.0
1,4,18,10,0.6262647352926655,0.6295888095959735,0.6088524933649951,0.5704647869190164,0.0
1,4,18,11,0.6513241761412136,0.6580883365938335,0.6359268054197513,0.5940260074674907,0.0
1,4,18,12,0.6758607397731106,0.6778258433674078,0.6707169297387904,0.6121797347753315,0.0
1,4,18,13,0.6508714917704836,0.676273661587634,0.6718815477021931,0.6232779709025363,0.0
1,4,18,14,0.6299665156330769,0.6642695101902112,0.6590480514038274,0.5974765031543711,0.0
1,4,18,15,0.6191187466650961,0.6429338990989998,0.6438848826651767,0.5726277842152697,0.0
1,4,18,16,0.6207819602006563,0.6382681692521055,0.632176281603576,0.5540620574224282,0.0
1,4,18,17,0.6235938380198954,0.6285050377024036,0.6140024793965637,0.552002059997425,0.0
1,4,18,18,0.6348800148475714,0.6236831712267746,0.6225747311076967,0.559057551178061,0.0
1,4,18,19,0.6514157837536872,0.6367894635329127,0.6330021651068585,0.565108793614008,0.0
1,4,18,20,0.6528773415708802,0.6356873226241975,0.630335067746892,0.5652375434530706,0.0
1,4,18,21,0.6486889701460308,0.6359077508059405,0.6131717942450063,0.5650315437105704,0.0
1,4,18,22,0.6362957688585275,0.6297908687625713,0.5939931380081017,0.5554010557486803,0.0
1,4,18,23,0.6087504305260358,0.6015117699464543,0.5674544279927365,0.5347753315308356,0.0
1,4,18,24,0.576274937049509,0.5608519549224368,0.5272467348791731,0.5051371185786018,0.0
1,4,19,1,0.5566203453369047,0.5321228152352612,0.490312456348652,0.4687266640916699,0.0
1,4,19,2,0.5216589543764347,0.5086472138796279,0.4675954218466266,0.447379940775074,0.0
1,4,19,3,0.5105946583244254,0.507315460281597,0.4557366601480653,0.4469679412900734,0.0
1,4,19,4,0.504394488552915,0.4970471808154005,0.453794175164129,0.4425389468263164,0.0
1,4,19,5,0.5039334762174146,0.5098687533867872,0.4594369849140941,0.4515771855285181,0.0
1,4,19,6,0.514699155246945,0.5306441095160683,0.4838105880709596,0.4671559160551049,0.0
1,4,19,7,0.5209017044369612,0.5323065053867136,0.5080143874842855,0.4827346465816918,0.0
1,4,19,8,0.558749330044977,0.5570220152646516,0.5381870722167901,0.5056263679670401,0.0
1,4,19,9,0.608463710596086,0.5912067524499673,0.5800984774409834,0.5355478305652118,0.0
1,4,19,10,0.6373314107631806,0.6226361373634952,0.6257687002374633,0.5625080468649414,0.0
1,4,19,11,0.6448700034442082,0.6318481984588397,0.6636117998323788,0.5597013003733745,0.0
1,4,19,12,0.6674649615753653,0.6085930252849493,0.6604099734599805,0.539848075189906,0.0
1,4,19,13,0.6658136451323342,0.6038078968396109,0.6496490431624529,0.5144071069911162,0.0
1,4,19,14,0.6420599101888484,0.5864216240046289,0.632904822600922,0.4859276425904467,0.0
1,4,19,15,0.6219716694535605,0.5701742301086528,0.6041979501327002,0.4694991631260461,0.0
1,4,19,16,0.6109626948818113,0.5589415773473305,0.5845692484983936,0.4598429251963435,0.0
1,4,19,17,0.6058778775348985,0.5699629864344823,0.5768067292918005,0.4666666666666667,0.0
1,4,19,18,0.613188640893995,0.5843367407856428,0.570989314150021,0.4904081369898287,0.0
1,4,19,19,0.6321722365879614,0.6231321007724171,0.5843627776225729,0.5204068494914381,0.0
1,4,19,20,0.6249096564536075,0.6559391618218389,0.5958081610560134,0.5342088322389597,0.0
1,4,19,21,0.6176078159139078,0.6406285876982706,0.5910968710713786,0.5403888245139694,0.0
1,4,19,22,0.6018858081367785,0.6329411548599821,0.5795179145132001,0.5334878331402085,0.0
1,4,19,23,0.5736129625961359,0.6067010167249883,0.5541259254085766,0.5072228659714175,0.0
1,4,19,24,0.5398103484479945,0.5712580020022227,0.5122743225310797,0.4706064117419853,0.0
