From_zone,To_zone,EC_Category,New_Build,AnnSum,t1h1,t1h2,t1h3,t1h4,t1h5,t1h6,t1h7,t1h8,t1h9,t1h10,t1h11,t1h12,t1h13,t1h14,t1h15,t1h16,t1h17,t1h18,t1h19,t1h20,t1h21,t1h22,t1h23,t1h24,t2h1,t2h2,t2h3,t2h4,t2h5,t2h6,t2h7,t2h8,t2h9,t2h10,t2h11,t2h12,t2h13,t2h14,t2h15,t2h16,t2h17,t2h18,t2h19,t2h20,t2h21,t2h22,t2h23,t2h24,t3h1,t3h2,t3h3,t3h4,t3h5,t3h6,t3h7,t3h8,t3h9,t3h10,t3h11,t3h12,t3h13,t3h14,t3h15,t3h16,t3h17,t3h18,t3h19,t3h20,t3h21,t3h22,t3h23,t3h24,t4h1,t4h2,t4h3,t4h4,t4h5,t4h6,t4h7,t4h8,t4h9,t4h10,t4h11,t4h12,t4h13,t4h14,t4h15,t4h16,t4h17,t4h18,t4h19,t4h20,t4h21,t4h22,t4h23,t4h24
AEP_KY,AEP_VA,Existing,0,180461.74946973682,1971.9228468882905,1996.562669056944,2003.363969325815,1988.1214181781957,1934.636354206628,1892.9515161225117,2054.3884462833134,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,1952.9044849405961,1695.0465855859657,1653.515805378411,1686.1626983289375,1771.2161214508085,1864.24625773786,1933.1675066202667,-960.2961590841869,1916.9705137830883,1944.5896847708862,1945.786800935026,1909.2672746669614,1884.355392767949,2046.430545026985,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2005.365841871229,1591.3949920906834,1373.7731157934925,1378.6693465864882,1453.6661399623097,1570.4985173947634,1694.8484630877074,1794.2365091895958,1908.0195543554732,1923.8491609634134,1927.7840831328822,1912.223296398609,1867.598338706438,1784.2048704988422,1721.7160114234166,1973.8243968279028,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,1906.9679782694348,1702.8059152384951,1671.0840843476335,1678.77125669916,1710.9132206383824,1763.1951007075802,1826.5413908305602,1877.7064340507068,1265.01729090733,1635.925279278065,1636.4793409385907,1624.3571454776875,1587.249479653917,1518.4217554627462,1426.8870560011314,1502.5304665323056,2010.1512215393434,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,1894.893961637471,1528.0300180416948,1441.3766301216697,1429.4304028463193,1443.7145450552207,1482.2564080894,1538.1004426014429,1591.9592735159981
AEP_VA,AEP_WV,Existing,0,123343.66850485286,2200.0,2200.0,2200.0,2200.0,2200.0,2093.994118343844,2200.0,976.2562794171173,2111.083501433034,2200.0,2200.0,2200.0,2200.0,2168.715272579715,2200.0,2200.0,809.4279019032177,1102.956345035186,1646.9404754709794,-151.76838924317826,1220.1499058548504,83.63224290161702,269.69251547572026,407.5350132405333,2200.0,990.1617124504711,1230.7782029439754,1808.6321274731959,997.9327253330384,69.73815825343763,1616.184805817517,2200.0,2200.0,1529.3009755460157,2200.0,2200.0,2200.0,2200.0,2200.0,1298.146504301586,1899.7541540534514,2200.0,1054.0610005283147,2051.238693172976,2200.0,2200.0,2200.0,-117.62698162080846,2200.0,975.245742687651,971.3721780843445,8.74288909351322,563.2868516115329,1868.4097409976844,26.81438353592671,2200.0,2200.0,-705.3094549464814,-280.1188300711592,2200.0,921.2285995496075,-17.826324578325284,959.3217787319327,831.614085796349,882.6580316428888,454.6443143481025,1651.802800758186,-101.25748660168006,796.0873921612005,67.59020141516044,2200.0,2200.0,2200.0,2200.0,1410.9386136422559,1506.0551465914298,1629.5475294560647,893.9064792854148,-604.5187944138115,2200.0,1292.1492398405383,44.44140345519065,432.5167898144738,-369.0012155429026,-337.4017586794025,-489.29280706255486,184.20555564701226,845.0956681983951,952.8932761294811,425.89963982470044,-823.3467397566606,2200.0,1116.696996390361,2200.0,1470.1788142109767,-278.5194870603094
DOM_VA,AEP_VA,Existing,0,-54130.06543956094,456.1543062234193,406.8746618861121,393.2720613483698,423.7571636436087,530.7272915867441,-1500.0,233.9060382444436,-1500.0,-381.5624691554308,1263.394194906915,707.1272857786234,1500.0,-1500.0,-1500.0,1500.0,-77.73117504007405,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,1500.0,-668.0784839861362,-452.30116659779696,-444.54092147808205,-1327.0778239064107,-1500.0,-325.87108237333234,-387.6898779103405,-360.33938206540824,-1266.2260892620961,640.2894377497303,-1395.9662379946235,107.81656323454445,343.35158679903634,-874.997456605322,-1500.0,-1500.0,1150.7930228383416,-1500.0,1500.0,1498.7677200753808,1265.1029652104735,1016.4030738245851,-1500.0,583.9608912890535,-1500.0,-583.130556082657,-1500.0,-1500.0,-1500.0,-1106.2577164812399,448.9386965917463,453.7839535932628,-1500.0,-1500.0,1500.0,-1500.0,-1120.839580953279,140.9243851752649,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,505.7172183388791,403.3871318985862,-479.1457703473909,543.1938687408367,74.00301730566628,-1500.0,-361.57808705327244,63.16296835992239,-1500.0,1370.3584419313247,-846.1747818872661,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,1299.939194307361,-1500.0,1441.5871838212,440.55792900809115,-1377.8090340923072
AP_WV,AEP_WV,Existing,0,68133.74437247761,227.06167335003667,202.47640058492345,195.4494052078021,210.85828165050435,-15.881170076798298,-88.80342243933521,109.6574581325412,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,908.6002155989422,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,-41.32025322238451,1500.0,1231.7740047515454,1500.0,1500.0,1500.0,711.4243204144482,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,398.49365889769047,400.3115485037322,-1500.0,-758.5327264502718,-1075.0601466103337,-619.3102113195569,-446.3451068741242,512.3515369122924,1500.0,-86.24207682016095,1500.0,1500.0,1500.0,1500.0,51.79710566183485,1441.6023698589343,183.21671606968096,-641.5596917248669,1345.5779773268898,1500.0,1500.0,1500.0,1500.0,-166.33050296277236,-696.5724788875835,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,379.06396895857876,328.0994561734586,-1500.0,554.2790806443322,-542.6795800027221,140.9233480090586,-614.5033011138848,-716.5938507384635,879.2159296509207,-344.24680807835193,880.7630602296156,1500.0,392.33559588343974,1500.0,528.369088163744,1078.5636630018791,1031.0393029997492,812.1730099697611,1500.0,-1500.0,-622.2884686149112,-1500.0,-845.9048564862355,-262.98890718872053,-1500.0,83.42975548270874
AP_WV,DOM_VA,Existing,0,97758.40179126241,1500.0,1500.0,376.3153284217399,472.02651663858114,1500.0,1500.0,411.0077439777121,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,-1051.76160969818,-808.9675675639305,-716.6682030209321,771.9215018054263,-1500.0,-533.9648417173989,-1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,870.3951385777023,1500.0,59.0007743881597,1500.0,236.66043082983424,1500.0,1500.0,1047.0074525062996,1500.0,1046.128906215876,1273.543931183952,1500.0,638.266941964979,1500.0,1500.0,712.8407770166568,-1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1166.7929037100362,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,158.95798793673032,-425.58834927461226,-1066.4021032230785,916.9342584067175,-1406.4294283309987,-1383.8987409617687,1500.0,1029.9483657069693,1236.2863375973939,403.6533375820554,1500.0,797.993260727211,1500.0,1500.0,1500.0,1500.0,1500.0,470.238713816291,1500.0,1500.0,1500.0,1500.0,1500.0,1008.3710782223907,1500.0,1500.0,47.79094782058223,1500.0,1500.0,1500.0,1500.0,1500.0
AP_VA,DOM_VA,Existing,0,-144000.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0
AP_VA,DOM_VA,Existing,0,66092.07003821617,1145.4838466559168,1173.6238737660376,1179.8719104272336,1155.4733012450674,1084.1188299232017,968.8274191588979,887.4694957226804,855.5912747144247,837.6948533697744,823.5025720694916,814.4163343243303,804.7870771397902,796.1470622336992,788.8723448396881,768.8422957621315,733.6082182210083,694.5230100592341,681.7310836703417,680.6787629858923,682.3226847452096,745.6279480801934,878.886347186664,1004.8352702249463,1097.7370671156773,1058.6797467776155,1128.551014089911,1163.7465314398764,1162.5012983726183,1114.3874485098095,1029.036149918261,948.2651520030887,852.1139124403064,752.9755263120054,643.8566851043731,537.5725954250352,439.70023756948154,353.3123678944552,292.6537676412008,239.6756324078769,191.24704573259163,166.70249894392222,199.2070299971346,280.8097459262337,368.6067953546453,486.08978868044323,659.0548931258758,830.5923139289492,963.9997271121935,1013.7579231798389,1038.5353572512277,1040.1586431370167,1018.1494655398861,952.6440645745251,832.6342097554584,715.7335421650446,669.116947608922,694.861664873539,734.3835004612778,774.0565032270446,801.7142876151862,829.3935978528112,849.9445114562945,857.7077155037307,827.6959635328195,764.6078041900167,675.0160120592058,643.8949923484278,664.044461906453,715.678888042336,796.573636462053,889.5388849619723,963.4478218804277,536.2863375973936,563.3324182263877,562.7204199972778,544.3166087362695,490.89669888611513,388.80614926153635,249.39676880003657,171.03770512989553,191.699282615894,249.61898887251436,316.49074099246616,377.020219626446,426.52683353830895,465.2347108516544,490.82331336057854,473.19052880728924,414.03945685922497,299.03530282431177,230.90247920567117,228.30896676916313,259.49514351376456,329.03753223591866,420.75656278187944,501.7956807912725
AP_MD,DOM_VA,Existing,0,-73298.89052773223,581.867846709458,427.09530401983284,1500.0,1500.0,791.861474192059,-1010.0609966818536,1377.4412140443794,-425.36531144382593,1500.0,776.2329797372336,-154.6226886955626,1500.0,-1264.9327383243656,-1268.4148498646127,719.5269224771853,694.8004501575675,-739.5738820545419,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-608.0844367202722,-1500.0,-1500.0,-498.0267735790085,-1207.6023857236712,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,653.6548931258758,-1500.0,-1500.0,1112.7993569032724,-564.8750412573299,345.88424404315447,395.75648115919483,60.963709858970674,1500.0,-1500.0,1500.0,883.170315192677,-505.3950223631667,-1273.1960842618441,-134.29800940925827,-1217.589555449411,-1192.8636754948166,822.8972941437307,805.8215071339307,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-593.1327977156079,1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-499.0917118739569,-1500.0,-1500.0,-1500.0,-1500.0,-1237.3217664844901,-354.2167932331602,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0
AP_PA,PN_PA,Existing,0,144000.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
PN_PA,AP_PA,Existing,0,90000.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,-1500.0,1500.0,1500.0,-1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,-1500.0,-1500.0,1500.0,1500.0,1500.0,1500.0,-1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,-1500.0,1500.0
