Technology,Zone,EC_Category,New_Build,ChAnnSum,DisAnnSum,c_t1h1,c_t1h2,c_t1h3,c_t1h4,c_t1h5,c_t1h6,c_t1h7,c_t1h8,c_t1h9,c_t1h10,c_t1h11,c_t1h12,c_t1h13,c_t1h14,c_t1h15,c_t1h16,c_t1h17,c_t1h18,c_t1h19,c_t1h20,c_t1h21,c_t1h22,c_t1h23,c_t1h24,c_t2h1,c_t2h2,c_t2h3,c_t2h4,c_t2h5,c_t2h6,c_t2h7,c_t2h8,c_t2h9,c_t2h10,c_t2h11,c_t2h12,c_t2h13,c_t2h14,c_t2h15,c_t2h16,c_t2h17,c_t2h18,c_t2h19,c_t2h20,c_t2h21,c_t2h22,c_t2h23,c_t2h24,c_t3h1,c_t3h2,c_t3h3,c_t3h4,c_t3h5,c_t3h6,c_t3h7,c_t3h8,c_t3h9,c_t3h10,c_t3h11,c_t3h12,c_t3h13,c_t3h14,c_t3h15,c_t3h16,c_t3h17,c_t3h18,c_t3h19,c_t3h20,c_t3h21,c_t3h22,c_t3h23,c_t3h24,c_t4h1,c_t4h2,c_t4h3,c_t4h4,c_t4h5,c_t4h6,c_t4h7,c_t4h8,c_t4h9,c_t4h10,c_t4h11,c_t4h12,c_t4h13,c_t4h14,c_t4h15,c_t4h16,c_t4h17,c_t4h18,c_t4h19,c_t4h20,c_t4h21,c_t4h22,c_t4h23,c_t4h24,dc_t1h1,dc_t1h2,dc_t1h3,dc_t1h4,dc_t1h5,dc_t1h6,dc_t1h7,dc_t1h8,dc_t1h9,dc_t1h10,dc_t1h11,dc_t1h12,dc_t1h13,dc_t1h14,dc_t1h15,dc_t1h16,dc_t1h17,dc_t1h18,dc_t1h19,dc_t1h20,dc_t1h21,dc_t1h22,dc_t1h23,dc_t1h24,dc_t2h1,dc_t2h2,dc_t2h3,dc_t2h4,dc_t2h5,dc_t2h6,dc_t2h7,dc_t2h8,dc_t2h9,dc_t2h10,dc_t2h11,dc_t2h12,dc_t2h13,dc_t2h14,dc_t2h15,dc_t2h16,dc_t2h17,dc_t2h18,dc_t2h19,dc_t2h20,dc_t2h21,dc_t2h22,dc_t2h23,dc_t2h24,dc_t3h1,dc_t3h2,dc_t3h3,dc_t3h4,dc_t3h5,dc_t3h6,dc_t3h7,dc_t3h8,dc_t3h9,dc_t3h10,dc_t3h11,dc_t3h12,dc_t3h13,dc_t3h14,dc_t3h15,dc_t3h16,dc_t3h17,dc_t3h18,dc_t3h19,dc_t3h20,dc_t3h21,dc_t3h22,dc_t3h23,dc_t3h24,dc_t4h1,dc_t4h2,dc_t4h3,dc_t4h4,dc_t4h5,dc_t4h6,dc_t4h7,dc_t4h8,dc_t4h9,dc_t4h10,dc_t4h11,dc_t4h12,dc_t4h13,dc_t4h14,dc_t4h15,dc_t4h16,dc_t4h17,dc_t4h18,dc_t4h19,dc_t4h20,dc_t4h21,dc_t4h22,dc_t4h23,dc_t4h24,soc_t1h1,soc_t1h2,soc_t1h3,soc_t1h4,soc_t1h5,soc_t1h6,soc_t1h7,soc_t1h8,soc_t1h9,soc_t1h10,soc_t1h11,soc_t1h12,soc_t1h13,soc_t1h14,soc_t1h15,soc_t1h16,soc_t1h17,soc_t1h18,soc_t1h19,soc_t1h20,soc_t1h21,soc_t1h22,soc_t1h23,soc_t1h24,soc_t2h1,soc_t2h2,soc_t2h3,soc_t2h4,soc_t2h5,soc_t2h6,soc_t2h7,soc_t2h8,soc_t2h9,soc_t2h10,soc_t2h11,soc_t2h12,soc_t2h13,soc_t2h14,soc_t2h15,soc_t2h16,soc_t2h17,soc_t2h18,soc_t2h19,soc_t2h20,soc_t2h21,soc_t2h22,soc_t2h23,soc_t2h24,soc_t3h1,soc_t3h2,soc_t3h3,soc_t3h4,soc_t3h5,soc_t3h6,soc_t3h7,soc_t3h8,soc_t3h9,soc_t3h10,soc_t3h11,soc_t3h12,soc_t3h13,soc_t3h14,soc_t3h15,soc_t3h16,soc_t3h17,soc_t3h18,soc_t3h19,soc_t3h20,soc_t3h21,soc_t3h22,soc_t3h23,soc_t3h24,soc_t4h1,soc_t4h2,soc_t4h3,soc_t4h4,soc_t4h5,soc_t4h6,soc_t4h7,soc_t4h8,soc_t4h9,soc_t4h10,soc_t4h11,soc_t4h12,soc_t4h13,soc_t4h14,soc_t4h15,soc_t4h16,soc_t4h17,soc_t4h18,soc_t4h19,soc_t4h20,soc_t4h21,soc_t4h22,soc_t4h23,soc_t4h24
BES,DEOK_OH,Existing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
BES,DEOK_OH,Existing,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
HPS,ME_PA,Existing,0,1197.728395061726,1506.160000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.72839506172588,134.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,134.0,32.16000000000185,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6551.111111111111,6551.111111111111,6551.111111111111,6551.111111111111,6671.711111111112,6792.311111111112,6912.911111111112,7033.511111111113,7033.511111111113,6884.622222222224,6884.622222222224,6884.622222222224,6884.622222222224,6884.622222222224,6884.622222222224,6735.733333333335,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6551.111111111111,6402.222222222223,6402.222222222223,6402.222222222223,6402.222222222223,6515.377777777776,6635.977777777776,6756.577777777777,6877.177777777777,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6848.888888888889,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0
HPS,ME_PA,Existing,0,1072.0,1404.3200000000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,56.93694779524212,0.0,0.0,83.76305220475982,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,134.0,0.0,0.0,57.62000000000134,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0,6700.0,6700.0,6551.111111111111,6551.111111111111,6551.111111111111,6551.111111111111,6402.222222222223,6402.222222222223,6522.822222222223,6643.422222222223,6764.022222222224,6884.622222222224,7005.222222222224,7005.222222222224,7005.222222222224,6856.333333333336,6856.333333333336,6856.333333333336,6793.070058005289,6793.070058005289,6793.070058005289,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6820.6,6941.200000000001,7061.800000000001,7061.800000000001,7061.800000000001,7061.800000000001,6912.911111111112,6912.911111111112,6912.911111111112,6912.911111111112,6764.022222222224,6764.022222222224,6764.022222222224,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0
HPS,ME_PA,Existing,0,1197.728395061726,1506.160000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.72839506172588,134.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,32.16000000000185,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0,6700.0,6700.0,6700.0,6551.111111111111,6551.111111111111,6551.111111111111,6402.222222222223,6402.222222222223,6515.377777777776,6635.977777777776,6756.577777777777,6877.177777777777,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6848.888888888889,6848.888888888889,6848.888888888889,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6551.111111111111,6551.111111111111,6551.111111111111,6551.111111111111,6551.111111111111,6551.111111111111,6671.711111111112,6792.311111111112,6912.911111111112,7033.511111111113,7033.511111111113,7033.511111111113,7033.511111111113,6884.622222222224,6884.622222222224,6735.733333333335,6735.733333333335,6735.733333333335,6735.733333333335,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0
HPS,ME_PA,Existing,0,1206.0,1512.8600000000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,6.7000000000023645,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,0.0,0.0,0.0,32.16000000000185,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0,6700.0,6551.111111111111,6551.111111111111,6551.111111111111,6551.111111111111,6551.111111111111,6551.111111111111,6402.222222222223,6522.822222222223,6643.422222222223,6764.022222222224,6884.622222222224,7005.222222222224,7005.222222222224,7005.222222222224,6856.333333333336,6856.333333333336,6856.333333333336,6856.333333333336,6856.333333333336,6848.888888888889,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6551.111111111111,6551.111111111111,6671.711111111112,6792.311111111112,6912.911111111112,7033.511111111113,7033.511111111113,7033.511111111113,7033.511111111113,7033.511111111113,6884.622222222224,6735.733333333335,6735.733333333335,6735.733333333335,6735.733333333335,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0
HPS,ME_PA,Existing,0,1206.0,1512.8600000000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,6.7000000000023645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,134.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,32.16000000000185,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0,6700.0,6551.111111111111,6551.111111111111,6551.111111111111,6551.111111111111,6551.111111111111,6543.666666666664,6543.666666666664,6664.266666666665,6784.866666666665,6905.466666666665,7026.066666666666,7146.666666666666,7146.666666666666,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6848.888888888889,6848.888888888889,6848.888888888889,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6551.111111111111,6551.111111111111,6551.111111111111,6402.222222222223,6402.222222222223,6402.222222222223,6522.822222222223,6643.422222222223,6764.022222222224,6884.622222222224,6884.622222222224,6884.622222222224,6884.622222222224,6884.622222222224,6884.622222222224,6884.622222222224,6884.622222222224,6735.733333333335,6735.733333333335,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0
HPS,ME_PA,Existing,0,1166.2962962962945,1480.7000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,134.0,94.29629629629441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,6.7000000000023645,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,134.0,0.0,0.0,0.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0,6700.0,6692.555555555553,6692.555555555553,6692.555555555553,6692.555555555553,6543.666666666664,6543.666666666664,6543.666666666664,6664.266666666665,6784.866666666665,6905.466666666665,7026.066666666666,7146.666666666666,7146.666666666666,7146.666666666666,6997.777777777777,6848.888888888889,6848.888888888889,6848.888888888889,6848.888888888889,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6551.111111111111,6551.111111111111,6551.111111111111,6551.111111111111,6671.711111111112,6792.311111111112,6912.911111111112,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6997.777777777777,6848.888888888889,6848.888888888889,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0,6700.0
