Time Period,Month,Day,Hours,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,G101,G102,G103,G104,G105,G106,G107,G108,G109,G110,G111,G112,G113,G114,G115,G116,G117,G118,G119,G120,G121,G122,G123,G124,G125,G126,G127,G128,G129,G130,G131,G132,G133,G134,G135,G136,G137,G138,G139,G140,G141,G142,G143,G144,G145,G146,G147,G148,G149,G150,G151,G152,G153,G154,G155,G156,G157,G158,G159,G160,G161,G162,G163,G164,G165,G166,G167,G168,G169,G170,G171,G172,G173,G174,G175,G176,G177,G178,G179,G180,G181,G182,G183,G184,G185,G186,G187,G188,G189,G190,G191,G192,G193,G194,G195,G196,G197,G198,G199,G200,G201,G202,G203,G204,G205,G206,G207,G208,G209,G210,G211,G212,G213,G214,G215,G216,G217,G218,G219,G220,G221,G222,G223,G224,G225,G226,G227,G228,G229,G230,G231,G232,G233,G234,G235,G236,G237,G238,G239,G240,G241,G242,G243,G244,G245,G246,G247,G248,G249,G250,G251,G252,G253,G254,G255,G256,G257,G258,G259,G260,G261,G262,G263,G264,G265,G266,G267,G268,G269,G270,G271,G272,G273,G274,G275,G276,G277,G278,G279,G280,G281,G282,G283,G284,G285,G286,G287,G288,G289,G290,G291,G292,G293,G294,G295,G296,G297,G298,G299,G300,G301,G302,G303,G304,G305,G306,G307,G308,G309,G310,G311,G312,G313,G314,G315,G316,G317,G318,G319,G320,G321,G322,G323,G324,G325,G326,G327,G328,G329,G330,G331,G332,G333,G334,G335,G336,G337,G338,G339,G340,G341,G342,G343,G344,G345,G346,G347,G348,G349,G350,G351,G352,G353,G354,G355,G356,G357
1,7,1,1,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,0.867969,1.0,0.65,1.0,1.0,0.794927,1.0,0.870943,1.0,1.0,0.0,1.0,1.0,0.9,0.681657,1.0,1.0,0.92,0.65,0.65,0.9,1.0,0.92,0.0,1.0,0.845237,0.65,1.0,0.9,0.699264,1.0,1.0,1.0,0.65,0.867,0.92,0.867088,0.9,0.9,0.863011,0.826943,1.0,0.0,0.0,0.621587,0.65,0.9,0.9,1.0,1.0,0.9,0.92,0.871404,0.65,0.65,0.0,0.65,0.689773,0.92,0.0,0.865085,1.0,0.9,1.0,0.9,0.0,0.65,1.0,1.0,0.848298,0.840518,1.0,0.65,0.92,0.65,1.0,0.9,1.0,0.664777,1.0,0.92,0.587194,0.65,0.639766,0.511966,0.65,1.0,0.867748,0.621048,0.0,0.65,0.839857,1.0,1.0,0.65,0.65,0.9,0.92,0.9,0.9,0.839609,0.0,0.85647,0.9,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.65,1.0,1.0,0.92,0.0,0.9,1.0,0.0,0.9,0.65,0.823953,0.9,0.0,0.513828,0.9,0.65,0.0,1.0,1.0,1.0,0.65,0.65,0.0,1.0,1.0,0.92,0.65,0.92,0.0,1.0,0.613448,0.92,1.0,0.0,0.0,0.65,0.65,0.92,0.65,1.0,0.65,0.685161,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.830093,1.0,0.9,1.0,0.65,0.9,1.0,0.0,0.65,0.0,0.9,0.543732,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.65,1.0,0.0,0.0,0.0,1.0,0.65,1.0,0.65,0.0,1.0,0.634305,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,2,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,0.858122,1.0,0.65,1.0,1.0,0.784161,1.0,0.860522,1.0,1.0,0.0,1.0,1.0,0.9,0.67449,1.0,1.0,0.92,0.65,0.65,0.9,1.0,0.92,0.0,1.0,0.836319,0.65,1.0,0.9,0.69185,1.0,1.0,1.0,0.65,0.856703,0.92,0.856523,0.9,0.9,0.853839,0.818365,1.0,0.0,0.0,0.616091,0.65,0.9,0.9,1.0,1.0,0.9,0.92,0.858551,0.65,0.65,0.0,0.65,0.682559,0.92,0.0,0.855334,1.0,0.9,1.0,0.9,0.0,0.65,1.0,1.0,0.839347,0.831865,1.0,0.65,0.92,0.65,1.0,0.9,1.0,0.659669,1.0,0.92,0.583146,0.65,0.63472,0.508108,0.65,1.0,0.856909,0.616024,0.0,0.65,0.831339,1.0,1.0,0.65,0.65,0.9,0.92,0.9,0.9,0.83125,0.0,0.847331,0.9,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.65,1.0,1.0,0.92,0.0,0.9,1.0,0.0,0.9,0.65,0.815435,0.9,0.0,0.510021,0.9,0.65,0.0,1.0,1.0,1.0,0.65,0.65,0.0,1.0,1.0,0.92,0.65,0.92,0.0,1.0,0.607281,0.92,1.0,0.0,0.0,0.65,0.65,0.92,0.65,1.0,0.65,0.678015,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.821242,1.0,0.9,1.0,0.65,0.9,1.0,0.0,0.65,0.0,0.9,0.539959,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.65,1.0,0.0,0.0,0.0,1.0,0.65,1.0,0.65,0.0,1.0,0.629441,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,3,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,0.88,1.0,0.65,1.0,1.0,0.814511,1.0,0.88,1.0,1.0,0.0,1.0,1.0,0.9,0.702987,1.0,1.0,0.92,0.65,0.65,0.9,1.0,0.92,0.0,1.0,0.871616,0.65,1.0,0.9,0.721006,1.0,1.0,1.0,0.65,0.88,0.92,0.88,0.9,0.9,0.88,0.853084,1.0,0.0,0.0,0.643458,0.65,0.9,0.9,1.0,1.0,0.9,0.92,0.88,0.65,0.65,0.0,0.65,0.711446,0.92,0.0,0.88,1.0,0.9,1.0,0.9,0.0,0.65,1.0,1.0,0.874771,0.867239,1.0,0.65,0.92,0.65,1.0,0.9,1.0,0.690106,1.0,0.92,0.611242,0.65,0.663797,0.531676,0.65,1.0,0.88,0.644053,0.0,0.65,0.866849,1.0,1.0,0.65,0.65,0.9,0.92,0.9,0.9,0.866955,0.0,0.88,0.9,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.65,1.0,1.0,0.92,0.0,0.9,1.0,0.0,0.9,0.65,0.850068,0.9,0.0,0.533793,0.9,0.65,0.0,1.0,1.0,1.0,0.65,0.65,0.0,1.0,1.0,0.92,0.65,0.92,0.0,1.0,0.633291,0.92,1.0,0.0,0.0,0.65,0.65,0.92,0.65,1.0,0.65,0.706733,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.855792,1.0,0.9,1.0,0.65,0.9,1.0,0.0,0.65,0.0,0.9,0.56569,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.65,1.0,0.0,0.0,0.0,1.0,0.65,1.0,0.65,0.0,1.0,0.658499,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,4,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,0.88,1.0,0.65,1.0,1.0,0.852516,1.0,0.88,1.0,1.0,0.0,1.0,1.0,0.9,0.738399,1.0,1.0,0.92,0.65,0.65,0.9,1.0,0.92,0.0,1.0,0.88,0.65,1.0,0.9,0.75724,1.0,1.0,1.0,0.65,0.88,0.92,0.88,0.9,0.9,0.88,0.88,1.0,0.0,0.0,0.677454,0.65,0.9,0.9,1.0,1.0,0.9,0.92,0.88,0.65,0.65,0.0,0.65,0.747339,0.92,0.0,0.88,1.0,0.9,1.0,0.9,0.0,0.65,1.0,1.0,0.88,0.88,1.0,0.65,0.92,0.65,1.0,0.9,1.0,0.728025,1.0,0.92,0.646732,0.65,0.699992,0.56106,0.65,1.0,0.88,0.678919,0.0,0.65,0.88,1.0,1.0,0.65,0.65,0.9,0.92,0.9,0.9,0.88,0.0,0.88,0.9,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.65,1.0,1.0,0.92,0.0,0.9,1.0,0.0,0.9,0.65,0.88,0.9,0.0,0.563456,0.9,0.65,0.0,1.0,1.0,1.0,0.65,0.65,0.0,1.0,1.0,0.92,0.65,0.92,0.0,1.0,0.665597,0.92,1.0,0.0,0.0,0.65,0.65,0.92,0.65,1.0,0.65,0.742416,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.88,1.0,0.9,1.0,0.65,0.9,1.0,0.0,0.65,0.0,0.9,0.597988,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.65,1.0,0.0,0.0,0.0,1.0,0.65,1.0,0.65,0.0,1.0,0.694702,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,5,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,0.88,1.0,0.65,1.0,1.0,0.88,1.0,0.88,1.0,1.0,0.0,1.0,1.0,0.9,0.861851,1.0,1.0,0.92,0.65,0.65,0.9,1.0,0.92,0.0,1.0,0.88,0.65,1.0,0.9,0.88,1.0,1.0,1.0,0.65,0.88,0.92,0.88,0.9,0.9,0.88,0.88,1.0,0.0,0.0,0.792657,0.65,0.9,0.9,1.0,1.0,0.9,0.92,0.88,0.65,0.65,0.0,0.65,0.87235,0.92,0.0,0.88,1.0,0.9,1.0,0.9,0.0,0.65,1.0,1.0,0.88,0.88,1.0,0.65,0.92,0.65,1.0,0.9,1.0,0.853739,1.0,0.92,0.761248,0.65,0.820489,0.658176,0.65,1.0,0.88,0.795456,0.0,0.65,0.88,1.0,1.0,0.65,0.65,0.9,0.92,0.9,0.9,0.88,0.0,0.88,0.9,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.65,1.0,1.0,0.92,0.0,0.9,1.0,0.0,0.9,0.65,0.88,0.9,0.0,0.661209,0.9,0.65,0.0,1.0,1.0,1.0,0.65,0.65,0.0,1.0,1.0,0.92,0.65,0.92,0.0,1.0,0.777363,0.92,1.0,0.0,0.0,0.65,0.65,0.92,0.65,1.0,0.65,0.866637,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.88,1.0,0.9,1.0,0.65,0.9,1.0,0.0,0.65,0.0,0.9,0.70299,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.65,1.0,0.0,0.0,0.0,1.0,0.65,1.0,0.65,0.0,1.0,0.81469,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,6,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,0.88,1.0,0.65,1.0,1.0,0.88,1.0,0.88,1.0,1.0,0.0,1.0,1.0,0.9,0.815193,1.0,1.0,0.92,0.65,0.65,0.9,1.0,0.92,0.0,1.0,0.88,0.65,1.0,0.9,0.835804,1.0,1.0,1.0,0.65,0.88,0.92,0.88,0.9,0.9,0.88,0.88,1.0,0.0,0.0,0.751559,0.65,0.9,0.9,1.0,1.0,0.9,0.92,0.88,0.65,0.65,0.0,0.65,0.825183,0.92,0.0,0.88,1.0,0.9,1.0,0.9,0.0,0.65,1.0,1.0,0.88,0.88,1.0,0.65,0.92,0.65,1.0,0.9,1.0,0.811366,1.0,0.92,0.726571,0.65,0.779386,0.625748,0.65,1.0,0.88,0.755273,0.0,0.65,0.88,1.0,1.0,0.65,0.65,0.9,0.92,0.9,0.9,0.88,0.0,0.88,0.9,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.65,1.0,1.0,0.92,0.0,0.9,1.0,0.0,0.9,0.65,0.88,0.9,0.0,0.628863,0.9,0.65,0.0,1.0,1.0,1.0,0.65,0.65,0.0,1.0,1.0,0.92,0.65,0.92,0.0,1.0,0.735721,0.92,1.0,0.0,0.0,0.65,0.65,0.92,0.65,1.0,0.65,0.819807,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.88,1.0,0.9,1.0,0.65,0.9,1.0,0.0,0.65,0.0,0.9,0.669952,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.65,1.0,0.0,0.0,0.0,1.0,0.65,1.0,0.65,0.0,1.0,0.774285,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,1,7,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,0.88,1.0,0.65,1.0,1.0,0.88,1.0,0.88,1.0,1.0,0.015262,1.0,1.0,0.9,0.866215,1.0,1.0,0.92,0.65,0.65,0.9,1.0,0.92,0.011312,1.0,0.88,0.65,1.0,0.9,0.88,1.0,1.0,1.0,0.65,0.88,0.92,0.88,0.9,0.9,0.88,0.88,1.0,0.015664,0.01305,0.800384,0.65,0.9,0.9,1.0,1.0,0.9,0.92,0.88,0.65,0.65,0.013275,0.65,0.876886,0.92,0.01315,0.88,1.0,0.9,1.0,0.9,0.013393,0.65,1.0,1.0,0.88,0.88,1.0,0.65,0.92,0.65,1.0,0.9,1.0,0.866057,1.0,0.92,0.779093,0.65,0.831516,0.668186,0.65,1.0,0.88,0.805438,0.012742,0.65,0.88,1.0,1.0,0.65,0.65,0.9,0.92,0.9,0.9,0.88,0.015158,0.88,0.9,0.9,0.016802,0.012648,0.013168,1.0,0.012144,0.0125,1.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.65,1.0,1.0,0.92,0.012671,0.9,1.0,0.013025,0.9,0.65,0.88,0.9,0.022451,0.671765,0.9,0.65,0.01296,1.0,1.0,1.0,0.65,0.65,0.013161,1.0,1.0,0.92,0.65,0.92,0.013458,1.0,0.782194,0.92,1.0,0.016673,0.013362,0.65,0.65,0.92,0.65,1.0,0.65,0.871203,1.0,1.0,0.013019,0.016784,0.011561,0.01317,0.012992,0.013235,0.013106,1.0,0.015453,0.88,1.0,0.9,1.0,0.65,0.9,1.0,0.013542,0.65,0.013206,0.9,0.71718,0.015066,1.0,0.9,0.012314,0.012414,0.012314,0.013261,0.65,1.0,0.013186,0.013426,0.013666,1.0,0.65,1.0,0.65,0.013076,1.0,0.826509,0.65,0.012328,0.012221,0.012089,0.015383,0.011919,0.01409,0.014483,0.013864,0.014732,0.01133,0.011773,0.01277,0.012398,0.012204,0.011432,0.012369,0.012067,0.012219,0.012422,0.012372,0.012267,0.01172,0.012212,0.012306,0.015414,0.012146,0.012118,0.011838,0.65,0.65,0.65,0.012322,0.012268,0.012301,0.012668,0.015018,0.01423,0.011205,0.016981,0.62592,1.0,0.013386,0.013085,0.01309,0.0127,0.013036,0.012914,0.012633,0.013478,0.653826,0.013177,0.01355,0.013052,0.013181,0.012786,0.012492,0.012593,0.012727,0.016021,0.012797,0.0134,0.012897,0.013004,0.01563,0.012744,0.011873,0.012609,0.016912,0.016068,0.01336,0.012615,0.012684,0.012736,0.012644,0.016038,1.0,0.013651,0.012642,0.013538,0.0128,0.012862,0.011827,0.012354,0.011827,0.012631,0.013498,0.017787,0.016781,0.01322,0.019031,0.014221,0.014737,0.014023,0.014154,0.013248,0.013969,0.014,0.0163,0.013815,0.012986,0.013251,0.012435,0.013302,0.013252
1,7,1,8,0.95,0.95,0.95,0.95,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,1.0,1.0,0.88,1.0,0.65,1.0,1.0,0.800362,1.0,0.88,1.0,1.0,0.14222,1.0,1.0,0.9,0.701102,1.0,1.0,0.92,0.65,0.65,0.9,1.0,0.92,0.110857,1.0,0.869094,0.65,1.0,0.9,0.718701,1.0,1.0,1.0,0.65,0.88,0.92,0.88,0.9,0.9,0.88,0.85151,1.0,0.145386,0.127887,0.649059,0.65,0.9,0.9,1.0,1.0,0.9,0.92,0.871172,0.65,0.65,0.130096,0.65,0.709777,0.92,0.128871,0.88,1.0,0.9,1.0,0.9,0.131254,0.65,1.0,1.0,0.872234,0.866053,1.0,0.65,0.92,0.65,1.0,0.9,1.0,0.703795,1.0,0.92,0.63602,0.65,0.675414,0.543196,0.65,1.0,0.879623,0.653965,0.124871,0.65,0.866476,1.0,1.0,0.65,0.65,0.9,0.92,0.9,0.9,0.867614,0.141545,0.879795,0.9,0.9,0.154809,0.123948,0.129046,1.0,0.119007,0.122498,1.0,0.65,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.65,1.0,1.0,0.92,0.124179,0.9,1.0,0.127642,0.9,0.65,0.848689,0.9,0.183842,0.546303,0.9,0.65,0.127005,1.0,1.0,1.0,0.65,0.65,0.128978,1.0,1.0,0.92,0.65,0.92,0.131888,1.0,0.633381,0.92,1.0,0.153488,0.130952,0.65,0.65,0.92,0.65,1.0,0.65,0.705195,1.0,1.0,0.127591,0.154602,0.113294,0.129065,0.12732,0.129703,0.128434,1.0,0.143782,0.852765,1.0,0.9,1.0,0.65,0.9,1.0,0.132709,0.65,0.12942,0.9,0.584463,0.140263,1.0,0.9,0.120677,0.121654,0.120678,0.12996,0.65,1.0,0.129227,0.131573,0.133931,1.0,0.65,1.0,0.65,0.128148,1.0,0.671681,0.65,0.120817,0.119768,0.118469,0.142884,0.116805,0.130928,0.134769,0.129357,0.137359,0.111038,0.11538,0.125147,0.121501,0.119596,0.112033,0.121218,0.118261,0.119743,0.12174,0.121246,0.120216,0.114859,0.119673,0.1206,0.142997,0.119031,0.118753,0.116013,0.65,0.65,0.65,0.120751,0.120224,0.120551,0.124142,0.139723,0.132323,0.109812,0.156675,0.509842,1.0,0.13118,0.128231,0.128284,0.124461,0.127751,0.126555,0.123801,0.132085,0.532224,0.129139,0.132788,0.127908,0.12917,0.125306,0.12242,0.123413,0.124725,0.148139,0.125414,0.131324,0.126395,0.127443,0.144472,0.12489,0.116353,0.123572,0.156201,0.148461,0.13093,0.123631,0.124299,0.124815,0.12391,0.148378,1.0,0.133782,0.123894,0.132677,0.125435,0.126051,0.115903,0.121073,0.115903,0.123783,0.132285,0.163918,0.15529,0.12956,0.175472,0.139363,0.144419,0.137426,0.138708,0.129833,0.136892,0.137203,0.150173,0.135383,0.127261,0.129856,0.121867,0.13036,0.12987
