Technology,Zone,EC_Category,New_Build,AnnSum,t1h1,t1h2,t1h3,t1h4,t1h5,t1h6,t1h7,t1h8,t1h9,t1h10,t1h11,t1h12,t1h13,t1h14,t1h15,t1h16,t1h17,t1h18,t1h19,t1h20,t1h21,t1h22,t1h23,t1h24,t2h1,t2h2,t2h3,t2h4,t2h5,t2h6,t2h7,t2h8,t2h9,t2h10,t2h11,t2h12,t2h13,t2h14,t2h15,t2h16,t2h17,t2h18,t2h19,t2h20,t2h21,t2h22,t2h23,t2h24,t3h1,t3h2,t3h3,t3h4,t3h5,t3h6,t3h7,t3h8,t3h9,t3h10,t3h11,t3h12,t3h13,t3h14,t3h15,t3h16,t3h17,t3h18,t3h19,t3h20,t3h21,t3h22,t3h23,t3h24,t4h1,t4h2,t4h3,t4h4,t4h5,t4h6,t4h7,t4h8,t4h9,t4h10,t4h11,t4h12,t4h13,t4h14,t4h15,t4h16,t4h17,t4h18,t4h19,t4h20,t4h21,t4h22,t4h23,t4h24
SolarPV,PEPCO,Existing,0,1229.6267634924768,0.0,0.0,0.0,0.0,0.02004635852903226,1.623470638989248,9.084384728688173,21.158895378984948,31.834312223169892,39.40913279688278,43.58631483379141,44.99513771218063,43.9673861133043,41.62946438340431,37.212495068906456,29.77505545783871,19.673348130782795,8.286572409078495,1.4212913839677417,0.011247857593548384,0.0008220729344086021,0.0008429661258064516,0.002155228606451613,0.00019687950000000005,0.0,0.0,0.0,0.0,0.017483683902150535,1.4210012862602146,8.865862853198927,21.738115909976333,32.76443002711506,40.610595672021496,45.19444172675269,46.29003079656236,45.328234658723645,42.71856285088064,37.69441851563978,29.926856042316132,19.525952819118277,8.259372492423656,1.5895647591967732,0.028626298258064523,0.0013468167129032254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004587795885555555,1.0862561468633332,8.45994022882666,21.110091316082208,31.029240487978893,36.17907756856998,37.27928902922221,36.11915926516777,32.40944492077444,24.89033119357445,13.351918846822214,3.200345638513334,0.18867149968555555,0.10283963425222223,0.005928057344444443,0.006011095001111111,0.006054274988888888,0.006143955832222223,0.005991166166666666,0.0020522432640449444,0.001995143183146067,0.0020690371033707865,0.001155435808988764,0.0020043798314606743,0.004836706433707865,0.22242062797303375,3.6802633318651683,13.729377442503367,24.560575778725827,31.431650049040456,34.394380756423615,34.72069659721687,32.876066220585386,27.24322573215395,18.00292281280113,6.8937211548123605,0.7362236401157304,0.004148989578651687,0.0011243669494382022,0.0020052199269662927,0.002001020183146068,0.0010966562707865168,0.001958195856179775
NGCT_CCS,DPL_MD,Existing,0,23790.974393150394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.662235247389795,419.40005971192664,375.3048458152412,355.6053196678943,397.59678740463426,774.6,620.5970235578731,771.9116595317636,774.6,774.6,774.6,774.6,774.6,774.6,774.6,774.6,774.6,774.6,774.6,774.6,774.6,774.6,774.6,774.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.33111658160288,146.897204478976,180.0420161139992,244.24558067121015,367.4868825312022,540.6850117708155,617.5216214841724,589.3702153223373,505.5014636691717,0.0,263.8620825419654,0.0,224.93533784885423,0.0,171.92461903470183,433.04198285708566,612.2604779475114,653.6381405877694,584.3479147688652,496.08475093386994,401.2854739423113,273.9418168546666,172.29275227258083
Bio,DPL_MD,Existing,0,357.2000000000006,0.0,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,0.0,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.7999999999999994,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8
Landfill_NG,DPL_MD,Existing,0,507.59999999999894,0.0,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,0.0,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999999,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998,5.399999999999998
NGCC_CCS,DPL_MD,Existing,0,75564.82792980097,0.0,0.0,0.0,0.0,0.0,80.48459915107479,46.90556160265483,1045.8709486125322,100.39614791139844,100.49817286205938,23.720312350790586,8.181172746933566,3.239136355680913,0.0,20.825500022029928,269.54215906067634,697.1214509058582,237.490641832916,1113.6,1113.6,1097.6640701775457,805.6055676735041,38.994550620152935,617.1740236923298,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,0.0,492.2184619386976,0.0,0.0,733.2650438444582,932.8432292171399,1050.4518889083456,1113.6,329.1907790847008,317.3482591509129,555.1799225555394,108.6384388819542,319.9137571085065,277.2001374540739,132.57244881473528,962.2808624078036,1113.6,1113.6,1113.6,1113.6,1100.3884281278856,997.4936745469504,905.7983649470054,723.1082266479143,298.82199058618306,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6,1113.6
SolarPV,DPL_MD,Existing,0,3278.37702180766,0.0,0.0,0.0,0.0,0.05344672312258064,4.3284263131397855,24.22038868705376,56.41292014519571,84.87524897479138,105.07090382752361,116.20792362271186,119.96406547765156,117.22391917804407,110.9906546577441,99.21432452521611,79.38494877809676,52.45221913582364,22.093296422979574,3.7893848384193545,0.02998854528387096,0.002191774852688172,0.002247479364516129,0.005746176116129031,0.0005249114999999999,0.0,0.0,0.0,0.0,0.04661423227204299,3.7886113926172027,23.63777523341398,57.95721255630748,87.35508832650432,108.27419152372038,120.49544111221505,123.41645270568921,120.85215396759244,113.89436129155158,100.49920771168276,79.7896728478903,52.05924021146235,22.02077719649247,4.238027941441932,0.07632218264516129,0.0035908237322580636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012231780454444442,2.8961285630766658,22.555522110853314,56.282800890197734,82.7288019748411,96.45907204728994,99.39240765677773,96.29932049105219,86.40864258356554,66.36151088516556,35.59830124397776,8.532621373126668,0.5030276890544442,0.27418652868777776,0.015805126855555553,0.016026518218888886,0.016141642811111107,0.016380745947777775,0.01597338483333333,0.005471601106741572,0.005319363371910111,0.005516376105617976,0.0030805723483146065,0.005343989719101123,0.012895414856179774,0.5930081367550563,9.812156907775279,36.6046648199056,65.48233144067638,83.80168872186741,91.70079157263935,92.57080057542812,87.65272785610895,72.63469525218991,47.998604314068544,18.379737412753933,1.9628872242595505,0.01106185429775281,0.002997737915730337,0.00534622954494382,0.005335032371910112,0.002923856917977528,0.005220856026966291
WindOff,DPL_MD,Existing,0,62389.30735582418,354.53658855421327,764.5525766881725,763.8382752688171,748.8268858494627,721.380244709677,719.9938732688172,678.8170167956987,630.1446420000002,614.8060390967745,633.2231612903225,643.6096662365585,653.9072123655915,667.2916478279573,681.5050958279572,695.9252854408605,710.8069497419353,708.1430774193547,706.1685970107525,694.0159988817203,707.0682230537636,758.2379731397846,766.3487978279566,779.5281980215053,768.0958024086019,441.1161427956989,428.525453698925,418.0255820645162,412.9435583870969,394.17547778494634,372.0520049462366,329.1001636129032,260.08419847311825,210.35451245161303,200.31457006451615,209.08652548387101,226.30785965591403,247.97511649462368,269.3712410107527,284.3129806881719,293.6787656774193,299.3629084731183,289.0690154838709,295.1257745591397,337.1001307096774,392.7274051397849,430.4325122580644,447.91725096774195,460.36769716129027,861.0633498000003,858.5106874666667,849.5940303111115,838.8148070444447,825.8319724000003,814.9705523555558,808.9410277111111,789.5291545777776,743.1233748222226,689.8416701777779,663.2568393333332,640.1384382222224,630.9781984444446,626.9099258444443,618.3226988666668,614.680654822222,624.3430145555557,672.0733792888889,747.7277826000001,799.3783703333335,825.6540765555553,849.5478816222223,861.7303815555553,859.2967314,916.9447208539325,916.3296558426964,904.375831101124,887.3332944269665,878.8828973707865,869.2334958202246,850.2034544719099,834.7673649438202,796.1024524044947,761.1670684044947,728.644123820225,698.6285893258425,698.1328878202246,704.4279455505618,726.684829348315,738.478957303371,752.7543197528089,753.9079366067415,794.2322348988762,849.5946604943821,895.6097323146067,913.9139234157309,937.3996579550561,946.9996446966292
NGCT_CCS,APS_MD,Candidate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCC_CCS,APS_MD,Candidate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WindOn,APS_MD,Candidate,1,222575.84533949196,1428.5111189287709,2552.6746363870957,2484.9304389032245,2456.440041290322,2449.6376759999994,2429.0950278064506,2395.9075038709684,2265.527214,2195.8695113548383,2274.040333548386,2347.069906516129,2438.0032963870967,2528.178285806453,2609.7971717419355,2687.056236709676,2741.001843419354,2781.6413250967744,2782.226832129033,2668.1800236774197,2528.2152006451606,2514.3240825161283,2601.6478404516124,2655.519712838711,2657.805123354838,1625.210590387098,1570.7078402580644,1490.7269624516123,1418.138430451613,1365.6364261290328,1320.0627054838712,1259.1096118709675,1060.1869010967744,833.0679573548395,773.7534322580644,813.9884950967738,917.5476205161292,1023.3799857419351,1113.1736099999994,1183.543527677419,1227.8966512258066,1219.639429225806,1145.9740471612904,1076.513191483871,1062.5607935483868,1240.5887397419353,1433.757524,1557.044983354839,1599.190350903226,3013.8326577333346,2925.948967733335,2859.1167031333343,2824.149061199999,2765.059495466668,2716.615504133334,2719.143477066667,2715.0004770666665,2566.3579932666667,2432.1137638,2434.204736799999,2509.3145830666663,2578.3231271333325,2629.177462666667,2669.109790866666,2691.6543680666664,2645.5536750000006,2548.1870110666655,2580.451991933334,2783.0923020666655,2959.129655,3052.9458151333333,3081.5433492000025,3054.247701799999,3020.7927823146074,2968.4502461123598,2933.112246202247,2910.995128719101,2879.2258733932576,2808.456647258426,2770.302988786517,2774.964914292134,2752.9368031011236,2694.541271797754,2628.5407904494377,2597.38922022472,2593.927971977528,2630.406678808989,2722.4355869662927,2760.6836193707873,2765.293799595506,2778.2859716629223,2817.4917854157306,2904.6559226292143,3014.983097393258,3083.441750022472,3111.5896652359534,3093.966716561799
SolarPV,APS_MD,Candidate,1,126927.93798763843,0.0,0.0,0.0,0.0,0.0,60.666460960362656,716.1142110555554,1985.6391738695388,2885.3902581755806,3399.163711897488,3692.9908550081777,3842.0585739154353,3854.9068018956905,3795.1195173475608,3634.50156069071,3324.778729061018,2813.1228295286896,1882.002041745089,700.7514581646952,83.4010967716745,0.07410671179625493,0.0,0.0,0.0,0.4162633667403798,0.5189512406441408,0.520482337462111,0.5197678213126495,0.5211968536115724,45.39955562063031,688.4330013608774,2218.490364527147,3437.3289816338574,4000.2736764390693,4278.553616331047,4410.379579519528,4420.831893818377,4292.1459736229035,4054.589925024323,3766.5014596260976,3254.0940814271235,2340.1218551660854,947.5669683183405,128.91160845999332,0.6307237599689374,0.5182367244946792,0.41616130222133246,0.5193594987203297,0.0,0.0,0.0,0.0,0.0,0.0,25.22535418790197,550.2919798004407,2001.2506034857897,3101.214877468952,3407.483858892365,3514.4468793506157,3475.1326324265574,3432.3560736701697,3243.163859794179,2587.152023371029,1197.2987454994518,203.46653635078394,1.9660057228780785,0.009493000271420849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0067587764777337,128.90430611255735,853.0156619846588,1928.9343515110302,2588.2467394180594,2925.3557993037653,3019.680162652343,2964.0995478946606,2768.116030987792,2302.422440189682,1367.868966143383,364.8257701163759,14.011363209597212,0.0,0.0,0.0,0.0,1.106095717018396
NGCT_CCS,DPL_MD,Candidate,1,1896.4854339258616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.43845022245662,0.0,160.43845022245662,160.43845022245662,160.43845022245662,160.43845022245662,160.43845022245662,160.43845022245662,160.43845022245662,160.43845022245662,160.43845022245662,160.43845022245662,131.6624814788387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCC_CCS,DPL_MD,Candidate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WindOn,DPL_MD,Candidate,1,18900.50125584513,231.75432687379327,230.08448957814332,229.86952767429452,225.35199941303077,217.0922058947915,216.67499120601536,204.28322601821196,189.63575918220408,185.0197592792047,190.56220892701887,193.68792423021938,196.78686826264826,200.81478092104228,205.09217665279354,209.4317892155776,213.9102779934431,213.1086121272481,212.51441189714336,208.85720842569773,212.7851454022399,228.18417247946488,230.62504445522842,234.5912537898618,231.1507880986146,132.7495134467681,128.96047085820342,125.80063897835574,124.27125452593776,118.62318743758561,111.96534844652493,99.03941922864188,78.26975132598969,63.304097198312796,60.28267644849913,62.922509138629025,68.10509828114816,74.62564360700132,81.06459435852274,85.56116222306433,88.37970201281186,90.09028822194198,86.99244356557766,88.81516493598694,101.44692971546344,118.1874043853889,129.53438115365483,134.79623927052853,138.54307715298208,259.12844632787466,258.3602480012473,255.67686876359417,252.43296878996108,248.52591390122612,245.25727762529476,243.44275218582098,237.60094214185278,223.63558452735947,207.60098574270273,199.6005454566188,192.64329270291813,189.8866096990977,188.66230354517626,186.0780630412306,184.98202612952846,187.88981713717195,202.25379541923928,225.0212352277321,240.5649656099031,248.47237791715494,255.6629807749176,259.32918289680237,258.59680010073845,275.9453888481204,275.7602911537529,272.162906555188,267.03412474037015,264.49106183967865,261.5871704681882,255.86026890015683,251.214931367534,239.57911070922145,229.06565455075145,219.27819802727169,210.2453216180776,210.09614518289084,211.99058016213527,218.688567853693,222.2378932935641,226.5339215627378,226.8810910748144,239.01628736220684,255.6770584109783,269.52483636042865,275.03330051980146,282.1010986132378,284.9901190897101
WindOff,DPL_MD,Candidate,0,-7.00995486269715e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.00995486269715e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SolarPV,DPL_MD,Candidate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT_CCS,BGE,Candidate,1,62781.60387668851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.53240845143132,523.583326891914,62.242641248921664,0.0,533.1650531491545,407.38237038109133,1279.0533149853923,1172.6193584663413,383.4227859911701,2210.9716203042253,2692.0912208063633,3059.680679463871,2370.6084241020603,3104.80144145753,3104.80144145753,3104.80144145753,3104.80144145753,3104.80144145753,3104.80144145753,3104.80144145753,3104.80144145753,3104.80144145753,3104.80144145753,3104.80144145753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99801566660345,60.47112200127058,134.51669959073655,338.05296273048634,729.14972147742,1250.3813227331366,1590.8901449881917,1493.2624509165219,190.3732379256136,0.0,0.0,0.0,0.0,0.0,0.0,158.8171929216044,1403.1637530758464,1801.3696441885388,1469.9316335316437,1271.8131870011628,1004.5001826527894,620.4585104953745,282.28503451680643
NGCC_CCS,BGE,Candidate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WindOn,BGE,Candidate,1,136398.43093445667,1691.430902079975,1679.2437967024514,1677.674923267187,1644.704290074728,1584.4211868852121,1581.3761959807618,1490.9363977137648,1384.0336340078377,1350.3443174576307,1390.7952153286353,1413.607870118104,1436.2251380283637,1465.6223710086,1496.8404260011569,1528.5125630039959,1561.1982712523914,1555.3474099652865,1551.0107115105925,1524.319054658956,1552.9866272267122,1665.3745623808586,1683.1889710416108,1712.1358697822345,1687.0260473844396,968.8562552802777,941.2023865907602,918.1407360962588,906.9787087940063,865.7569748176556,817.1655428368169,722.8272130539518,571.2423059224635,462.0172907831417,439.9658171672747,459.2323165187115,497.0568160509887,544.6462268349665,591.640129494766,624.4577857688911,645.028557255359,657.5130636454819,634.9038193983557,648.2067306897196,740.3981369258895,862.5764649603806,945.3910014133735,983.7940359598966,1011.1398787105136,346.627921598399,1885.6109969257775,1866.0266783683164,1842.3514670673105,1813.836299889751,1789.9805536806173,1776.7374593991126,1734.1017159127362,1632.177243794399,1515.1506654660816,1456.7604204481443,1405.9837533630953,1385.8644361412864,1376.928985872532,1358.0682193628274,1350.0689266321124,1371.2910873290164,1476.1248441387654,1642.2902477055422,1755.7342824152838,1813.445573990249,1865.9253185640262,1892.682650976655,1887.3374437905607,2013.9540188104459,2012.6031056931809,1986.3480296445123,1948.916236380377,1930.3559996236963,1909.1622999492254,1867.3652020654235,1833.4617683765714,1748.5391397550652,1671.8079525795035,1600.375385861588,1534.4500307699427,1533.3612846147332,1547.187588999636,1596.0720414112689,1621.9763635075115,1653.3304058190777,1655.8641804799765,1744.4314416836023,1866.0280624867935,1967.0943936521971,2007.2972525495718,2058.8807214157664,2079.9658876629887
SolarPV,BGE,Candidate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT_CCS,PEPCO,Candidate,1,9864.179458516372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.88169513545986,211.2145560088296,0.0,731.9931122240528,0.0,0.0,442.97732291284365,0.0,0.0,0.0,731.9931122240528,731.9931122240528,731.9931122240528,731.9931122240528,731.9931122240528,731.9931122240528,731.9931122240528,731.9931122240528,731.9931122240528,731.9931122240528,731.9931122240528,220.18853777060752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCC_CCS,PEPCO,Candidate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
