Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW
1,4,2,18,0.5187008038504605,0.5187008038504605,0.5187008038504605,0.5187008038504605
1,4,2,19,0.561248562470681,0.561248562470681,0.561248562470681,0.561248562470681
1,4,2,20,0.5713486755297629,0.5713486755297629,0.5713486755297629,0.5713486755297629
1,4,2,21,0.6079354727630217,0.6079354727630217,0.6079354727630217,0.6079354727630217
1,4,2,22,0.6376431165130387,0.6376431165130387,0.6376431165130387,0.6376431165130387
1,4,2,23,0.6165441309355533,0.6165441309355533,0.6165441309355533,0.6165441309355533
1,4,2,24,0.5973349693022634,0.5973349693022634,0.5973349693022634,0.5973349693022634
1,4,3,1,0.5585862912073924,0.5585862912073924,0.5585862912073924,0.5585862912073924
1,4,3,2,0.5162280007975154,0.5162280007975154,0.5162280007975154,0.5162280007975154
1,4,3,3,0.47154751027112024,0.47154751027112024,0.47154751027112024,0.47154751027112024
1,4,3,4,0.43396964855298753,0.43396964855298753,0.43396964855298753,0.43396964855298753
1,4,3,5,0.4127686416314709,0.4127686416314709,0.4127686416314709,0.4127686416314709
1,4,3,6,0.3975917521670305,0.3975917521670305,0.3975917521670305,0.3975917521670305
1,4,3,7,0.3804910316437174,0.3804910316437174,0.3804910316437174,0.3804910316437174
1,4,3,8,0.33935699736221386,0.33935699736221386,0.33935699736221386,0.33935699736221386
1,4,3,9,0.259226518864621,0.259226518864621,0.259226518864621,0.259226518864621
1,4,3,10,0.15566999651378494,0.15566999651378494,0.15566999651378494,0.15566999651378494
1,4,3,11,0.1108534775286816,0.1108534775286816,0.1108534775286816,0.1108534775286816
1,4,3,12,0.09983517237331961,0.09983517237331961,0.09983517237331961,0.09983517237331961
1,4,3,13,0.11456511118771888,0.11456511118771888,0.11456511118771888,0.11456511118771888
1,4,3,14,0.11389954337189676,0.11389954337189676,0.11389954337189676,0.11389954337189676
1,4,3,15,0.1247963945462693,0.1247963945462693,0.1247963945462693,0.1247963945462693
1,4,3,16,0.13751991359472304,0.13751991359472304,0.13751991359472304,0.13751991359472304
1,4,3,17,0.13903565927747125,0.13903565927747125,0.13903565927747125,0.13903565927747125
1,4,3,18,0.14144044810106216,0.14144044810106216,0.14144044810106216,0.14144044810106216
1,4,3,19,0.1400412982400638,0.1400412982400638,0.1400412982400638,0.1400412982400638
1,4,3,20,0.1497527585599794,0.1497527585599794,0.1497527585599794,0.1497527585599794
1,4,3,21,0.2016524737163869,0.2016524737163869,0.2016524737163869,0.2016524737163869
1,4,3,22,0.24527388552855411,0.24527388552855411,0.24527388552855411,0.24527388552855411
1,4,3,23,0.25149232935521343,0.25149232935521343,0.25149232935521343,0.25149232935521343
1,4,3,24,0.2362571419798981,0.2362571419798981,0.2362571419798981,0.2362571419798981
1,4,4,1,0.20484428433678936,0.20484428433678936,0.20484428433678936,0.20484428433678936
1,4,4,2,0.16574581877666886,0.16574581877666886,0.16574581877666886,0.16574581877666886
1,4,4,3,0.13168040618875076,0.13168040618875076,0.13168040618875076,0.13168040618875076
1,4,4,4,0.1080114543735287,0.1080114543735287,0.1080114543735287,0.1080114543735287
1,4,4,5,0.0916831811693084,0.0916831811693084,0.0916831811693084,0.0916831811693084
1,4,4,6,0.08135473462596643,0.08135473462596643,0.08135473462596643,0.08135473462596643
1,4,4,7,0.08156363547326827,0.08156363547326827,0.08156363547326827,0.08156363547326827
1,4,4,8,0.07971753496222879,0.07971753496222879,0.07971753496222879,0.07971753496222879
1,4,4,9,0.06618756148000518,0.06618756148000518,0.06618756148000518,0.06618756148000518
1,4,4,10,0.04073080706461857,0.04073080706461857,0.04073080706461857,0.04073080706461857
1,4,4,11,0.024509413363668974,0.024509413363668974,0.024509413363668974,0.024509413363668974
1,4,4,12,0.03682970519523776,0.03682970519523776,0.03682970519523776,0.03682970519523776
1,4,4,13,0.04746421577067312,0.04746421577067312,0.04746421577067312,0.04746421577067312
1,4,4,14,0.04555495918951912,0.04555495918951912,0.04555495918951912,0.04555495918951912
1,4,4,15,0.04652173287819507,0.04652173287819507,0.04652173287819507,0.04652173287819507
1,4,4,16,0.05714652713515127,0.05714652713515127,0.05714652713515127,0.05714652713515127
1,4,4,17,0.07566583015642107,0.07566583015642107,0.07566583015642107,0.07566583015642107
1,4,4,18,0.10820092258387223,0.10820092258387223,0.10820092258387223,0.10820092258387223
1,4,4,19,0.15108875235086325,0.15108875235086325,0.15108875235086325,0.15108875235086325
1,4,4,20,0.17585078999499026,0.17585078999499026,0.17585078999499026,0.17585078999499026
