Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW,NI
1,10,22,19,0.7875702746384323,0.8273220731270493,0.8336940389719235,0.8397342603321746,0.0
1,10,22,20,0.7706775929564452,0.8307203409289211,0.8203790683056293,0.8296258529676838,0.0
1,10,22,21,0.7414648771060084,0.7947354402593705,0.7699381896912977,0.7775171881035149,0.0
1,10,22,22,0.7036023801323312,0.7579974099688646,0.7186736101410812,0.7251984035019957,0.0
1,10,22,23,0.653420443844831,0.703468988510181,0.6753147262187457,0.6683692545384318,0.0
1,10,22,24,0.6193519296786654,0.6500886304980759,0.620802922894259,0.6147176516029356,0.0
1,10,23,1,0.5815346416565987,0.6149487045252069,0.5835526086045537,0.5681596498004378,0.0
1,10,23,2,0.5523124081321386,0.5827845590058689,0.5569890173208549,0.5387964465044419,0.0
1,10,23,3,0.5238492091110314,0.5451923695111086,0.5455257368347535,0.5261254023432471,0.0
1,10,23,4,0.5200790204885778,0.5682271145032559,0.5545432322950133,0.5256711729110338,0.0
1,10,23,5,0.5475024136226467,0.5916843468437439,0.5861847848861573,0.5447611690485387,0.0
1,10,23,6,0.6135283028856993,0.6430716667125892,0.651258468361503,0.6125701042873697,0.0
1,10,23,7,0.701046884657093,0.7359086692566978,0.750880011174745,0.7321694347882065,0.0
1,10,23,8,0.7937609267359196,0.7992817715078206,0.8395804232434697,0.8267655465430668,0.0
1,10,23,9,0.8506450900996558,0.8548296733070656,0.8803075673976813,0.8775887730140338,0.0
1,10,23,10,0.8848748098695899,0.8491352786120372,0.8911156411509987,0.9036322904596368,0.0
1,10,23,11,0.8862584417307175,0.8342196383140917,0.8987083566140524,0.9205582593021758,0.0
1,10,23,12,0.9140381527860312,0.8249800236960295,0.8960299099036179,0.9304338869576412,0.0
1,10,23,13,0.9160095010180936,0.8385822794110894,0.8833435186478559,0.9302186172267284,0.0
1,10,23,14,0.9119609204304604,0.8531580929288476,0.8696321937421427,0.8968724089094889,0.0
1,10,23,15,0.902862024064249,0.82410749547663,0.8531140871630116,0.8632553109308613,0.0
1,10,23,16,0.8964441374994571,0.8412457866071511,0.8321339397960609,0.8318949401313248,0.0
1,10,23,17,0.8822723208788619,0.812599307488129,0.825825446989803,0.8055434530706836,0.0
1,10,23,18,0.894036165971579,0.8173017753653138,0.8443624284117894,0.8142603321745847,0.0
1,10,23,19,0.9101376910003848,0.8393445935396173,0.8709810203939098,0.8399433500708124,0.0
1,10,23,20,0.8923896083655595,0.8271200139604515,0.8525492387204917,0.8368451139436076,0.0
1,10,23,21,0.8550273841327286,0.7995389377198542,0.8003051229221958,0.790441611947985,0.0
1,10,23,22,0.8155135707160204,0.7583188677339064,0.7524889998603157,0.7438012102484872,0.0
