Technology,Zone,EC_Category,ChAnnSum,c_h1,c_h2,c_h3,c_h4,c_h5,c_h6,c_h7,c_h8,c_h9,c_h10,c_h11,c_h12,c_h13,c_h14,c_h15,c_h16,c_h17,c_h18,c_h19,c_h20,c_h21,c_h22,c_h23,c_h24,c_h25,c_h26,c_h27,c_h28,c_h29,c_h30,c_h31,c_h32,c_h33,c_h34,c_h35,c_h36,c_h37,c_h38,c_h39,c_h40,c_h41,c_h42,c_h43,c_h44,c_h45,c_h46,c_h47,c_h48,c_h49,c_h50,c_h51,c_h52,c_h53,c_h54,c_h55,c_h56,c_h57,c_h58,c_h59,c_h60,c_h61,c_h62,c_h63,c_h64,c_h65,c_h66,c_h67,c_h68,c_h69,c_h70,c_h71,c_h72,c_h73,c_h74,c_h75,c_h76,c_h77,c_h78,c_h79,c_h80,c_h81,c_h82,c_h83,c_h84,c_h85,c_h86,c_h87,c_h88,c_h89,c_h90,c_h91,c_h92,c_h93,c_h94,c_h95,c_h96,c_h97,c_h98,c_h99,c_h100,c_h101,c_h102,c_h103,c_h104,c_h105,c_h106,c_h107,c_h108,c_h109,c_h110,c_h111,c_h112,c_h113,c_h114,c_h115,c_h116,c_h117,c_h118,c_h119,c_h120,c_h121,c_h122,c_h123,c_h124,c_h125,c_h126,c_h127,c_h128,c_h129,c_h130,c_h131,c_h132,c_h133,c_h134,c_h135,c_h136,c_h137,c_h138,c_h139,c_h140,c_h141,c_h142,c_h143,c_h144,c_h145,c_h146,c_h147,c_h148,c_h149,c_h150,c_h151,c_h152,c_h153,c_h154,c_h155,c_h156,c_h157,c_h158,c_h159,c_h160,c_h161,c_h162,c_h163,c_h164,c_h165,c_h166,c_h167,c_h168,c_h169,c_h170,c_h171,c_h172,c_h173,c_h174,c_h175,c_h176,c_h177,c_h178,c_h179,c_h180,c_h181,c_h182,c_h183,c_h184,c_h185,c_h186,c_h187,c_h188,c_h189,c_h190,c_h191,c_h192,c_h193,c_h194,c_h195,c_h196,c_h197,c_h198,c_h199,c_h200,c_h201,c_h202,c_h203,c_h204,c_h205,c_h206,c_h207,c_h208,c_h209,c_h210,c_h211,c_h212,c_h213,c_h214,c_h215,c_h216,c_h217,c_h218,c_h219,c_h220,c_h221,c_h222,c_h223,c_h224,c_h225,c_h226,c_h227,c_h228,c_h229,c_h230,c_h231,c_h232,c_h233,c_h234,c_h235,c_h236,c_h237,c_h238,c_h239,c_h240,c_h241,c_h242,c_h243,c_h244,c_h245,c_h246,c_h247,c_h248,c_h249,c_h250,c_h251,c_h252,c_h253,c_h254,c_h255,c_h256,c_h257,c_h258,c_h259,c_h260,c_h261,c_h262,c_h263,c_h264,c_h265,c_h266,c_h267,c_h268,c_h269,c_h270,c_h271,c_h272,c_h273,c_h274,c_h275,c_h276,c_h277,c_h278,c_h279,c_h280,c_h281,c_h282,c_h283,c_h284,c_h285,c_h286,c_h287,c_h288,c_h289,c_h290,c_h291,c_h292,c_h293,c_h294,c_h295,c_h296,c_h297,c_h298,c_h299,c_h300,c_h301,c_h302,c_h303,c_h304,c_h305,c_h306,c_h307,c_h308,c_h309,c_h310,c_h311,c_h312,c_h313,c_h314,c_h315,c_h316,c_h317,c_h318,c_h319,c_h320,c_h321,c_h322,c_h323,c_h324,c_h325,c_h326,c_h327,c_h328,c_h329,c_h330,c_h331,c_h332,c_h333,c_h334,c_h335,c_h336,c_h337,c_h338,c_h339,c_h340,c_h341,c_h342,c_h343,c_h344,c_h345,c_h346,c_h347,c_h348,c_h349,c_h350,c_h351,c_h352,c_h353,c_h354,c_h355,c_h356,c_h357,c_h358,c_h359,c_h360,c_h361,c_h362,c_h363,c_h364,c_h365,c_h366,c_h367,c_h368,c_h369,c_h370,c_h371,c_h372,c_h373,c_h374,c_h375,c_h376,c_h377,c_h378,c_h379,c_h380,c_h381,c_h382,c_h383,c_h384,c_h385,c_h386,c_h387,c_h388,c_h389,c_h390,c_h391,c_h392,c_h393,c_h394,c_h395,c_h396,c_h397,c_h398,c_h399,c_h400,c_h401,c_h402,c_h403,c_h404,c_h405,c_h406,c_h407,c_h408,c_h409,c_h410,c_h411,c_h412,c_h413,c_h414,c_h415,c_h416,c_h417,c_h418,c_h419,c_h420,c_h421,c_h422,c_h423,c_h424,c_h425,c_h426,c_h427,c_h428,c_h429,c_h430,c_h431,c_h432,c_h433,c_h434,c_h435,c_h436,c_h437,c_h438,c_h439,c_h440,c_h441,c_h442,c_h443,c_h444,c_h445,c_h446,c_h447,c_h448,c_h449,c_h450,c_h451,c_h452,c_h453,c_h454,c_h455,c_h456,c_h457,c_h458,c_h459,c_h460,c_h461,c_h462,c_h463,c_h464,c_h465,c_h466,c_h467,c_h468,c_h469,c_h470,c_h471,c_h472,c_h473,c_h474,c_h475,c_h476,c_h477,c_h478,c_h479,c_h480,c_h481,c_h482,c_h483,c_h484,c_h485,c_h486,c_h487,c_h488,c_h489,c_h490,c_h491,c_h492,c_h493,c_h494,c_h495,c_h496,c_h497,c_h498,c_h499,c_h500,c_h501,c_h502,c_h503,c_h504,c_h505,c_h506,c_h507,c_h508,c_h509,c_h510,c_h511,c_h512,c_h513,c_h514,c_h515,c_h516,c_h517,c_h518,c_h519,c_h520,c_h521,c_h522,c_h523,c_h524,c_h525,c_h526,c_h527,c_h528,c_h529,c_h530,c_h531,c_h532,c_h533,c_h534,c_h535,c_h536,c_h537,c_h538,c_h539,c_h540,c_h541,c_h542,c_h543,c_h544,c_h545,c_h546,c_h547,c_h548,c_h549,c_h550,c_h551,c_h552,c_h553,c_h554,c_h555,c_h556,c_h557,c_h558,c_h559,c_h560,c_h561,c_h562,c_h563,c_h564,c_h565,c_h566,c_h567,c_h568,c_h569,c_h570,c_h571,c_h572,c_h573,c_h574,c_h575,c_h576,c_h577,c_h578,c_h579,c_h580,c_h581,c_h582,c_h583,c_h584,c_h585,c_h586,c_h587,c_h588,c_h589,c_h590,c_h591,c_h592,c_h593,c_h594,c_h595,c_h596,c_h597,c_h598,c_h599,c_h600,c_h601,c_h602,c_h603,c_h604,c_h605,c_h606,c_h607,c_h608,c_h609,c_h610,c_h611,c_h612,c_h613,c_h614,c_h615,c_h616,c_h617,c_h618,c_h619,c_h620,c_h621,c_h622,c_h623,c_h624,c_h625,c_h626,c_h627,c_h628,c_h629,c_h630,c_h631,c_h632,c_h633,c_h634,c_h635,c_h636,c_h637,c_h638,c_h639,c_h640,c_h641,c_h642,c_h643,c_h644,c_h645,c_h646,c_h647,c_h648,c_h649,c_h650,c_h651,c_h652,c_h653,c_h654,c_h655,c_h656,c_h657,c_h658,c_h659,c_h660,c_h661,c_h662,c_h663,c_h664,c_h665,c_h666,c_h667,c_h668,c_h669,c_h670,c_h671,c_h672,c_h673,c_h674,c_h675,c_h676,c_h677,c_h678,c_h679,c_h680,c_h681,c_h682,c_h683,c_h684,c_h685,c_h686,c_h687,c_h688,c_h689,c_h690,c_h691,c_h692,c_h693,c_h694,c_h695,c_h696,c_h697,c_h698,c_h699,c_h700,c_h701,c_h702,c_h703,c_h704,c_h705,c_h706,c_h707,c_h708,c_h709,c_h710,c_h711,c_h712,c_h713,c_h714,c_h715,c_h716,c_h717,c_h718,c_h719,c_h720,c_h721,c_h722,c_h723,c_h724,c_h725,c_h726,c_h727,c_h728,c_h729,c_h730,c_h731,c_h732,c_h733,c_h734,c_h735,c_h736,c_h737,c_h738,c_h739,c_h740,c_h741,c_h742,c_h743,c_h744
Battery,APS_MD,Existing,48456.75457349507,0.0,0.0,926.4305119672715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.2418729756118,0.0,0.0,0.0,0.0,0.0,16.770483693393743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.5444308857682,0.0,0.0,0.0,0.0,0.0,227.6766800319515,0.0,301.0968645089356,0.0,1010.3020370616546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.8510305191312,0.0,0.0,0.0,0.0,0.0,0.0,432.3346012375651,0.0,0.0,0.0,1817.12829650606,0.0,0.0,0.0,119.26815616260023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.1999887266054,0.0,0.0,0.0,0.0,95.601608416883,0.0,0.0,0.0,1556.984976601528,0.0,0.0,0.0,1817.12829650606,0.0,660.6288075727446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.982534154945824,0.0,0.0,754.7839473599295,0.0,0.0,0.0,0.0,0.0,1562.1349104068406,0.0,936.0852621304331,0.0,0.0,0.0,0.0,0.0,784.1561669320527,0.0,0.0,0.0,288.9953558126642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.12829650606,1613.545870850318,278.3134180959334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.9267489403519,0.0,848.3009338956883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.5766097417367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.7303984796265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.7427082894324,0.0,0.0,0.0,0.0,0.0,1817.12829650606,0.0,924.9165790400345,0.0,1152.9791596574237,545.8712314190054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.95309627981806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.28582558610694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.64689878024592,0.0,924.0943719522347,0.0,0.0,0.0,0.0,0.0,0.0,1090.8591491852826,0.0,1536.5582849384386,660.2687699075285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.54305248619954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.271747797686,0.0,37.38638428369882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.41104863976307,0.0,0.0,1414.8002286919927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.12829650606,0.0,106.64483836027733,1817.12829650606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.2127570638685,1817.12829650606,698.2164964064867,0.0,0.0,633.3452797514726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.792606938033941,0.0,779.5288942108577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.66891669077254,0.0,0.0,1817.12829650606,0.0,0.0,0.0,479.0272008370218,0.0,0.0,791.5443366667129,0.0,917.694130424022
Battery,DPL_MD,Existing,60444.32254377481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.5959724157856,0.0,0.0,0.0,445.6027736576632,0.0,0.0,0.0,0.0,0.0,0.0,35.895907946950246,0.0,0.0,0.0,0.0,0.0,0.0,465.4587881319559,0.0,0.0,0.0,0.0,0.0,970.5566611381679,0.0,420.39031095261026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.60525543738225,0.0,57.158751903992425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.119903802338,798.772054047098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.32518640941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.32518640941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.220208825414,0.0,1466.32518640941,0.0,1032.8050604326231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649328177087689,130.77395664693768,368.06944840012267,0.0,144.97253801254672,0.0,0.0,0.0,0.0,0.0,0.0,156.33998886534692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.62509734813615,421.93139560236347,97.55596105757675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.0789685068012,0.0,0.0,700.6225472935539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.2160560569134,0.0,911.7393210968738,0.0,845.3360605314163,0.0,0.0,0.0,0.0,300.6826885912981,0.0,0.0,0.0,0.0,1466.3251864094098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.2273664870071,365.8703593208136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.75469795047593,0.0,317.32164229580223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.89195574666076,1402.3630071647522,0.0,0.0,1466.32518640941,0.0,0.0,0.0,0.0,13.644018732878294,1466.3251864094098,0.0,0.0,382.24159442769337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.935727345337355,0.0,175.21227162204113,0.0,0.0,0.0,0.0,0.0,337.4672914123268,0.0,0.0,302.17473920887204,352.3114423853487,487.64229439970995,13.561535925553017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.2816808523689,0.0,0.0,0.0,0.0,0.0,681.4048088931437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.3850442253661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.957914944815,0.0,654.6460498365128,0.0,0.0,0.0,139.89395347801695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.32518640941,1466.32518640941,0.0,257.59190856775956,0.0,0.0,0.0,1466.32518640941,0.0,1466.32518640941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.36598501598158,0.0,0.0,146.74218926488618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.85270281732107,230.6263879110776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.9593060852312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0448929886904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.32518640941,0.0,1036.7671274442905,0.0,0.0,353.9386491730784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.1557370408303,0.0,0.0,1466.32518640941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34658345605385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.3251864094098,1466.32518640941,687.9056430068845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.038081442045645,67.7938718795852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.6230293873482,0.0,524.1243476809685,0.0,0.0,1466.32518640941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.59039824854125,0.0,1080.0101615802264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.4999827529944,1344.2923770204495,0.0,0.0,0.0,1081.4340873360163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.96197064969726,0.0,0.0,601.3989064654709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.32518640941,0.0,0.0,0.0,430.11454893557004,0.0,1023.7043838419906,0.0,0.0,0.0,338.3562950561625
Battery,BGE,Existing,76707.90110077761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.7710095854827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.7181087315721,0.0,0.0,0.0,0.0,282.79698810074274,0.0,1510.2389274437144,0.0,0.0,0.0,1901.88411861395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0707886967743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.88411861395,0.0,0.0,0.0,0.0,1901.88411861395,0.0,0.0,0.0,0.0,0.0,0.0,866.7449306924182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.9677040721803,0.0,0.0,1108.4533143444746,0.0,0.0,0.0,1901.88411861395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.1384805833413,1319.1534858692098,0.0,0.0,0.0,712.0867669421959,0.0,0.0,862.4794235729283,0.0,0.0,0.0,776.350135230058,0.0,0.0,0.0,108.10071226663139,0.0,0.0,0.0,1248.2833429625105,0.0,1687.2259575240457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.0741289059633,1370.398414560742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.8905534342927,1901.88411861395,0.0,1701.6919978854285,0.0,0.0,0.0,0.0,0.0,147.59575914073025,1618.938172551499,0.0,3.4162491107761324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.5530062855842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.8103390787585,0.0,0.0,0.0,1.19798183461171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.2872011615661,0.0,0.0,1901.88411861395,0.0,0.0,680.8964100832736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.16565328215862,0.0,0.0,918.0891925483179,0.0,984.1531983109239,0.0,0.0,0.0,0.0,0.0,0.0,107.97872036823011,0.0,1210.6090030808705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669.5831003347757,0.0,0.0,471.5805938960577,0.0,0.0,0.0,1622.6378280396555,0.0,1712.0998791639502,1901.8841186139496,0.0,843.2048156373235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.8279692652099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.756273739704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.40828654826987,0.0,0.0,0.0,0.0,94.88361563378425,681.8054137849028,0.0,1901.88411861395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.72935446818698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.3924968298485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.6048781734123,755.4697485449132,0.0,1901.8841186139496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.3211466300802,0.0,1182.0953533995403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.4863191146767,1901.88411861395,111.43408827624198,1901.88411861395,651.7014157478297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.88411861395,0.0,517.4189060394195,0.0,948.584086658632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.3718240867797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.8841186139496,543.0645565420571,0.0,1380.6106943961338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.15366783242,0.0,37.44603529504072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.88411861395,1475.0130499566274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.5119839048837,0.0
