Time Period,Month,Day,Hours,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD,NI
1,11,4,5,0.44267611850000005,0.5471017156000001,0.4516772117,0.41765105140000003,0.41765105140000003,0.5471017156000001,3628.658132
1,11,4,6,0.4935860127000001,0.6061807873000001,0.5097452987000001,0.46807488640000006,0.46807488640000006,0.6061807873000001,4158.629517900001
1,11,4,7,0.5265400536000001,0.6384678663000001,0.5565296759,0.4963612687,0.4963612687,0.6384678663000001,4598.612951900001
1,11,4,8,0.5267492549,0.6357433093000001,0.5625215189,0.49574764690000006,0.49574764690000006,0.6357433093000001,4600.4518076
1,11,4,9,0.5195427886,0.6245609722000001,0.566541272,0.4866514334,0.4866514334,0.6245609722000001,4348.9759038
1,11,4,10,0.5122141761,0.6109468123000001,0.5532554181000001,0.47831427490000006,0.47831427490000006,0.6109468123000001,4037.1822293000005
1,11,4,11,0.5003755955000001,0.5998308932,0.5474166819,0.46475699820000005,0.46475699820000005,0.5998308932,3714.9849396000004
1,11,4,12,0.49051868800000004,0.5866828418,0.5451895592,0.4572456625,0.4572456625,0.5866828418,3481.5662651000002
1,11,4,13,0.49125713340000005,0.5841138116,0.5514728065000001,0.4559021797000001,0.4559021797000001,0.5841138116,3088.6144575000003
1,11,4,14,0.49595858730000003,0.5792073870000001,0.5559801918,0.46556335870000004,0.46556335870000004,0.5792073870000001,3147.9216868000003
1,11,4,15,0.5029858834000001,0.5771713552,0.5663117218000001,0.47021229310000007,0.47021229310000007,0.5771713552,3367.9216868000003
1,11,4,16,0.5169718103000001,0.5832182312,0.5711159553,0.4869325648000001,0.4869325648000001,0.5832182312,3729.2153613000005
1,11,4,17,0.5280685707,0.5819944614,0.5814008783000001,0.5025504781,0.5025504781,0.5819944614,4086.4006029
1,11,4,18,0.5425552297,0.5906975866,0.5801265877,0.5178964516000001,0.5178964516000001,0.5906975866,4348.6445783
1,11,4,19,0.5380587597,0.5919811568,0.5589512852,0.5111628214,0.5111628214,0.5919811568,4451.355421700001
1,11,4,20,0.5220513441,0.5777962993000001,0.5432910824,0.49365051670000004,0.49365051670000004,0.5777962993000001,4361.8810246
1,11,4,21,0.49913962230000003,0.5608820382,0.5296212647,0.470479097,0.470479097,0.5608820382,4221.912651000001
1,11,4,22,0.4758329499000001,0.5347281082,0.49786658680000007,0.44241653830000005,0.44241653830000005,0.5347281082,3912.7695783
1,11,4,23,0.44456921850000003,0.5088572236000001,0.47712381530000003,0.41369899670000004,0.41369899670000004,0.5088572236000001,4133.448795300001
1,11,4,24,0.4230053245,0.48698843820000004,0.4582851834000001,0.3890938095,0.3890938095,0.48698843820000004,4356.2650604
1,11,5,1,0.40663282,0.47219494520000005,0.43052238130000003,0.3734275094,0.3734275094,0.47219494520000005,4092.1987953000003
1,11,5,2,0.39442493310000004,0.46386326470000006,0.43021355520000004,0.3643599498,0.3643599498,0.46386326470000006,3846.0240962000003
1,11,5,3,0.3882410202,0.46201975050000005,0.41686018660000007,0.36060009150000005,0.36060009150000005,0.46201975050000005,3634.6385537000006
1,11,5,4,0.38981205230000004,0.4653579062,0.40766160050000005,0.36204575440000003,0.36204575440000003,0.4653579062,3497.3042170000003
1,11,5,5,0.3998194497,0.4748958654,0.42009589490000004,0.3678516523,0.3678516523,0.4748958654,3460.0301208000005
1,11,5,6,0.41699687150000003,0.49302491480000005,0.428695993,0.38618112940000004,0.38618112940000004,0.49302491480000005,3407.0015056
1,11,5,7,0.43915378210000006,0.5128021228,0.45557500230000003,0.40924631330000005,0.40924631330000005,0.5128021228,3706.3704821
1,11,5,8,0.45752162500000004,0.5292368026000001,0.47739387520000004,0.42917364160000004,0.42917364160000004,0.5292368026000001,3462.1837349
1,11,5,9,0.47203122890000004,0.5415124385000001,0.4971650849,0.4352130948000001,0.4352130948000001,0.5415124385000001,3690.3012047
1,11,5,10,0.4792113766,0.549358865,0.5033252796000001,0.4412725504,0.4412725504,0.549358865,3836.5813255000007
1,11,5,11,0.4895690173,0.5524555762000001,0.521757951,0.44591283550000005,0.44591283550000005,0.5524555762000001,3577.6506029
1,11,5,12,0.49403798730000004,0.5553783235,0.5245630885000001,0.4550760874,0.4550760874,0.5553783235,3032.1234944000003
1,11,5,13,0.49492776630000007,0.5574897548000001,0.5229764870000001,0.45693641840000004,0.45693641840000004,0.5574897548000001,3112.1385537000006
1,11,5,14,0.5007114981,0.5563432765,0.5286155094,0.4598655875,0.4598655875,0.5563432765,3016.5512047
1,11,5,15,0.5119918155000001,0.5586362342000001,0.5464107088,0.4688774607,0.4688774607,0.5586362342000001,3446.7771085000004
1,11,5,16,0.5242990731,0.5668561151,0.5492938154000001,0.48486138580000004,0.48486138580000004,0.5668561151,3722.2575302
1,11,5,17,0.5346383240000001,0.5735324265,0.5520813122,0.4962590886,0.4962590886,0.5735324265,3914.608434
1,11,5,18,0.5497153013,0.5864051149000001,0.5733842400000001,0.512547662,0.512547662,0.5864051149000001,4468.75
1,11,5,19,0.5484725796000001,0.5870434141,0.5692113801,0.5036433754,0.5036433754,0.5870434141,4816.8072293000005
1,11,5,20,0.5350567255,0.5723857117000001,0.5627408336,0.4867455043000001,0.4867455043000001,0.5723857117000001,4474.3825302000005
