PlantCode,PlantName,SourceTechnology,State,LoadZone,Latitude,Longitude,Pmax (MW),Pmin (MW),Zone,Bus_id,Type,Flag_thermal,Flag_RET,Flag_VRE,Flag_mustrun,Cost ($/MWh),EF,CC,AF,FOR,RM_SPIN,RU,RD,Flag_UC,Min_down_time,Min_up_time,Start_up_cost ($/MW),RM_REG_UP,RM_REG_DN,RM_NSPIN
1135,Dt Kre,Natural Gas | Steam Turbine,DE,Amprion,51.33894099999999,6.66368,25.714,0.0,Amprion,B276,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1136,Not,Natural Gas | Combustion Engine,DE,Amprion,51.335006973451335,6.659165238938054,1.13,0.0,Amprion,B276,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1137,Netzersatzanlage Hafenstation,Oil | Combustion Engine,DE,Amprion,51.33665746153846,6.66513225,2.08,0.0,Amprion,B276,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1138,Anlage Krefeld,Solar | PP,DE,Amprion,51.33768184015694,6.6678085992214005,6.904710000000001,0.0,Amprion,B276,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1139,Shamrock,Hard Coal | Steam Turbine,DE,Amprion,51.528491,7.1778,68.0,0.0,Amprion,B280,Coal,1,0,0,0,36.0,0.95,0.9,0.92,0.08,0.08,0.25,0.25,1,8,8,9.0,0.04,0.04,0.05
1140,Rzr,Waste | Steam Turbine,DE,Amprion,51.55674975,7.16239325,65.52000000000001,0.0,Amprion,B280,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
1141,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,51.540049,7.170927,0.1,0.0,Amprion,B280,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1142,Rzr,Oil | Combustion Engine,DE,Amprion,51.55669266666667,7.163018666666666,5.985,0.0,Amprion,B280,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1143,Altenheim Herne Kwp,Solar | PP,DE,Amprion,51.54547146196924,7.175426620046786,2.8213999999999997,0.0,Amprion,B280,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1144,Herne,Hard Coal | Steam Turbine,DE,Amprion,51.549201,7.18396,435.0,0.0,Amprion,B281,Coal,1,0,0,0,36.0,0.95,0.9,0.92,0.08,0.08,0.25,0.25,1,8,8,9.0,0.04,0.04,0.05
1145,Bhkw Mhh,Natural Gas | CCGT,DE,Amprion,51.548889963488996,7.183371990872247,657.336,0.0,Amprion,B281,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1146,Bhkw Betriebshof,Natural Gas | Combustion Engine,DE,Amprion,51.581977314028315,7.2045663320463325,0.777,0.0,Amprion,B281,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1147,Nea Pp Recklinghausen,Oil | Combustion Engine,DE,Amprion,51.613929999999996,7.191136,0.315,0.0,Amprion,B281,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1148,Carl Still Str,Solar | PP,DE,Amprion,51.56610670015892,7.199588032495923,5.517923,0.0,Amprion,B281,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1149,Lev,Hard Coal | Steam Turbine,DE,Amprion,51.017621,6.988981,75.53,0.0,Amprion,B296,Coal,1,0,0,0,36.0,0.95,0.9,0.92,0.08,0.08,0.25,0.25,1,8,8,9.0,0.04,0.04,0.05
1150,Mhkw Leverkusen,Waste | Steam Turbine,DE,Amprion,51.044962,7.001611999999999,18.65,0.0,Amprion,B296,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
1151,Lev,Natural Gas | CCGT,DE,Amprion,51.017621,6.988981000000001,52.47,0.0,Amprion,B296,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1152,Blockheizkraftwerk,Natural Gas | Combustion Engine,DE,Amprion,51.019881,6.989198,0.637,0.0,Amprion,B296,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1153,Mhkw Leverkusen,Oil | Combustion Engine,DE,Amprion,51.042335775401064,6.999895122994652,1.683,0.0,Amprion,B296,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1154,Depa Pv Kwp,Solar | PV,DE,Amprion,51.03857462750355,7.00824698790875,1.361315,0.0,Amprion,B296,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1155,Bhkw,Biogas | Combustion Engine,DE,Amprion,52.002730341517506,7.756252302075082,6.313000000000001,0.0,Amprion,B297,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1156,Hafen Der Stadtwerke Munster Gmbh,Natural Gas | CCGT,DE,Amprion,51.95043594220349,7.640814750150512,166.1,0.0,Amprion,B297,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1157,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,51.95013841070778,7.630033888269289,11.43392,0.0,Amprion,B297,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1158,Aggregat Cor Neu,Oil | Combustion Engine,DE,Amprion,51.93119890797103,7.60958400993455,17.112,0.0,Amprion,B297,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1159,Hafen Der Stadtwerke Munster Gmbh,Other | Steam Turbine,DE,Amprion,51.951,7.64,35.2,0.0,Amprion,B297,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
1160,Am Mooresch,Solar | PP,DE,Amprion,51.9648080702541,7.68103779200017,19.214535,0.0,Amprion,B297,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1161,Lehmbrock,Wind | Onshore,DE,Amprion,52.02137401630435,7.804291347826087,18.400000000000002,0.0,Amprion,B297,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1162,Bga Ostuffeln,Biogas | Combustion Engine,DE,Amprion,51.59016700775194,7.926575991140642,1.806,0.0,Amprion,B298,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1163,Hamm Uentrop Maschine,Hydro | Run-Of-River,DE,Amprion,51.696312,7.951969,0.443,0.0,Amprion,B298,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1164,Trianel Gaskraftwerk Hamm,Natural Gas | CCGT,DE,Amprion,51.673559,7.9289665,890.0,0.0,Amprion,B298,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1165,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,51.683150253213086,7.907348947531766,2.19104,0.0,Amprion,B298,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1166,Hamm,Oil | Combustion Engine,DE,Amprion,51.6445709855181,7.89161041897628,4.005,0.0,Amprion,B298,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1167,Am Maifeld,Solar | PP,DE,Amprion,51.615789371848514,7.916004975772644,28.391129,0.0,Amprion,B298,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1168,Am Vossweg,Wind | Onshore,DE,Amprion,51.56044659680317,7.973527473958334,111.36,0.0,Amprion,B298,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1169,Freiflache,Solar | PP,DE,Amprion,51.58907938447428,7.373778755301196,2.7258,0.0,Amprion,B3,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1170,Waltrop,Wind | Onshore,DE,Amprion,51.577839869565224,7.409308130434784,9.2,0.0,Amprion,B3,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1171,Ksb Essen Langenbrahm Bhkw,Biogas | Combustion Engine,DE,Amprion,51.43397287323943,7.0592039859154925,1.207,0.0,Amprion,B301,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1172,Wasserkraftwerk Essen,Hydro | Run-Of-River,DE,Amprion,51.439048,7.061370999999999,0.9,0.0,Amprion,B301,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1173,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,51.43721207933081,7.083985870480303,1.853,0.0,Amprion,B301,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1174,Diesel Drehstrom Aggregat,Oil | Combustion Engine,DE,Amprion,51.458,7.059,0.558,0.0,Amprion,B301,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1175,Anlage,Solar | PP,DE,Amprion,51.45177873808962,7.069611192374459,6.132155,0.0,Amprion,B301,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1176,Bo Vienhovenweg,Solar | PP,DE,Amprion,51.47094123760248,7.12772559659317,5.0252,0.0,Amprion,B302,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1177,Bhkw,Biogas | Combustion Engine,DE,Amprion,51.707136417582426,7.36393203228022,2.912,0.0,Amprion,B304,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1178,Bhkw Kla Dattelner Muhlenbach,Natural Gas | Combustion Engine,DE,Amprion,51.676748,7.369041000000001,0.14,0.0,Amprion,B304,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1179,Dulmen,Solar | PP,DE,Amprion,51.73418753516708,7.348617978164891,5.233132,0.0,Amprion,B304,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1180,Bhkw,Biogas | Combustion Engine,DE,Amprion,50.52303512903226,8.49177314746544,1.085,0.0,Amprion,B309,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1181,Maschine,Hydro | Run-Of-River,DE,Amprion,50.54899265625001,8.440703185344828,0.9279999999999999,0.0,Amprion,B309,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1182,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,50.55786407047686,8.511211519460028,2.852,0.0,Amprion,B309,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1183,Anlage,Solar | PP,DE,Amprion,50.51249324439386,8.47995280678224,23.537236,0.0,Amprion,B309,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1184,Windpark Buhlenberg,Wind | Onshore,DE,Amprion,50.42153905882353,8.454661764705882,47.26,0.0,Amprion,B309,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1185,Biogas Bhkw Dillenburg Aquarena,Biogas | Combustion Engine,DE,Amprion,50.79587619847328,8.28974734351145,1.31,0.0,Amprion,B310,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1186,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,50.789692851680265,8.268489147928221,1.915625,0.0,Amprion,B310,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1187,Bhkw Loh Services Haiger,Oil | Combustion Engine,DE,Amprion,50.77282545317221,8.300669737160122,1.3239999999999998,0.0,Amprion,B310,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1188,Biostalle,Solar | PP,DE,Amprion,50.84398189718132,8.396563824353152,23.301215,0.0,Amprion,B310,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1189,Bad Laasphe Jagdberg,Wind | Onshore,DE,Amprion,50.88143950813449,8.428142120028921,138.3,0.0,Amprion,B310,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1190,Buer,Hard Coal | Steam Turbine,DE,Amprion,51.60241251219512,7.009884905923345,2296.0,0.0,Amprion,B320,Coal,1,0,0,0,36.0,0.95,0.9,0.92,0.08,0.08,0.25,0.25,1,8,8,9.0,0.04,0.04,0.05
1191,Scholven,Natural Gas | CCGT,DE,Amprion,51.60242,7.009875999999999,108.0,0.0,Amprion,B320,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1192,Scholven Gud,Other | Steam Turbine,DE,Amprion,51.60242,7.009876,30.0,0.0,Amprion,B320,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
1193,Wea Halde Scholven,Wind | Onshore,DE,Amprion,51.605681499999996,7.0133174999999985,4.6,0.0,Amprion,B320,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1194,Bhkw,Biogas | Combustion Engine,DE,Amprion,51.109997950904386,7.947978873385012,1.935,0.0,Amprion,B323,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1195,Biggekraftwerk,Hydro | Reservoir,DE,Amprion,51.10894201819076,7.876354068092428,20.34,0.0,Amprion,B323,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1196,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,51.04060910703305,7.8581882605687925,10.408000000000001,0.0,Amprion,B323,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1197,Nea Jva Attendorn,Oil | Combustion Engine,DE,Amprion,51.02436986793307,7.772482780189959,4.422,0.0,Amprion,B323,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1198,Abr,Solar | PP,DE,Amprion,51.03219885140536,7.701618081637377,32.48953,0.0,Amprion,B323,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1199,Bauerkamp,Wind | Onshore,DE,Amprion,51.03930667207189,7.974090183159128,102.37,0.0,Amprion,B323,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1200,Bhkw,Biogas | Combustion Engine,DE,Amprion,50.47249401780475,7.4896491374944745,2.4880999999999998,0.0,Amprion,B334,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1201,Wasserkraftwerk Altwied,Hydro | Run-Of-River,DE,Amprion,50.48110657342657,7.471732503496505,1.43,0.0,Amprion,B334,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1202,Bhkw Flohr Gmbh,Waste | Steam Turbine,DE,Amprion,50.43595118905472,7.441712109452735,20.1,0.0,Amprion,B334,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
1203,Mikro Gasturbine Mit Zusatzfeuerung Und Abhitzedampferzeuger,Natural Gas | CCGT,DE,Amprion,50.447801,7.447563333333333,0.6000000000000001,0.0,Amprion,B334,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1204,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,50.4381124490922,7.449128443218227,5.618,0.0,Amprion,B334,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1205,Ihkw Andernach,Oil | Combustion Engine,DE,Amprion,50.432873,7.429402,1.5,0.0,Amprion,B334,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1206,Gegendruckdampfturbine,Other | Steam Turbine,DE,Amprion,50.511358,7.314359,0.9,0.0,Amprion,B334,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
1207,Abi Andernach Deckenanlage,Solar | PP,DE,Amprion,50.49188309114376,7.4764146926583095,27.126925,0.0,Amprion,B334,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1208,Hohe Lei,Wind | Onshore,DE,Amprion,50.4051091956242,7.167376551265551,23.31,0.0,Amprion,B334,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1209,Biogas Rohlingerhof,Biogas | Combustion Engine,DE,Amprion,49.73969074175472,6.630000471341658,6.246,0.0,Amprion,B336,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1210,Kanzem Maschine,Hydro | Run-Of-River,DE,Amprion,49.6632398682378,6.607928443492233,37.34,0.0,Amprion,B336,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1211,Kwk Anlage Gasturbine Jti Trier,Natural Gas | CCGT,DE,Amprion,49.725126,6.609922,4.53,0.0,Amprion,B336,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1212,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,49.75922687402012,6.643314155648589,4.6817,0.0,Amprion,B336,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1213,Bhkw Petrusstr,Oil | Combustion Engine,DE,Amprion,49.753917760688836,6.643339548099762,6.736,0.0,Amprion,B336,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1214,Abo Wind Pv Zerf,Solar | PV,DE,Amprion,49.676816878521436,6.606556309333529,43.807747,0.0,Amprion,B336,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1215,Net Planung Vensys Gusterath,Wind | Onshore,DE,Amprion,49.596771196778526,6.566354580850112,111.75,0.0,Amprion,B336,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1216,Bhkw,Biogas | Combustion Engine,DE,Amprion,51.396797589492664,7.861261259078032,3.883,0.0,Amprion,B337,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1217,Bvi Nt,Hard Coal | Steam Turbine,DE,Amprion,51.39185799999999,8.071191,18.066,0.0,Amprion,B337,Coal,1,0,0,0,36.0,0.95,0.9,0.92,0.08,0.08,0.25,0.25,1,8,8,9.0,0.04,0.04,0.05
1218,Auf Den Kampen Gross,Hydro | Run-Of-River,DE,Amprion,51.36977709762049,7.997270926784625,8.195,0.0,Amprion,B337,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1219,Bioenergie Kopstadt Bhkw,Waste | CCGT,DE,Amprion,51.398421919860624,7.6953745540069685,14.35,0.0,Amprion,B337,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
1220,Turbine,Natural Gas | Steam Turbine,DE,Amprion,51.422915,8.029844,3.2199999999999998,0.0,Amprion,B337,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1221,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,51.38668249658757,7.729699167784232,13.392199999999999,0.0,Amprion,B337,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1222,Am Papenbusch Container,Oil | Combustion Engine,DE,Amprion,51.406474323331764,7.767003862849342,10.4017,0.0,Amprion,B337,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1223,Abr,Solar | PP,DE,Amprion,51.40696968136719,7.834581293880321,36.49734,0.0,Amprion,B337,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1224,Arnsberg Muschede Mu,Wind | Onshore,DE,Amprion,51.39318901036269,7.901348388601036,67.55,0.0,Amprion,B337,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1225,Bga Hoetmar,Biogas | Combustion Engine,DE,Amprion,51.86258475857849,8.020714677826593,17.981,0.0,Amprion,B338,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1226,Biogasbhkw,Waste | Combustion Engine,DE,Amprion,51.851596,8.019873,0.549,0.0,Amprion,B338,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
1227,Bhkw,Natural Gas | Combustion Engine,DE,Amprion,51.8234077868723,8.096259073349747,5.38175,0.0,Amprion,B338,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1228,Ka Waf Nea,Oil | Combustion Engine,DE,Amprion,51.884198901322,8.035968266288952,4.236,0.0,Amprion,B338,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1229,Abr Talweg,Solar | PP,DE,Amprion,51.858405899853466,8.043015595066796,61.363281,0.0,Amprion,B338,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1230,Abo Wind Wp Everswinkel,Wind | Onshore,DE,Amprion,51.87982553830513,8.012664233590362,521.34,0.0,Amprion,B338,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1231,Abr,Biogas | Combustion Engine,DE,Amprion,51.85444219501264,8.335355189704813,39.941,0.0,Amprion,B339,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
1232,Kwk Gutersloh,Waste | Steam Turbine,DE,Amprion,51.915467,8.40003,12.1,0.0,Amprion,B339,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
1233,Bhkw,Natural Gas | CHP,DE,Amprion,51.90945699168508,8.410521269971584,19.002,0.0,Amprion,B339,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
1234,Abr,Natural Gas | Combustion Engine,DE,Amprion,51.89111742292842,8.355139819499295,28.36,0.0,Amprion,B339,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
1235,Bhkw Rw,Oil | Combustion Engine,DE,Amprion,51.87945601042019,8.407031090678734,16.5576,0.0,Amprion,B339,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
1236,Dt,Other | Steam Turbine,DE,Amprion,51.908876,8.411132,6.358,0.0,Amprion,B339,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
1237,Abr,Solar | PP,DE,Amprion,51.87998824497199,8.381477435306142,65.561184,0.0,Amprion,B339,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1238,Gutersloh,Wind | Onshore,DE,Amprion,51.84933686078123,8.296872849191587,69.89,0.0,Amprion,B339,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
1239,Be Gm,Biogas | Combustion Engine,DE,Amprion,51.98751034053082,8.562726873481783,8.892,0.0,Amprion,B34,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
