Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW,NI
1,1,16,5,0.6819562151303653,0.6956621570734485,0.6795532721050426,0.666537916827604,0.0
1,1,16,6,0.7198781975666876,0.7424572231559805,0.7319021511384272,0.7045706192867259,0.0
1,1,16,7,0.8063254461558411,0.8242177095675015,0.8149815791311636,0.8213467233165959,0.0
1,1,16,8,0.8788084823890313,0.8894277133331496,0.8943942938957955,0.912681859147676,0.0
1,1,16,9,0.9124623828805596,0.9309233185462762,0.9384057654700376,0.9557100553624308,0.0
1,1,16,10,0.9179945309065644,0.9392077443767852,0.9385585451878754,0.9570748036564954,0.0
1,1,16,11,0.9320033573595116,0.95044958164568,0.9389623201564464,0.9470065662417922,0.0
1,1,16,12,0.941402060457455,0.9465461659273138,0.9388859302975276,0.9396163254795932,0.0
1,1,16,13,0.9399892807196312,0.9472350039952608,0.9265325988266518,0.9257885927642592,0.0
1,1,16,14,0.9306946771813168,0.9446357883522076,0.9130115937980166,0.914484356894554,0.0
1,1,16,15,0.9206416339942762,0.9077783594632574,0.8935867439586535,0.897283378395777,0.0
1,1,16,16,0.9139197767153672,0.904122925449352,0.8860350607626764,0.9032573709282864,0.0
1,1,16,17,0.9227236251868586,0.9159250176801772,0.9094321832658192,0.9129908587614264,0.0
1,1,16,18,0.9455660428426198,0.9269556112749014,0.951064656376589,0.9425260718424102,0.0
1,1,16,19,0.9427850974639562,0.916760807869286,0.9461647925687946,0.9365778292777134,0.0
1,1,16,20,0.919898065711211,0.9082375848418888,0.9139064464310658,0.9166473541908072,0.0
1,1,16,21,0.8807417599250006,0.8720138869754498,0.8567995704707362,0.8766834041457449,0.0
1,1,16,22,0.8354584514863335,0.8318684043754994,0.8084775282860736,0.8359984550019313,0.0
1,1,16,23,0.8054480355818242,0.7996858898410162,0.7734254958793128,0.7831080211149736,0.0
1,1,16,24,0.7627523447682237,0.7473158276618999,0.7308654316245285,0.7418823226470966,0.0
1,1,17,1,0.7231945121091581,0.7300489534253621,0.7046855356893421,0.704956868803914,0.0
1,1,17,2,0.7053934874125786,0.7107063804774107,0.6929869744377707,0.6782026522466847,0.0
1,1,17,3,0.6986270160366858,0.6940916062785294,0.675024444754854,0.6611304235869705,0.0
1,1,17,4,0.7084421173731457,0.699363513625217,0.6725035794105322,0.6574996781254023,0.0
1,1,17,5,0.7124127720047135,0.7150139145289726,0.688589101131443,0.6819621475473155,0.0
1,1,17,6,0.7436426398934496,0.7458738599729976,0.72010537435396,0.712578859276426,0.0
1,1,17,7,0.8070095289762611,0.8406396091073577,0.8004565930995949,0.8229947212565984,0.0
1,1,17,8,0.871818940528219,0.9119297568860846,0.8876938119849141,0.917059353675808,0.0
1,1,17,9,0.9001340207473396,0.947133974411962,0.934378928621316,0.9610917986352516,0.0
1,1,17,10,0.9030636797826164,0.9587064539534712,0.9422034327420032,0.9722415346980816,0.0
1,1,17,11,0.9141428472002868,0.9588717750897786,0.9481727545746612,0.985992017509978,0.0
1,1,17,12,0.9139197767153672,0.9619302161114632,0.947605287051264,0.9782412771984036,0.0
1,1,17,13,0.9090270974127986,0.9635007669063824,0.9346844880569912,0.9678640401699498,0.0
1,1,17,14,0.8931444788865273,0.9359288751733577,0.9127933370582484,0.9512553109308614,0.0
1,1,17,15,0.8821694110284857,0.9237042955941918,0.889625384131862,0.9256083429895712,0.0
1,1,17,16,0.8745255290785761,0.9041780324947878,0.8836669751361922,0.9194026007467492,0.0
1,1,17,17,0.8844298586090037,0.9032963197678155,0.9014658122642828,0.920638599201751,0.0
1,1,17,18,0.9190801405998394,0.92411759843496,0.9353938224612376,0.936371829535213,0.0
1,1,17,19,0.9129085238503988,0.9172200332479176,0.9225930646738372,0.9168018539976824,0.0
1,1,17,20,0.8941854744828184,0.8924494163245438,0.8817681415002095,0.8843826445216943,0.0
1,1,17,21,0.8510287713337176,0.8515875421339285,0.8265055349909205,0.8315179606025492,0.0
1,1,17,22,0.8044665254481783,0.8156944865401041,0.7794602947339014,0.7896742629071714,0.0
1,1,17,23,0.7770139844374132,0.7648766061407618,0.7483368836429669,0.7495558130552337,0.0
1,1,17,24,0.7455015606011124,0.7382690877028628,0.7112550635563626,0.7039011201235998,0.0
1,1,18,1,0.6995192979763639,0.6969939106714793,0.6736712529682917,0.6683146646066692,0.0
1,1,18,2,0.6710555041006303,0.6643521707583648,0.646869325324766,0.6456289429638213,0.0
1,1,18,3,0.6644228750156892,0.6555809660265065,0.6317332204218467,0.6293292133384834,0.0
1,1,18,4,0.6621624274351712,0.6508142065963134,0.6202420030730549,0.6196472254409682,0.0
1,1,18,5,0.6506073763163389,0.6509519742099027,0.618146738371281,0.6185142268572165,0.0
1,1,18,6,0.6571359058416508,0.6530552264440342,0.616269730409275,0.6029869962662546,0.0
1,1,18,7,0.6642295472620923,0.6670799695074349,0.6380844915490991,0.6163769795287756,0.0
1,1,18,8,0.703594052167561,0.6964703937398397,0.6771633608045816,0.6468391914510107,0.0
1,1,18,9,0.7362069570627982,0.7478668981162575,0.7249288483028357,0.6843568945538818,0.0
1,1,18,10,0.749412729770035,0.788526713140275,0.7541534257577874,0.7343633320458349,0.0
1,1,18,11,0.7633918134916597,0.8182294106301491,0.7711447129487359,0.753624307969615,0.0
1,1,18,12,0.7796759588907864,0.8256504927488313,0.7824176735577595,0.7600360499549376,0.0
1,1,18,13,0.7640758963120797,0.8250994222944736,0.7712756669925968,0.7599845500193124,0.0
1,1,18,14,0.7435087976024979,0.8136187878286906,0.7423566489733203,0.7374790781511523,0.0
1,1,18,15,0.7180192768590248,0.7887655103371632,0.71586028076547,0.6986481266898417,0.0
1,1,18,16,0.7120707305945035,0.7822812479908889,0.7117024898728873,0.6880648899188876,0.0
1,1,18,17,0.7285482037472272,0.7883246539736772,0.7488388741444336,0.7046736191579761,0.0
1,1,18,18,0.761979033753836,0.82029592483399,0.8046143839921777,0.7534440581949272,0.0
1,1,18,19,0.7681952646002606,0.8439735853562211,0.812089677329236,0.764774044032445,0.0
1,1,18,20,0.7489963315315186,0.8186610824860625,0.7796676386366811,0.7396163254795931,0.0
1,1,18,21,0.7143609209063442,0.7698270557224074,0.7357325569213577,0.7036951203810995,0.0
1,1,18,22,0.6793834688709599,0.7446982430037014,0.7038888985891885,0.682837646452942,0.0
1,1,18,23,0.6588312415270393,0.7236565361548141,0.6879779822600922,0.6716621604222994,0.0
1,1,18,24,0.6391861674884582,0.6973521064668118,0.6542354902919403,0.6410454486931891,0.0
1,1,19,1,0.6107818590753697,0.6599527916310767,0.6260912836988406,0.6151152311059611,0.0
1,1,19,2,0.5953156387876148,0.6344198605791751,0.596091894817712,0.5975537530578087,0.0
1,1,19,3,0.5848461973620576,0.6177316103197127,0.5786095299622852,0.5796317754602807,0.0
1,1,19,4,0.5821842229086844,0.6140578072906621,0.5771035584578852,0.5722930346337067,0.0
1,1,19,5,0.580146845813086,0.6005841346816191,0.577932934069004,0.5733230333462083,0.0
1,1,19,6,0.5748228969063395,0.6006667952497727,0.5742553080039112,0.570542036822454,0.0
1,1,19,7,0.5730532043926444,0.6073347477474995,0.5826472796479956,0.5706192867258916,0.0
1,1,19,8,0.5937541453931781,0.6347045803139265,0.6135851725101271,0.5922492596884253,0.0
1,1,19,9,0.6329550652763724,0.6834375774942827,0.6519001431764213,0.6261619672975409,0.0
1,1,19,10,0.6784614441999591,0.7251811644118701,0.6865811391255762,0.6696279129651088,0.0
1,1,19,11,0.719015658358332,0.7692851697756224,0.7278753142897053,0.6869576413029483,0.0
1,1,19,12,0.7464087139064519,0.7935506387825016,0.7583548679983239,0.6970773786532767,0.0
1,1,19,13,0.7233580971314325,0.8003839124165358,0.7433606299762537,0.7001416248229689,0.0
1,1,19,14,0.6870570935521921,0.7845498213613277,0.7047837512222378,0.6696279129651088,0.0
1,1,19,15,0.664170061799447,0.7567758704617052,0.659091702751781,0.63679670400412,0.0
1,1,19,16,0.660928104085283,0.7455707712231009,0.649608447408856,0.6367709540363075,0.0
1,1,19,17,0.6844992186584481,0.7698913472754159,0.6996001536527449,0.6654564181794773,0.0
1,1,19,18,0.7424975447375293,0.7977846967734825,0.7697915211621735,0.7226213467233166,0.0
1,1,19,19,0.7598078143672857,0.8155383499113695,0.7866300286352843,0.7391270760911549,0.0
1,1,19,20,0.7446836354897408,0.7944139824943286,0.7638658506774689,0.7250933436333205,0.0
1,1,19,21,0.7175731358891857,0.7541123632656435,0.7320767565302416,0.702716621604223,0.0
1,1,19,22,0.6927974406974551,0.7249423672149817,0.7014880744517391,0.6972318784601519,0.0
1,1,19,23,0.6864622389257401,0.7119922115375784,0.6893639125576198,0.6942448821938972,0.0
1,1,19,24,0.6614039877864447,0.6852561099936627,0.662878457186758,0.6731299085876142,0.0
1,1,20,1,0.6420265983297672,0.6577209562909284,0.635585451878754,0.648950688811639,0.0
1,1,20,2,0.6247163287000106,0.6377630213356111,0.6240178446710435,0.6254667181666023,0.0
1,1,20,3,0.6249245278192688,0.6373313494796976,0.6311984914094148,0.6214239732200335,0.0
1,1,20,4,0.6390820679288292,0.6629377565921803,0.6324643805000698,0.6265482168147289,0.0
1,1,20,5,0.6595153243474593,0.6722416627632509,0.6332173662522699,0.6411741985322519,0.0
1,1,20,6,0.6955189006134735,0.7076387549481534,0.6840711866182428,0.6990858761426548,0.0
1,1,20,7,0.7785159923692048,0.821747077030465,0.8005111572845369,0.8264452169434788,0.0
1,1,20,8,0.8368861025898185,0.8903002415525492,0.8950490641150999,0.9254023432470708,0.0
1,1,20,9,0.8647550418391,0.9357543695294775,0.9357102947339014,0.97435303205871,0.0
1,1,20,10,0.8761018938386741,0.9435520164586376,0.935699381896913,0.9795545255568432,0.0
1,1,20,11,0.8745106577129147,0.9690022869423855,0.9367470142478,0.976258529676838,0.0
1,1,20,12,0.864948369592697,0.9787103114466518,0.942443515155748,0.9589545513068108,0.0
1,1,20,13,0.847563743134634,0.980446183377878,0.9314979396563766,0.9434015707480364,0.0
1,1,20,14,0.8273089431039394,0.9771489451593052,0.9129570296130743,0.9333333333333332,0.0
1,1,20,15,0.807202856729858,0.9598545174000496,0.8871481701354939,0.9174198532251836,0.0
1,1,20,16,0.7984882364523345,0.9435612009662102,0.8844745250733342,0.918115102356122,0.0
1,1,20,17,0.8070392717075836,0.9361309343399552,0.900963821762816,0.9112656109179864,0.0
1,1,20,18,0.8444258849800991,0.95170785918313,0.9401736450621596,0.9273078408651988,0.0
1,1,20,19,0.842314151056194,0.9505689802441242,0.9345207955021652,0.923213595983005,0.0
1,1,20,20,0.8344769413526875,0.941623269868386,0.9065293686269033,0.920870348912064,0.0
1,1,20,21,0.8069649148792771,0.9011563295033936,0.851932445173907,0.8759624050469937,0.0
1,1,20,22,0.7698013720916813,0.853001956300113,0.8062294838664619,0.8361014548731814,0.0
1,1,20,23,0.7410401509027216,0.8103858411631261,0.7718976987009359,0.7885412643234196,0.0
1,1,20,24,0.7048878609800943,0.7714251600400445,0.7307999546025982,0.7488863138921076,0.0
1,1,21,1,0.6766471375892802,0.694615123210169,0.7116479256879452,0.7182438521951847,0.0
1,1,21,2,0.6686017287665154,0.6743265459822372,0.7040635039810029,0.6856443929445089,0.0
1,1,21,3,0.6680217455057245,0.6713140274984156,0.6917319981841039,0.6728209089738638,0.0
1,1,21,4,0.6755169137990211,0.6754195023833797,0.6947766797038692,0.6750611561735548,0.0
