Time Period,Month,Day,Hours,50Hertz,Amprion,TenneT,TransnetBW
1,1,16,19,0.000369253197397,0.000369253197397,0.000369253197397,0.000369253197397
1,1,16,20,0.0002349793074344,0.0002349793074344,0.0002349793074344,0.0002349793074344
1,1,16,21,0.0001198874017522,0.0001198874017522,0.0001198874017522,0.0001198874017522
1,1,16,22,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,1,16,23,0.000110296409612,0.000110296409612,0.000110296409612,0.000110296409612
1,1,16,24,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05
1,1,17,1,0.0001007054174719,0.0001007054174719,0.0001007054174719,0.0001007054174719
1,1,17,2,0.000105500913542,0.000105500913542,0.000105500913542,0.000105500913542
1,1,17,3,0.000110296409612,0.000110296409612,0.000110296409612,0.000110296409612
1,1,17,4,0.000110296409612,0.000110296409612,0.000110296409612,0.000110296409612
1,1,17,5,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,1,17,6,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,1,17,7,0.0001294783938924,0.0001294783938924,0.0001294783938924,0.0001294783938924
1,1,17,8,0.0002493657956447,0.0002493657956447,0.0002493657956447,0.0002493657956447
1,1,17,9,0.005749799788039,0.005749799788039,0.005749799788039,0.005749799788039
1,1,17,10,0.0367526818811771,0.0367526818811771,0.0367526818811771,0.0367526818811771
1,1,17,11,0.0819310503575042,0.0819310503575042,0.0819310503575042,0.0819310503575042
1,1,17,12,0.1194174431374053,0.1194174431374053,0.1194174431374053,0.1194174431374053
1,1,17,13,0.1401100086798478,0.1401100086798478,0.1401100086798478,0.1401100086798478
1,1,17,14,0.1306149264610677,0.1306149264610677,0.1306149264610677,0.1306149264610677
1,1,17,15,0.0921790254592886,0.0921790254592886,0.0921790254592886,0.0921790254592886
1,1,17,16,0.0390689064830311,0.0390689064830311,0.0390689064830311,0.0390689064830311
1,1,17,17,0.0041289221163483,0.0041289221163483,0.0041289221163483,0.0041289221163483
1,1,17,18,0.0002445702995746,0.0002445702995746,0.0002445702995746,0.0002445702995746
1,1,17,19,0.0002205928192241,0.0002205928192241,0.0002205928192241,0.0002205928192241
1,1,17,20,0.0001486603781728,0.0001486603781728,0.0001486603781728,0.0001486603781728
1,1,17,21,0.000163046866383,0.000163046866383,0.000163046866383,0.000163046866383
1,1,17,22,0.0001534558742429,0.0001534558742429,0.0001534558742429,0.0001534558742429
1,1,17,23,0.0001342738899625,0.0001342738899625,0.0001342738899625,0.0001342738899625
1,1,17,24,0.0001246828978223,0.0001246828978223,0.0001246828978223,0.0001246828978223
1,1,18,1,0.000110296409612,0.000110296409612,0.000110296409612,0.000110296409612
1,1,18,2,0.000105500913542,0.000105500913542,0.000105500913542,0.000105500913542
1,1,18,3,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05
1,1,18,4,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05,9.59099214018194e-05
1,1,18,5,0.0001007054174719,0.0001007054174719,0.0001007054174719,0.0001007054174719
1,1,18,6,0.0001007054174719,0.0001007054174719,0.0001007054174719,0.0001007054174719
1,1,18,7,0.000110296409612,0.000110296409612,0.000110296409612,0.000110296409612
1,1,18,8,0.0001534558742429,0.0001534558742429,0.0001534558742429,0.0001534558742429
1,1,18,9,0.0102096111332236,0.0102096111332236,0.0102096111332236,0.0102096111332236
1,1,18,10,0.068848937078296,0.068848937078296,0.068848937078296,0.068848937078296
1,1,18,11,0.1531633489826355,0.1531633489826355,0.1531633489826355,0.1531633489826355
1,1,18,12,0.2353917200964853,0.2353917200964853,0.2353917200964853,0.2353917200964853
1,1,18,13,0.2828623356943159,0.2828623356943159,0.2828623356943159,0.2828623356943159
1,1,18,14,0.2757122510538102,0.2757122510538102,0.2757122510538102,0.2757122510538102
1,1,18,15,0.2122246785818759,0.2122246785818759,0.2122246785818759,0.2122246785818759
1,1,18,16,0.1022351807182694,0.1022351807182694,0.1022351807182694,0.1022351807182694
1,1,18,17,0.0146838089666185,0.0146838089666185,0.0146838089666185,0.0146838089666185
1,1,18,18,0.0004363901423782,0.0004363901423782,0.0004363901423782,0.0004363901423782
1,1,18,19,0.0003644577013269,0.0003644577013269,0.0003644577013269,0.0003644577013269
1,1,18,20,0.0002973207563456,0.0002973207563456,0.0002973207563456,0.0002973207563456
1,1,18,21,0.0001198874017522,0.0001198874017522,0.0001198874017522,0.0001198874017522
1,1,18,22,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,1,18,23,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,1,18,24,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,1,19,1,0.0001342738899625,0.0001342738899625,0.0001342738899625,0.0001342738899625
1,1,19,2,0.0001342738899625,0.0001342738899625,0.0001342738899625,0.0001342738899625
1,1,19,3,0.0001342738899625,0.0001342738899625,0.0001342738899625,0.0001342738899625
1,1,19,4,0.0001294783938924,0.0001294783938924,0.0001294783938924,0.0001294783938924
1,1,19,5,0.0001342738899625,0.0001342738899625,0.0001342738899625,0.0001342738899625
1,1,19,6,0.0001198874017522,0.0001198874017522,0.0001198874017522,0.0001198874017522
1,1,19,7,0.0001294783938924,0.0001294783938924,0.0001294783938924,0.0001294783938924
1,1,19,8,0.0002014108349438,0.0002014108349438,0.0002014108349438,0.0002014108349438
1,1,19,9,0.0202082204393633,0.0202082204393633,0.0202082204393633,0.0202082204393633
1,1,19,10,0.1307252228706798,0.1307252228706798,0.1307252228706798,0.1307252228706798
1,1,19,11,0.2809585237544897,0.2809585237544897,0.2809585237544897,0.2809585237544897
1,1,19,12,0.3896868061516623,0.3896868061516623,0.3896868061516623,0.3896868061516623
1,1,19,13,0.4234902579497336,0.4234902579497336,0.4234902579497336,0.4234902579497336
1,1,19,14,0.3858839777680802,0.3858839777680802,0.3858839777680802,0.3858839777680802
1,1,19,15,0.2800473795011725,0.2800473795011725,0.2800473795011725,0.2800473795011725
1,1,19,16,0.1293489154985637,0.1293489154985637,0.1293489154985637,0.1293489154985637
1,1,19,17,0.0164629380086223,0.0164629380086223,0.0164629380086223,0.0164629380086223
1,1,19,18,0.0002445702995746,0.0002445702995746,0.0002445702995746,0.0002445702995746
1,1,19,19,0.0001918198428036,0.0001918198428036,0.0001918198428036,0.0001918198428036
1,1,19,20,0.000163046866383,0.000163046866383,0.000163046866383,0.000163046866383
1,1,19,21,0.0001678423624531,0.0001678423624531,0.0001678423624531,0.0001678423624531
1,1,19,22,0.000163046866383,0.000163046866383,0.000163046866383,0.000163046866383
1,1,19,23,0.0001342738899625,0.0001342738899625,0.0001342738899625,0.0001342738899625
1,1,19,24,0.0001390693860326,0.0001390693860326,0.0001390693860326,0.0001390693860326
1,1,20,1,0.0001726378585232,0.0001726378585232,0.0001726378585232,0.0001726378585232
1,1,20,2,0.000163046866383,0.000163046866383,0.000163046866383,0.000163046866383
1,1,20,3,0.0001534558742429,0.0001534558742429,0.0001534558742429,0.0001534558742429
1,1,20,4,0.0001534558742429,0.0001534558742429,0.0001534558742429,0.0001534558742429
1,1,20,5,0.0001438648821027,0.0001438648821027,0.0001438648821027,0.0001438648821027
1,1,20,6,0.0001342738899625,0.0001342738899625,0.0001342738899625,0.0001342738899625
1,1,20,7,0.0001822288506634,0.0001822288506634,0.0001822288506634,0.0001822288506634
1,1,20,8,0.0004363901423782,0.0004363901423782,0.0004363901423782,0.0004363901423782
1,1,20,9,0.0227834018290022,0.0227834018290022,0.0227834018290022,0.0227834018290022
1,1,20,10,0.1086083949954203,0.1086083949954203,0.1086083949954203,0.1086083949954203
1,1,20,11,0.2160323024615281,0.2160323024615281,0.2160323024615281,0.2160323024615281
1,1,20,12,0.2917196169357739,0.2917196169357739,0.2917196169357739,0.2917196169357739
1,1,20,13,0.3036268336778098,0.3036268336778098,0.3036268336778098,0.3036268336778098
1,1,20,14,0.2573838650739226,0.2573838650739226,0.2573838650739226,0.2573838650739226
1,1,20,15,0.1714437800018222,0.1714437800018222,0.1714437800018222,0.1714437800018222
1,1,20,16,0.0774088975634084,0.0774088975634084,0.0774088975634084,0.0774088975634084
1,1,20,17,0.0113413482057651,0.0113413482057651,0.0113413482057651,0.0113413482057651
1,1,20,18,0.0007433018908641,0.0007433018908641,0.0007433018908641,0.0007433018908641
1,1,20,19,0.0004891405991492,0.0004891405991492,0.0004891405991492,0.0004891405991492
1,1,20,20,0.0004411856384483,0.0004411856384483,0.0004411856384483,0.0004411856384483
1,1,20,21,0.000211001827084,0.000211001827084,0.000211001827084,0.000211001827084
1,1,20,22,0.0001390693860326,0.0001390693860326,0.0001390693860326,0.0001390693860326
1,1,20,23,0.0001294783938924,0.0001294783938924,0.0001294783938924,0.0001294783938924
1,1,20,24,0.0001198874017522,0.0001198874017522,0.0001198874017522,0.0001198874017522
1,1,21,1,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,1,21,2,0.0001007054174719,0.0001007054174719,0.0001007054174719,0.0001007054174719
1,1,21,3,0.000110296409612,0.000110296409612,0.000110296409612,0.000110296409612
1,1,21,4,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,1,21,5,0.000105500913542,0.000105500913542,0.000105500913542,0.000105500913542
1,1,21,6,0.0001007054174719,0.0001007054174719,0.0001007054174719,0.0001007054174719
1,1,21,7,0.0001007054174719,0.0001007054174719,0.0001007054174719,0.0001007054174719
1,1,21,8,0.0002014108349438,0.0002014108349438,0.0002014108349438,0.0002014108349438
1,1,21,9,0.0139165295954039,0.0139165295954039,0.0139165295954039,0.0139165295954039
1,1,21,10,0.0816960710500697,0.0816960710500697,0.0816960710500697,0.0816960710500697
1,1,21,11,0.1744745335181197,0.1744745335181197,0.1744745335181197,0.1744745335181197
1,1,21,12,0.2502433714255571,0.2502433714255571,0.2502433714255571,0.2502433714255571
1,1,21,13,0.2832028159152923,0.2832028159152923,0.2832028159152923,0.2832028159152923
1,1,21,14,0.2650278858096476,0.2650278858096476,0.2650278858096476,0.2650278858096476
1,1,21,15,0.1989603364520042,0.1989603364520042,0.1989603364520042,0.1989603364520042
1,1,21,16,0.0985714217207199,0.0985714217207199,0.0985714217207199,0.0985714217207199
1,1,21,17,0.0165252794575334,0.0165252794575334,0.0165252794575334,0.0165252794575334
1,1,21,18,0.0007576883790743,0.0007576883790743,0.0007576883790743,0.0007576883790743
1,1,21,19,0.0003932306777474,0.0003932306777474,0.0003932306777474,0.0003932306777474
1,1,21,20,0.0003308892288362,0.0003308892288362,0.0003308892288362,0.0003308892288362
1,1,21,21,0.0001918198428036,0.0001918198428036,0.0001918198428036,0.0001918198428036
1,1,21,22,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,1,21,23,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
1,1,21,24,0.0001150919056821,0.0001150919056821,0.0001150919056821,0.0001150919056821
