Time Period,Month,Day,Hours,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,NI
1,1,2,1,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.0
1,1,2,2,0.7281691405311329,0.7281691405311329,0.7281691405311328,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311328,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311328,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311328,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311328,0.7281691405311329,0.0
1,1,2,3,0.7145265663005461,0.7145265663005462,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005462,0.7145265663005461,0.0
1,1,2,4,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.0
1,1,2,5,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.0
1,1,2,6,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.6952330527979689,0.0
1,1,2,7,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.6974775927475254,0.0
1,1,2,8,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.7040582509079107,0.0
1,1,2,9,0.7145265663005461,0.7145265663005462,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005461,0.7145265663005462,0.7145265663005462,0.7145265663005461,0.0
1,1,2,10,0.7281691405311329,0.7281691405311329,0.7281691405311328,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311328,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311328,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311328,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311329,0.7281691405311328,0.7281691405311329,0.0
1,1,2,11,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.7440562547112761,0.0
1,1,2,12,0.7611052282642969,0.761105228264297,0.761105228264297,0.7611052282642969,0.7611052282642969,0.7611052282642969,0.761105228264297,0.761105228264297,0.7611052282642969,0.7611052282642969,0.7611052282642969,0.761105228264297,0.761105228264297,0.7611052282642969,0.7611052282642969,0.7611052282642969,0.761105228264297,0.761105228264297,0.7611052282642969,0.7611052282642969,0.7611052282642969,0.761105228264297,0.761105228264297,0.7611052282642969,0.0
1,1,2,13,0.7781542018173176,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.0
1,1,2,14,0.794041315997461,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.794041315997461,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.794041315997461,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.794041315997461,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.794041315997461,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.0
1,1,2,15,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.0
1,1,2,16,0.8181522056206831,0.8181522056206834,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206834,0.8181522056206831,0.0
1,1,2,17,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.0
1,1,2,18,0.826977403730625,0.8269774037306252,0.8269774037306252,0.826977403730625,0.8269774037306252,0.826977403730625,0.8269774037306252,0.8269774037306252,0.826977403730625,0.8269774037306252,0.826977403730625,0.8269774037306252,0.8269774037306252,0.826977403730625,0.8269774037306252,0.826977403730625,0.8269774037306252,0.8269774037306252,0.826977403730625,0.8269774037306252,0.826977403730625,0.8269774037306252,0.8269774037306252,0.826977403730625,0.0
1,1,2,19,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.8247328637810685,0.0
1,1,2,20,0.8181522056206831,0.8181522056206834,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206831,0.8181522056206834,0.8181522056206834,0.8181522056206831,0.0
1,1,2,21,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.8076838902280477,0.0
1,1,2,22,0.794041315997461,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.794041315997461,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.794041315997461,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.794041315997461,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.794041315997461,0.7940413159974611,0.7940413159974611,0.7940413159974611,0.0
1,1,2,23,0.7781542018173176,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.7781542018173176,0.7781542018173178,0.0
1,1,2,24,0.7611052282642969,0.761105228264297,0.761105228264297,0.7611052282642969,0.7611052282642969,0.7611052282642969,0.761105228264297,0.761105228264297,0.7611052282642969,0.7611052282642969,0.7611052282642969,0.761105228264297,0.761105228264297,0.7611052282642969,0.7611052282642969,0.7611052282642969,0.761105228264297,0.761105228264297,0.7611052282642969,0.7611052282642969,0.7611052282642969,0.761105228264297,0.761105228264297,0.7611052282642969,0.0
1,1,3,1,0.7441832696337222,0.7441832696337222,0.7441832696337223,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337223,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337223,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337223,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337223,0.7441832696337222,0.0
1,1,3,2,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.0
1,1,3,3,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.0
1,1,3,4,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651447,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651447,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651447,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651447,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651447,0.0
1,1,3,5,0.6975912846167001,0.6975912846167002,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167002,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167002,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167002,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167002,0.6975912846167001,0.6975912846167001,0.0
1,1,3,6,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.6953461026537395,0.0
1,1,3,7,0.6975912846167001,0.6975912846167002,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167002,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167002,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167002,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167001,0.6975912846167002,0.6975912846167001,0.6975912846167001,0.0
1,1,3,8,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651447,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651447,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651447,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651447,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651448,0.7041738250651447,0.0
1,1,3,9,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.7146451347456741,0.0
1,1,3,10,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.7282916112082178,0.0
1,1,3,11,0.7441832696337222,0.7441832696337222,0.7441832696337223,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337223,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337223,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337223,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337222,0.7441832696337223,0.7441832696337222,0.0
1,1,3,12,0.7612371197626961,0.7612371197626963,0.7612371197626961,0.7612371197626963,0.7612371197626963,0.7612371197626961,0.7612371197626963,0.7612371197626961,0.7612371197626963,0.7612371197626963,0.7612371197626961,0.7612371197626963,0.7612371197626961,0.7612371197626963,0.7612371197626963,0.7612371197626961,0.7612371197626963,0.7612371197626961,0.7612371197626963,0.7612371197626963,0.7612371197626961,0.7612371197626963,0.7612371197626961,0.7612371197626963,0.0
1,1,3,13,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.7782909698916702,0.0
