Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jan 1, 2025 12:00 AM;Jan 1, 2025 1:00 AM;11,198.00;11,579.50;381.50;-3,164.75
Jan 1, 2025 1:00 AM;Jan 1, 2025 2:00 AM;11,128.50;11,581.75;453.25;-3,775.25
Jan 1, 2025 2:00 AM;Jan 1, 2025 3:00 AM;10,931.00;11,507.50;576.50;-3,944.25
Jan 1, 2025 3:00 AM;Jan 1, 2025 4:00 AM;10,328.50;10,943.50;615.00;-4,105.25
Jan 1, 2025 4:00 AM;Jan 1, 2025 5:00 AM;9,328.25;10,034.50;706.25;-4,802.50
Jan 1, 2025 5:00 AM;Jan 1, 2025 6:00 AM;9,542.75;10,777.75;1,235.00;-4,744.25
Jan 1, 2025 6:00 AM;Jan 1, 2025 7:00 AM;9,368.25;10,600.50;1,232.25;-4,768.75
Jan 1, 2025 7:00 AM;Jan 1, 2025 8:00 AM;9,540.75;10,142.75;602.00;-4,781.50
Jan 1, 2025 8:00 AM;Jan 1, 2025 9:00 AM;10,642.50;10,925.25;282.75;-4,567.75
Jan 1, 2025 9:00 AM;Jan 1, 2025 10:00 AM;11,001.00;11,393.50;392.50;-4,653.50
Jan 1, 2025 10:00 AM;Jan 1, 2025 11:00 AM;11,505.50;13,694.25;2,188.75;-5,038.25
Jan 1, 2025 11:00 AM;Jan 1, 2025 12:00 PM;12,026.75;14,208.75;2,182.00;-4,753.50
Jan 1, 2025 12:00 PM;Jan 1, 2025 1:00 PM;12,105.75;14,481.50;2,375.75;-4,705.00
Jan 1, 2025 1:00 PM;Jan 1, 2025 2:00 PM;11,950.25;14,311.00;2,360.75;-4,427.50
Jan 1, 2025 2:00 PM;Jan 1, 2025 3:00 PM;12,089.50;14,381.00;2,291.50;-4,091.75
Jan 1, 2025 3:00 PM;Jan 1, 2025 4:00 PM;12,494.25;14,344.00;1,849.75;-4,137.00
Jan 1, 2025 4:00 PM;Jan 1, 2025 5:00 PM;12,929.00;13,101.25;172.25;-3,379.25
Jan 1, 2025 5:00 PM;Jan 1, 2025 6:00 PM;12,615.25;12,673.25;58.00;-3,978.00
Jan 1, 2025 6:00 PM;Jan 1, 2025 7:00 PM;12,647.25;12,660.50;13.25;-4,086.00
Jan 1, 2025 7:00 PM;Jan 1, 2025 8:00 PM;12,334.50;12,341.50;7.00;-4,280.50
Jan 1, 2025 8:00 PM;Jan 1, 2025 9:00 PM;11,879.25;11,887.00;7.75;-4,667.75
Jan 1, 2025 9:00 PM;Jan 1, 2025 10:00 PM;11,358.75;11,366.75;8.00;-4,991.50
Jan 1, 2025 10:00 PM;Jan 1, 2025 11:00 PM;11,024.25;11,032.25;8.00;-5,022.00
Jan 1, 2025 11:00 PM;Jan 2, 2025 12:00 AM;10,353.50;10,361.75;8.25;-5,690.50
Jan 2, 2025 12:00 AM;Jan 2, 2025 1:00 AM;10,524.00;10,536.75;12.75;-5,386.25
Jan 2, 2025 1:00 AM;Jan 2, 2025 2:00 AM;10,072.75;10,705.75;633.00;-5,537.50
Jan 2, 2025 2:00 AM;Jan 2, 2025 3:00 AM;9,834.50;10,327.00;492.50;-5,099.50
Jan 2, 2025 3:00 AM;Jan 2, 2025 4:00 AM;9,756.25;10,192.50;436.25;-4,705.50
Jan 2, 2025 4:00 AM;Jan 2, 2025 5:00 AM;9,996.25;10,284.75;288.50;-4,194.00
Jan 2, 2025 5:00 AM;Jan 2, 2025 6:00 AM;10,345.25;10,357.00;11.75;-3,809.75
Jan 2, 2025 6:00 AM;Jan 2, 2025 7:00 AM;12,000.75;12,005.25;4.50;-2,077.50
Jan 2, 2025 7:00 AM;Jan 2, 2025 8:00 AM;13,068.25;13,071.25;3.00;309.25
Jan 2, 2025 8:00 AM;Jan 2, 2025 9:00 AM;13,503.75;13,507.25;3.50;2,535.75
Jan 2, 2025 9:00 AM;Jan 2, 2025 10:00 AM;13,818.50;13,884.75;66.25;4,280.00
Jan 2, 2025 10:00 AM;Jan 2, 2025 11:00 AM;14,108.00;14,152.75;44.75;5,301.75
Jan 2, 2025 11:00 AM;Jan 2, 2025 12:00 PM;14,296.25;14,305.25;9.00;5,675.00
Jan 2, 2025 12:00 PM;Jan 2, 2025 1:00 PM;14,169.75;14,178.50;8.75;5,847.50
Jan 2, 2025 1:00 PM;Jan 2, 2025 2:00 PM;13,746.00;13,751.75;5.75;5,801.00
Jan 2, 2025 2:00 PM;Jan 2, 2025 3:00 PM;13,150.75;13,154.50;3.75;6,708.75
Jan 2, 2025 3:00 PM;Jan 2, 2025 4:00 PM;12,756.00;12,757.25;1.25;7,696.25
Jan 2, 2025 4:00 PM;Jan 2, 2025 5:00 PM;13,187.00;13,187.00;0.00;8,000.00
Jan 2, 2025 5:00 PM;Jan 2, 2025 6:00 PM;13,692.75;13,692.75;0.00;7,597.75
Jan 2, 2025 6:00 PM;Jan 2, 2025 7:00 PM;13,933.50;13,933.50;0.00;6,787.00
Jan 2, 2025 7:00 PM;Jan 2, 2025 8:00 PM;13,907.75;13,907.75;0.00;5,576.25
Jan 2, 2025 8:00 PM;Jan 2, 2025 9:00 PM;13,402.00;13,459.50;57.50;4,344.75
Jan 2, 2025 9:00 PM;Jan 2, 2025 10:00 PM;12,919.50;12,992.00;72.50;3,445.00
Jan 2, 2025 10:00 PM;Jan 2, 2025 11:00 PM;12,486.25;12,506.00;19.75;2,768.50
Jan 2, 2025 11:00 PM;Jan 3, 2025 12:00 AM;11,825.50;11,843.50;18.00;1,891.25
Jan 3, 2025 12:00 AM;Jan 3, 2025 1:00 AM;11,295.75;11,579.75;284.00;1,277.00
Jan 3, 2025 1:00 AM;Jan 3, 2025 2:00 AM;10,932.75;11,983.50;1,050.75;1,092.50
Jan 3, 2025 2:00 AM;Jan 3, 2025 3:00 AM;10,673.50;12,458.00;1,784.50;963.50
Jan 3, 2025 3:00 AM;Jan 3, 2025 4:00 AM;10,794.00;12,734.50;1,940.50;733.25
Jan 3, 2025 4:00 AM;Jan 3, 2025 5:00 AM;11,008.25;12,994.75;1,986.50;641.00
Jan 3, 2025 5:00 AM;Jan 3, 2025 6:00 AM;11,192.50;13,128.25;1,935.75;525.75
Jan 3, 2025 6:00 AM;Jan 3, 2025 7:00 AM;11,835.75;13,581.50;1,745.75;484.00
Jan 3, 2025 7:00 AM;Jan 3, 2025 8:00 AM;12,355.00;12,630.75;275.75;338.00
Jan 3, 2025 8:00 AM;Jan 3, 2025 9:00 AM;12,945.50;12,955.00;9.50;-184.50
Jan 3, 2025 9:00 AM;Jan 3, 2025 10:00 AM;13,329.25;13,444.75;115.50;-1,266.25
Jan 3, 2025 10:00 AM;Jan 3, 2025 11:00 AM;13,720.00;14,118.50;398.50;-2,514.25
Jan 3, 2025 11:00 AM;Jan 3, 2025 12:00 PM;14,057.00;15,362.50;1,305.50;-3,027.00
Jan 3, 2025 12:00 PM;Jan 3, 2025 1:00 PM;14,094.00;15,643.00;1,549.00;-3,152.25
Jan 3, 2025 1:00 PM;Jan 3, 2025 2:00 PM;13,748.75;15,157.75;1,409.00;-3,197.75
Jan 3, 2025 2:00 PM;Jan 3, 2025 3:00 PM;14,164.75;15,033.00;868.25;-2,569.25
Jan 3, 2025 3:00 PM;Jan 3, 2025 4:00 PM;14,691.25;15,025.75;334.50;-1,686.50
Jan 3, 2025 4:00 PM;Jan 3, 2025 5:00 PM;14,910.25;14,913.00;2.75;-658.50
Jan 3, 2025 5:00 PM;Jan 3, 2025 6:00 PM;15,112.00;15,114.00;2.00;663.00
Jan 3, 2025 6:00 PM;Jan 3, 2025 7:00 PM;14,973.00;14,973.50;0.50;1,398.50
Jan 3, 2025 7:00 PM;Jan 3, 2025 8:00 PM;14,691.25;14,692.25;1.00;1,862.25
Jan 3, 2025 8:00 PM;Jan 3, 2025 9:00 PM;14,180.25;14,183.00;2.75;1,182.00
Jan 3, 2025 9:00 PM;Jan 3, 2025 10:00 PM;13,704.00;13,809.75;105.75;556.75
Jan 3, 2025 10:00 PM;Jan 3, 2025 11:00 PM;13,157.75;13,278.25;120.50;72.75
Jan 3, 2025 11:00 PM;Jan 4, 2025 12:00 AM;12,682.00;14,113.00;1,431.00;-516.75
Jan 4, 2025 12:00 AM;Jan 4, 2025 1:00 AM;12,127.25;12,242.00;114.75;-927.25
Jan 4, 2025 1:00 AM;Jan 4, 2025 2:00 AM;11,761.00;12,502.25;741.25;-494.25
Jan 4, 2025 2:00 AM;Jan 4, 2025 3:00 AM;11,077.50;11,289.50;212.00;374.00
Jan 4, 2025 3:00 AM;Jan 4, 2025 4:00 AM;10,507.50;10,583.75;76.25;1,200.00
Jan 4, 2025 4:00 AM;Jan 4, 2025 5:00 AM;10,030.25;10,093.25;63.00;1,931.50
Jan 4, 2025 5:00 AM;Jan 4, 2025 6:00 AM;9,713.00;9,728.25;15.25;3,403.75
Jan 4, 2025 6:00 AM;Jan 4, 2025 7:00 AM;9,611.50;9,724.25;112.75;4,652.00
Jan 4, 2025 7:00 AM;Jan 4, 2025 8:00 AM;9,993.50;10,006.75;13.25;5,931.00
Jan 4, 2025 8:00 AM;Jan 4, 2025 9:00 AM;10,741.50;10,742.50;1.00;7,037.25
Jan 4, 2025 9:00 AM;Jan 4, 2025 10:00 AM;11,640.75;11,641.75;1.00;7,880.75
Jan 4, 2025 10:00 AM;Jan 4, 2025 11:00 AM;12,368.25;12,369.75;1.50;8,490.00
Jan 4, 2025 11:00 AM;Jan 4, 2025 12:00 PM;13,026.75;13,028.75;2.00;8,914.50
Jan 4, 2025 12:00 PM;Jan 4, 2025 1:00 PM;13,234.50;13,237.75;3.25;9,112.75
Jan 4, 2025 1:00 PM;Jan 4, 2025 2:00 PM;13,171.75;13,174.75;3.00;8,812.75
Jan 4, 2025 2:00 PM;Jan 4, 2025 3:00 PM;12,941.75;12,943.75;2.00;8,590.25
Jan 4, 2025 3:00 PM;Jan 4, 2025 4:00 PM;13,105.00;13,105.50;0.50;8,912.75
Jan 4, 2025 4:00 PM;Jan 4, 2025 5:00 PM;13,348.00;13,348.00;0.00;8,953.50
Jan 4, 2025 5:00 PM;Jan 4, 2025 6:00 PM;13,703.00;13,703.00;0.00;9,030.50
Jan 4, 2025 6:00 PM;Jan 4, 2025 7:00 PM;13,832.00;13,832.00;0.00;8,730.50
Jan 4, 2025 7:00 PM;Jan 4, 2025 8:00 PM;13,552.75;13,552.75;0.00;8,061.00
Jan 4, 2025 8:00 PM;Jan 4, 2025 9:00 PM;12,916.25;13,128.50;212.25;7,537.75
Jan 4, 2025 9:00 PM;Jan 4, 2025 10:00 PM;12,333.75;12,352.75;19.00;7,166.00
Jan 4, 2025 10:00 PM;Jan 4, 2025 11:00 PM;12,044.75;12,060.25;15.50;7,236.00
Jan 4, 2025 11:00 PM;Jan 5, 2025 12:00 AM;11,540.75;11,578.25;37.50;7,072.75
Jan 5, 2025 12:00 AM;Jan 5, 2025 1:00 AM;10,987.50;11,137.00;149.50;7,155.75
Jan 5, 2025 1:00 AM;Jan 5, 2025 2:00 AM;10,194.50;10,220.50;26.00;6,869.75
Jan 5, 2025 2:00 AM;Jan 5, 2025 3:00 AM;9,861.25;9,873.00;11.75;7,215.00
Jan 5, 2025 3:00 AM;Jan 5, 2025 4:00 AM;9,304.25;9,313.25;9.00;7,527.00
Jan 5, 2025 4:00 AM;Jan 5, 2025 5:00 AM;9,060.25;9,367.25;307.00;7,480.75
Jan 5, 2025 5:00 AM;Jan 5, 2025 6:00 AM;8,951.50;9,323.50;372.00;7,063.25
Jan 5, 2025 6:00 AM;Jan 5, 2025 7:00 AM;8,918.75;9,767.75;849.00;6,399.75
Jan 5, 2025 7:00 AM;Jan 5, 2025 8:00 AM;9,229.50;9,626.50;397.00;6,231.75
Jan 5, 2025 8:00 AM;Jan 5, 2025 9:00 AM;10,063.25;10,128.25;65.00;6,394.50
Jan 5, 2025 9:00 AM;Jan 5, 2025 10:00 AM;10,840.50;11,018.50;178.00;6,427.50
Jan 5, 2025 10:00 AM;Jan 5, 2025 11:00 AM;11,484.50;11,488.00;3.50;6,281.50
Jan 5, 2025 11:00 AM;Jan 5, 2025 12:00 PM;12,208.50;12,210.50;2.00;6,596.75
Jan 5, 2025 12:00 PM;Jan 5, 2025 1:00 PM;12,155.25;12,158.75;3.50;6,287.25
Jan 5, 2025 1:00 PM;Jan 5, 2025 2:00 PM;11,849.25;11,856.00;6.75;5,839.50
Jan 5, 2025 2:00 PM;Jan 5, 2025 3:00 PM;11,898.00;12,003.50;105.50;5,498.75
Jan 5, 2025 3:00 PM;Jan 5, 2025 4:00 PM;12,213.75;12,223.25;9.50;4,801.00
Jan 5, 2025 4:00 PM;Jan 5, 2025 5:00 PM;13,264.50;13,274.25;9.75;4,308.50
Jan 5, 2025 5:00 PM;Jan 5, 2025 6:00 PM;14,060.75;14,070.75;10.00;4,040.75
Jan 5, 2025 6:00 PM;Jan 5, 2025 7:00 PM;14,313.75;14,323.75;10.00;3,852.00
Jan 5, 2025 7:00 PM;Jan 5, 2025 8:00 PM;14,073.50;14,083.50;10.00;3,626.50
Jan 5, 2025 8:00 PM;Jan 5, 2025 9:00 PM;13,371.00;13,385.25;14.25;3,008.75
Jan 5, 2025 9:00 PM;Jan 5, 2025 10:00 PM;12,445.50;13,549.25;1,103.75;2,285.50
Jan 5, 2025 10:00 PM;Jan 5, 2025 11:00 PM;11,525.25;12,787.25;1,262.00;2,234.50
Jan 5, 2025 11:00 PM;Jan 6, 2025 12:00 AM;10,680.50;11,732.00;1,051.50;1,481.00
Jan 6, 2025 12:00 AM;Jan 6, 2025 1:00 AM;10,190.00;12,094.25;1,904.25;1,081.50
Jan 6, 2025 1:00 AM;Jan 6, 2025 2:00 AM;9,899.00;12,035.00;2,136.00;604.50
Jan 6, 2025 2:00 AM;Jan 6, 2025 3:00 AM;9,732.75;12,083.25;2,350.50;56.50
Jan 6, 2025 3:00 AM;Jan 6, 2025 4:00 AM;9,811.00;12,156.00;2,345.00;-458.50
Jan 6, 2025 4:00 AM;Jan 6, 2025 5:00 AM;10,126.50;12,478.75;2,352.25;-621.75
Jan 6, 2025 5:00 AM;Jan 6, 2025 6:00 AM;10,733.00;12,316.00;1,583.00;-774.00
Jan 6, 2025 6:00 AM;Jan 6, 2025 7:00 AM;12,188.25;13,528.50;1,340.25;240.00
Jan 6, 2025 7:00 AM;Jan 6, 2025 8:00 AM;12,631.50;12,777.50;146.00;736.00
Jan 6, 2025 8:00 AM;Jan 6, 2025 9:00 AM;12,953.50;12,954.50;1.00;847.00
Jan 6, 2025 9:00 AM;Jan 6, 2025 10:00 AM;13,472.50;13,473.75;1.25;509.00
Jan 6, 2025 10:00 AM;Jan 6, 2025 11:00 AM;14,509.75;14,512.25;2.50;713.75
Jan 6, 2025 11:00 AM;Jan 6, 2025 12:00 PM;14,991.50;15,045.25;53.75;592.50
Jan 6, 2025 12:00 PM;Jan 6, 2025 1:00 PM;15,035.50;15,778.25;742.75;296.00
Jan 6, 2025 1:00 PM;Jan 6, 2025 2:00 PM;14,790.50;15,883.75;1,093.25;-228.50
Jan 6, 2025 2:00 PM;Jan 6, 2025 3:00 PM;13,630.00;14,562.75;932.75;-1,088.50
Jan 6, 2025 3:00 PM;Jan 6, 2025 4:00 PM;13,101.50;13,336.50;235.00;-810.25
Jan 6, 2025 4:00 PM;Jan 6, 2025 5:00 PM;13,127.00;13,163.25;36.25;-916.00
Jan 6, 2025 5:00 PM;Jan 6, 2025 6:00 PM;13,643.75;13,644.75;1.00;-1,194.25
Jan 6, 2025 6:00 PM;Jan 6, 2025 7:00 PM;13,578.00;13,579.00;1.00;-1,686.50
Jan 6, 2025 7:00 PM;Jan 6, 2025 8:00 PM;13,215.25;13,216.25;1.00;-2,405.00
Jan 6, 2025 8:00 PM;Jan 6, 2025 9:00 PM;12,441.25;12,504.25;63.00;-3,011.00
Jan 6, 2025 9:00 PM;Jan 6, 2025 10:00 PM;11,686.50;11,799.75;113.25;-3,386.50
Jan 6, 2025 10:00 PM;Jan 6, 2025 11:00 PM;11,081.75;11,887.25;805.50;-3,095.50
Jan 6, 2025 11:00 PM;Jan 7, 2025 12:00 AM;10,539.00;11,928.50;1,389.50;-3,052.75
Jan 7, 2025 12:00 AM;Jan 7, 2025 1:00 AM;10,673.50;12,412.00;1,738.50;-2,442.75
Jan 7, 2025 1:00 AM;Jan 7, 2025 2:00 AM;10,960.50;12,949.00;1,988.50;-2,356.25
Jan 7, 2025 2:00 AM;Jan 7, 2025 3:00 AM;10,907.25;13,024.50;2,117.25;-2,554.00
Jan 7, 2025 3:00 AM;Jan 7, 2025 4:00 AM;10,822.50;12,906.00;2,083.50;-2,635.25
Jan 7, 2025 4:00 AM;Jan 7, 2025 5:00 AM;11,433.50;13,311.25;1,877.75;-2,278.75
Jan 7, 2025 5:00 AM;Jan 7, 2025 6:00 AM;11,254.25;12,135.50;881.25;-1,827.50
Jan 7, 2025 6:00 AM;Jan 7, 2025 7:00 AM;12,771.50;12,899.25;127.75;-1,158.75
Jan 7, 2025 7:00 AM;Jan 7, 2025 8:00 AM;14,214.00;14,315.75;101.75;-162.50
Jan 7, 2025 8:00 AM;Jan 7, 2025 9:00 AM;14,752.50;14,754.50;2.00;301.50
Jan 7, 2025 9:00 AM;Jan 7, 2025 10:00 AM;14,550.25;14,552.00;1.75;160.25
Jan 7, 2025 10:00 AM;Jan 7, 2025 11:00 AM;14,245.00;14,306.00;61.00;-259.25
Jan 7, 2025 11:00 AM;Jan 7, 2025 12:00 PM;14,192.75;14,745.75;553.00;-1,118.50
Jan 7, 2025 12:00 PM;Jan 7, 2025 1:00 PM;14,363.25;15,747.00;1,383.75;-1,130.25
Jan 7, 2025 1:00 PM;Jan 7, 2025 2:00 PM;14,093.25;15,027.75;934.50;223.50
Jan 7, 2025 2:00 PM;Jan 7, 2025 3:00 PM;14,255.50;14,414.25;158.75;2,163.75
Jan 7, 2025 3:00 PM;Jan 7, 2025 4:00 PM;13,957.75;13,960.00;2.25;3,541.25
Jan 7, 2025 4:00 PM;Jan 7, 2025 5:00 PM;14,709.75;14,709.75;0.00;3,940.50
Jan 7, 2025 5:00 PM;Jan 7, 2025 6:00 PM;15,268.25;15,268.25;0.00;3,334.00
Jan 7, 2025 6:00 PM;Jan 7, 2025 7:00 PM;15,201.75;15,201.75;0.00;3,132.50
Jan 7, 2025 7:00 PM;Jan 7, 2025 8:00 PM;14,852.75;14,852.75;0.00;2,860.25
Jan 7, 2025 8:00 PM;Jan 7, 2025 9:00 PM;14,047.25;14,048.00;0.75;2,085.25
Jan 7, 2025 9:00 PM;Jan 7, 2025 10:00 PM;13,367.00;13,434.50;67.50;920.75
Jan 7, 2025 10:00 PM;Jan 7, 2025 11:00 PM;12,825.25;13,340.75;515.50;699.00
Jan 7, 2025 11:00 PM;Jan 8, 2025 12:00 AM;11,687.25;13,358.50;1,671.25;198.00
Jan 8, 2025 12:00 AM;Jan 8, 2025 1:00 AM;11,632.25;13,683.75;2,051.50;387.00
Jan 8, 2025 1:00 AM;Jan 8, 2025 2:00 AM;11,220.75;13,538.25;2,317.50;830.00
Jan 8, 2025 2:00 AM;Jan 8, 2025 3:00 AM;11,125.75;13,412.00;2,286.25;1,341.00
Jan 8, 2025 3:00 AM;Jan 8, 2025 4:00 AM;11,175.75;13,420.75;2,245.00;1,262.00
Jan 8, 2025 4:00 AM;Jan 8, 2025 5:00 AM;11,698.25;13,932.50;2,234.25;1,506.25
Jan 8, 2025 5:00 AM;Jan 8, 2025 6:00 AM;12,657.25;14,161.25;1,504.00;1,859.75
Jan 8, 2025 6:00 AM;Jan 8, 2025 7:00 AM;14,191.00;14,760.50;569.50;2,895.50
Jan 8, 2025 7:00 AM;Jan 8, 2025 8:00 AM;15,267.50;15,426.00;158.50;3,767.25
Jan 8, 2025 8:00 AM;Jan 8, 2025 9:00 AM;15,700.50;15,705.75;5.25;3,856.25
Jan 8, 2025 9:00 AM;Jan 8, 2025 10:00 AM;15,384.50;15,422.25;37.75;2,789.50
Jan 8, 2025 10:00 AM;Jan 8, 2025 11:00 AM;15,311.25;15,506.50;195.25;2,065.75
Jan 8, 2025 11:00 AM;Jan 8, 2025 12:00 PM;14,396.00;14,530.75;134.75;1,168.50
Jan 8, 2025 12:00 PM;Jan 8, 2025 1:00 PM;14,407.75;14,684.25;276.50;1,499.00
Jan 8, 2025 1:00 PM;Jan 8, 2025 2:00 PM;14,539.00;14,606.25;67.25;2,395.25
Jan 8, 2025 2:00 PM;Jan 8, 2025 3:00 PM;14,394.25;14,396.75;2.50;4,190.50
Jan 8, 2025 3:00 PM;Jan 8, 2025 4:00 PM;14,561.75;14,563.50;1.75;5,759.75
Jan 8, 2025 4:00 PM;Jan 8, 2025 5:00 PM;15,385.75;15,386.00;0.25;7,051.25
Jan 8, 2025 5:00 PM;Jan 8, 2025 6:00 PM;16,045.50;16,045.50;0.00;7,411.25
Jan 8, 2025 6:00 PM;Jan 8, 2025 7:00 PM;16,095.75;16,095.75;0.00;7,483.00
Jan 8, 2025 7:00 PM;Jan 8, 2025 8:00 PM;15,673.50;15,674.25;0.75;7,385.25
Jan 8, 2025 8:00 PM;Jan 8, 2025 9:00 PM;14,921.00;14,928.00;7.00;7,457.00
Jan 8, 2025 9:00 PM;Jan 8, 2025 10:00 PM;13,969.50;13,977.50;8.00;7,350.50
Jan 8, 2025 10:00 PM;Jan 8, 2025 11:00 PM;13,348.50;13,377.00;28.50;7,282.25
Jan 8, 2025 11:00 PM;Jan 9, 2025 12:00 AM;12,448.00;13,178.25;730.25;6,641.25
Jan 9, 2025 12:00 AM;Jan 9, 2025 1:00 AM;11,525.25;12,829.00;1,303.75;6,559.25
Jan 9, 2025 1:00 AM;Jan 9, 2025 2:00 AM;10,923.25;12,561.25;1,638.00;6,988.00
Jan 9, 2025 2:00 AM;Jan 9, 2025 3:00 AM;10,601.00;12,272.75;1,671.75;7,281.75
Jan 9, 2025 3:00 AM;Jan 9, 2025 4:00 AM;10,381.75;11,889.25;1,507.50;7,102.00
Jan 9, 2025 4:00 AM;Jan 9, 2025 5:00 AM;10,457.00;12,006.25;1,549.25;6,917.75
Jan 9, 2025 5:00 AM;Jan 9, 2025 6:00 AM;10,934.75;11,189.75;255.00;7,447.50
Jan 9, 2025 6:00 AM;Jan 9, 2025 7:00 AM;12,056.50;12,062.50;6.00;8,706.25
Jan 9, 2025 7:00 AM;Jan 9, 2025 8:00 AM;13,043.00;13,043.00;0.00;10,104.50
Jan 9, 2025 8:00 AM;Jan 9, 2025 9:00 AM;13,554.50;13,554.50;0.00;10,615.25
Jan 9, 2025 9:00 AM;Jan 9, 2025 10:00 AM;13,727.25;13,727.25;0.00;10,403.75
Jan 9, 2025 10:00 AM;Jan 9, 2025 11:00 AM;13,702.75;13,703.75;1.00;10,498.75
Jan 9, 2025 11:00 AM;Jan 9, 2025 12:00 PM;13,792.50;13,795.25;2.75;10,770.00
Jan 9, 2025 12:00 PM;Jan 9, 2025 1:00 PM;13,704.50;13,710.00;5.50;10,936.50
Jan 9, 2025 1:00 PM;Jan 9, 2025 2:00 PM;13,465.25;13,473.75;8.50;10,729.50
Jan 9, 2025 2:00 PM;Jan 9, 2025 3:00 PM;13,370.75;13,379.75;9.00;10,284.00
Jan 9, 2025 3:00 PM;Jan 9, 2025 4:00 PM;13,527.75;13,536.75;9.00;8,985.00
Jan 9, 2025 4:00 PM;Jan 9, 2025 5:00 PM;13,891.25;13,900.50;9.25;7,493.75
Jan 9, 2025 5:00 PM;Jan 9, 2025 6:00 PM;14,454.00;14,454.00;0.00;6,841.00
Jan 9, 2025 6:00 PM;Jan 9, 2025 7:00 PM;14,610.50;14,611.25;0.75;6,463.00
Jan 9, 2025 7:00 PM;Jan 9, 2025 8:00 PM;14,331.50;14,335.00;3.50;6,023.00
Jan 9, 2025 8:00 PM;Jan 9, 2025 9:00 PM;13,556.00;13,661.25;105.25;4,491.00
Jan 9, 2025 9:00 PM;Jan 9, 2025 10:00 PM;12,791.25;13,259.75;468.50;2,996.00
Jan 9, 2025 10:00 PM;Jan 9, 2025 11:00 PM;12,302.25;13,097.50;795.25;2,547.50
Jan 9, 2025 11:00 PM;Jan 10, 2025 12:00 AM;11,493.00;13,175.50;1,682.50;1,681.25
Jan 10, 2025 12:00 AM;Jan 10, 2025 1:00 AM;11,550.50;13,082.00;1,531.50;970.00
Jan 10, 2025 1:00 AM;Jan 10, 2025 2:00 AM;11,337.25;13,522.25;2,185.00;348.25
Jan 10, 2025 2:00 AM;Jan 10, 2025 3:00 AM;11,339.50;13,594.25;2,254.75;48.50
Jan 10, 2025 3:00 AM;Jan 10, 2025 4:00 AM;11,296.00;13,535.25;2,239.25;110.50
Jan 10, 2025 4:00 AM;Jan 10, 2025 5:00 AM;11,465.00;13,685.50;2,220.50;560.75
Jan 10, 2025 5:00 AM;Jan 10, 2025 6:00 AM;12,014.00;13,962.75;1,948.75;1,543.50
Jan 10, 2025 6:00 AM;Jan 10, 2025 7:00 AM;13,330.50;13,731.50;401.00;3,149.50
Jan 10, 2025 7:00 AM;Jan 10, 2025 8:00 AM;14,619.75;14,687.25;67.50;4,737.50
Jan 10, 2025 8:00 AM;Jan 10, 2025 9:00 AM;15,004.50;15,005.50;1.00;5,635.25
Jan 10, 2025 9:00 AM;Jan 10, 2025 10:00 AM;15,228.00;15,232.25;4.25;5,859.75
Jan 10, 2025 10:00 AM;Jan 10, 2025 11:00 AM;15,348.25;15,355.25;7.00;5,860.00
Jan 10, 2025 11:00 AM;Jan 10, 2025 12:00 PM;15,282.25;15,289.50;7.25;5,762.25
Jan 10, 2025 12:00 PM;Jan 10, 2025 1:00 PM;15,473.75;15,514.50;40.75;5,130.25
Jan 10, 2025 1:00 PM;Jan 10, 2025 2:00 PM;15,538.75;16,075.25;536.50;4,162.50
Jan 10, 2025 2:00 PM;Jan 10, 2025 3:00 PM;15,290.75;15,479.75;189.00;3,762.75
Jan 10, 2025 3:00 PM;Jan 10, 2025 4:00 PM;15,321.25;15,380.25;59.00;4,052.00
Jan 10, 2025 4:00 PM;Jan 10, 2025 5:00 PM;15,490.00;15,491.00;1.00;4,437.25
Jan 10, 2025 5:00 PM;Jan 10, 2025 6:00 PM;15,887.00;15,887.50;0.50;4,935.75
Jan 10, 2025 6:00 PM;Jan 10, 2025 7:00 PM;15,743.25;15,743.25;0.00;5,141.50
Jan 10, 2025 7:00 PM;Jan 10, 2025 8:00 PM;15,274.25;15,274.75;0.50;5,167.75
Jan 10, 2025 8:00 PM;Jan 10, 2025 9:00 PM;14,562.50;14,568.50;6.00;4,706.50
Jan 10, 2025 9:00 PM;Jan 10, 2025 10:00 PM;13,937.75;13,947.50;9.75;4,073.50
Jan 10, 2025 10:00 PM;Jan 10, 2025 11:00 PM;13,271.50;13,274.75;3.25;3,593.75
Jan 10, 2025 11:00 PM;Jan 11, 2025 12:00 AM;12,858.00;12,965.50;107.50;3,378.50
Jan 11, 2025 12:00 AM;Jan 11, 2025 1:00 AM;12,295.00;12,358.00;63.00;2,940.25
Jan 11, 2025 1:00 AM;Jan 11, 2025 2:00 AM;11,891.75;12,056.25;164.50;2,227.75
Jan 11, 2025 2:00 AM;Jan 11, 2025 3:00 AM;11,471.75;12,687.25;1,215.50;1,128.00
Jan 11, 2025 3:00 AM;Jan 11, 2025 4:00 AM;11,736.25;13,277.25;1,541.00;541.00
Jan 11, 2025 4:00 AM;Jan 11, 2025 5:00 AM;11,823.50;13,507.50;1,684.00;-22.75
Jan 11, 2025 5:00 AM;Jan 11, 2025 6:00 AM;11,266.25;12,866.50;1,600.25;-561.25
