Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jan 1, 2025 12:00 AM;Jan 1, 2025 1:00 AM;13,805.75;13,805.75;0.00;-1,261.00
Jan 1, 2025 1:00 AM;Jan 1, 2025 2:00 AM;13,521.50;13,688.25;166.75;-1,413.75
Jan 1, 2025 2:00 AM;Jan 1, 2025 3:00 AM;13,386.00;13,848.00;462.00;-1,920.00
Jan 1, 2025 3:00 AM;Jan 1, 2025 4:00 AM;13,245.50;14,158.00;912.50;-858.50
Jan 1, 2025 4:00 AM;Jan 1, 2025 5:00 AM;13,187.00;14,214.75;1,027.75;-801.25
Jan 1, 2025 5:00 AM;Jan 1, 2025 6:00 AM;13,296.25;14,386.00;1,089.75;-546.50
Jan 1, 2025 6:00 AM;Jan 1, 2025 7:00 AM;13,299.25;14,302.50;1,003.25;-1,830.50
Jan 1, 2025 7:00 AM;Jan 1, 2025 8:00 AM;13,142.00;13,620.00;478.00;-2,491.00
Jan 1, 2025 8:00 AM;Jan 1, 2025 9:00 AM;13,418.00;13,734.00;316.00;-2,392.25
Jan 1, 2025 9:00 AM;Jan 1, 2025 10:00 AM;14,202.25;15,090.25;888.00;-1,982.50
Jan 1, 2025 10:00 AM;Jan 1, 2025 11:00 AM;14,781.50;15,760.25;978.75;-3,946.75
Jan 1, 2025 11:00 AM;Jan 1, 2025 12:00 PM;15,274.25;16,177.25;903.00;-4,915.00
Jan 1, 2025 12:00 PM;Jan 1, 2025 1:00 PM;15,461.75;16,349.25;887.50;-6,056.75
Jan 1, 2025 1:00 PM;Jan 1, 2025 2:00 PM;15,160.00;15,844.50;684.50;-6,836.75
Jan 1, 2025 2:00 PM;Jan 1, 2025 3:00 PM;14,829.75;15,310.50;480.75;-6,377.25
Jan 1, 2025 3:00 PM;Jan 1, 2025 4:00 PM;15,227.75;15,517.50;289.75;-6,249.25
Jan 1, 2025 4:00 PM;Jan 1, 2025 5:00 PM;16,149.00;16,216.50;67.50;-4,854.25
Jan 1, 2025 5:00 PM;Jan 1, 2025 6:00 PM;17,018.00;17,018.00;0.00;-4,714.25
Jan 1, 2025 6:00 PM;Jan 1, 2025 7:00 PM;16,961.00;16,961.00;0.00;-3,767.75
Jan 1, 2025 7:00 PM;Jan 1, 2025 8:00 PM;16,381.25;16,381.25;0.00;-3,541.25
Jan 1, 2025 8:00 PM;Jan 1, 2025 9:00 PM;15,615.25;15,648.00;32.75;-4,729.50
Jan 1, 2025 9:00 PM;Jan 1, 2025 10:00 PM;15,052.50;15,184.50;132.00;-4,759.00
Jan 1, 2025 10:00 PM;Jan 1, 2025 11:00 PM;14,510.50;14,511.25;0.75;-3,990.00
Jan 1, 2025 11:00 PM;Jan 2, 2025 12:00 AM;13,663.00;13,692.25;29.25;-5,028.50
Jan 2, 2025 12:00 AM;Jan 2, 2025 1:00 AM;12,874.25;12,936.25;62.00;-4,318.00
Jan 2, 2025 1:00 AM;Jan 2, 2025 2:00 AM;12,259.75;12,329.25;69.50;-4,827.50
Jan 2, 2025 2:00 AM;Jan 2, 2025 3:00 AM;11,928.00;11,957.00;29.00;-5,003.00
Jan 2, 2025 3:00 AM;Jan 2, 2025 4:00 AM;11,876.75;11,876.75;0.00;-5,275.00
Jan 2, 2025 4:00 AM;Jan 2, 2025 5:00 AM;12,039.50;12,039.50;0.00;-3,610.25
Jan 2, 2025 5:00 AM;Jan 2, 2025 6:00 AM;12,980.25;12,993.25;13.00;-1,567.75
Jan 2, 2025 6:00 AM;Jan 2, 2025 7:00 AM;14,530.00;14,530.00;0.00;-132.75
Jan 2, 2025 7:00 AM;Jan 2, 2025 8:00 AM;15,823.50;15,831.00;7.50;2,126.25
Jan 2, 2025 8:00 AM;Jan 2, 2025 9:00 AM;16,770.75;16,778.25;7.50;3,819.75
Jan 2, 2025 9:00 AM;Jan 2, 2025 10:00 AM;17,354.00;17,354.00;0.00;4,661.50
Jan 2, 2025 10:00 AM;Jan 2, 2025 11:00 AM;17,584.00;17,584.00;0.00;6,164.00
Jan 2, 2025 11:00 AM;Jan 2, 2025 12:00 PM;17,869.00;17,869.00;0.00;6,493.50
Jan 2, 2025 12:00 PM;Jan 2, 2025 1:00 PM;17,918.00;17,918.00;0.00;6,387.75
Jan 2, 2025 1:00 PM;Jan 2, 2025 2:00 PM;17,735.75;17,735.75;0.00;6,106.00
Jan 2, 2025 2:00 PM;Jan 2, 2025 3:00 PM;17,531.75;17,531.75;0.00;6,754.75
Jan 2, 2025 3:00 PM;Jan 2, 2025 4:00 PM;17,800.75;17,800.75;0.00;6,995.25
Jan 2, 2025 4:00 PM;Jan 2, 2025 5:00 PM;18,416.00;18,416.00;0.00;7,507.25
Jan 2, 2025 5:00 PM;Jan 2, 2025 6:00 PM;19,309.75;19,309.75;0.00;7,058.25
Jan 2, 2025 6:00 PM;Jan 2, 2025 7:00 PM;19,206.00;19,206.00;0.00;7,533.00
Jan 2, 2025 7:00 PM;Jan 2, 2025 8:00 PM;18,676.25;18,676.25;0.00;6,288.25
Jan 2, 2025 8:00 PM;Jan 2, 2025 9:00 PM;17,610.00;17,610.00;0.00;5,262.25
Jan 2, 2025 9:00 PM;Jan 2, 2025 10:00 PM;16,565.00;16,565.00;0.00;4,920.50
Jan 2, 2025 10:00 PM;Jan 2, 2025 11:00 PM;15,951.25;15,951.25;0.00;4,320.25
Jan 2, 2025 11:00 PM;Jan 3, 2025 12:00 AM;14,876.25;14,876.25;0.00;3,500.00
Jan 3, 2025 12:00 AM;Jan 3, 2025 1:00 AM;14,016.75;14,050.50;33.75;2,774.75
Jan 3, 2025 1:00 AM;Jan 3, 2025 2:00 AM;13,544.50;13,680.50;136.00;1,979.00
Jan 3, 2025 2:00 AM;Jan 3, 2025 3:00 AM;13,453.50;13,839.00;385.50;795.25
Jan 3, 2025 3:00 AM;Jan 3, 2025 4:00 AM;13,665.75;14,427.50;761.75;1,253.25
Jan 3, 2025 4:00 AM;Jan 3, 2025 5:00 AM;13,924.50;14,728.25;803.75;358.00
Jan 3, 2025 5:00 AM;Jan 3, 2025 6:00 AM;14,775.75;15,593.75;818.00;349.25
Jan 3, 2025 6:00 AM;Jan 3, 2025 7:00 AM;15,992.25;16,559.50;567.25;587.25
Jan 3, 2025 7:00 AM;Jan 3, 2025 8:00 AM;17,206.00;17,789.25;583.25;1,748.50
Jan 3, 2025 8:00 AM;Jan 3, 2025 9:00 AM;18,154.00;18,601.75;447.75;2,052.25
Jan 3, 2025 9:00 AM;Jan 3, 2025 10:00 AM;18,383.75;18,407.00;23.25;2,464.75
Jan 3, 2025 10:00 AM;Jan 3, 2025 11:00 AM;18,806.25;18,849.25;43.00;3,269.50
Jan 3, 2025 11:00 AM;Jan 3, 2025 12:00 PM;19,381.50;19,596.25;214.75;3,370.25
Jan 3, 2025 12:00 PM;Jan 3, 2025 1:00 PM;19,461.00;19,876.50;415.50;4,083.25
Jan 3, 2025 1:00 PM;Jan 3, 2025 2:00 PM;18,967.50;19,326.00;358.50;4,104.75
Jan 3, 2025 2:00 PM;Jan 3, 2025 3:00 PM;18,659.50;18,856.25;196.75;3,956.00
Jan 3, 2025 3:00 PM;Jan 3, 2025 4:00 PM;18,574.50;18,667.75;93.25;4,852.25
Jan 3, 2025 4:00 PM;Jan 3, 2025 5:00 PM;19,108.50;19,167.50;59.00;5,312.50
Jan 3, 2025 5:00 PM;Jan 3, 2025 6:00 PM;20,029.00;20,088.00;59.00;5,734.50
Jan 3, 2025 6:00 PM;Jan 3, 2025 7:00 PM;19,761.50;19,761.75;0.25;6,077.75
Jan 3, 2025 7:00 PM;Jan 3, 2025 8:00 PM;18,967.25;18,967.25;0.00;4,344.75
Jan 3, 2025 8:00 PM;Jan 3, 2025 9:00 PM;17,996.25;17,996.25;0.00;3,726.50
Jan 3, 2025 9:00 PM;Jan 3, 2025 10:00 PM;17,173.25;17,239.25;66.00;3,003.00
Jan 3, 2025 10:00 PM;Jan 3, 2025 11:00 PM;16,464.25;16,473.75;9.50;3,651.50
Jan 3, 2025 11:00 PM;Jan 4, 2025 12:00 AM;15,419.50;15,419.50;0.00;4,248.75
Jan 4, 2025 12:00 AM;Jan 4, 2025 1:00 AM;15,066.25;15,606.75;540.50;5,220.00
Jan 4, 2025 1:00 AM;Jan 4, 2025 2:00 AM;14,430.75;15,138.50;707.75;5,379.50
Jan 4, 2025 2:00 AM;Jan 4, 2025 3:00 AM;13,860.00;14,523.00;663.00;6,055.75
Jan 4, 2025 3:00 AM;Jan 4, 2025 4:00 AM;13,552.00;14,181.00;629.00;7,031.50
Jan 4, 2025 4:00 AM;Jan 4, 2025 5:00 AM;13,010.00;13,143.25;133.25;7,376.00
Jan 4, 2025 5:00 AM;Jan 4, 2025 6:00 AM;13,165.25;13,165.50;0.25;8,375.25
Jan 4, 2025 6:00 AM;Jan 4, 2025 7:00 AM;13,641.25;13,641.25;0.00;8,693.50
Jan 4, 2025 7:00 AM;Jan 4, 2025 8:00 AM;14,347.75;14,347.75;0.00;9,377.25
Jan 4, 2025 8:00 AM;Jan 4, 2025 9:00 AM;15,328.75;15,328.75;0.00;10,114.25
Jan 4, 2025 9:00 AM;Jan 4, 2025 10:00 AM;16,243.50;16,243.50;0.00;10,070.50
Jan 4, 2025 10:00 AM;Jan 4, 2025 11:00 AM;16,876.75;16,876.75;0.00;10,169.75
Jan 4, 2025 11:00 AM;Jan 4, 2025 12:00 PM;17,324.50;17,324.50;0.00;9,375.75
Jan 4, 2025 12:00 PM;Jan 4, 2025 1:00 PM;17,365.25;17,365.25;0.00;10,111.00
Jan 4, 2025 1:00 PM;Jan 4, 2025 2:00 PM;17,001.50;17,001.50;0.00;9,654.25
Jan 4, 2025 2:00 PM;Jan 4, 2025 3:00 PM;16,778.00;16,778.00;0.00;10,288.25
Jan 4, 2025 3:00 PM;Jan 4, 2025 4:00 PM;16,882.75;16,882.75;0.00;11,018.25
Jan 4, 2025 4:00 PM;Jan 4, 2025 5:00 PM;17,594.75;17,594.75;0.00;11,624.00
Jan 4, 2025 5:00 PM;Jan 4, 2025 6:00 PM;18,431.00;18,431.00;0.00;12,508.50
Jan 4, 2025 6:00 PM;Jan 4, 2025 7:00 PM;18,403.75;18,403.75;0.00;12,772.00
Jan 4, 2025 7:00 PM;Jan 4, 2025 8:00 PM;17,654.00;17,654.00;0.00;12,302.75
Jan 4, 2025 8:00 PM;Jan 4, 2025 9:00 PM;16,474.75;16,474.75;0.00;11,703.50
Jan 4, 2025 9:00 PM;Jan 4, 2025 10:00 PM;15,619.50;15,619.50;0.00;10,619.50
Jan 4, 2025 10:00 PM;Jan 4, 2025 11:00 PM;15,309.00;15,309.00;0.00;10,115.50
Jan 4, 2025 11:00 PM;Jan 5, 2025 12:00 AM;14,397.50;14,397.50;0.00;9,683.75
Jan 5, 2025 12:00 AM;Jan 5, 2025 1:00 AM;13,614.25;13,706.00;91.75;9,619.25
Jan 5, 2025 1:00 AM;Jan 5, 2025 2:00 AM;12,889.00;12,889.00;0.00;8,918.75
Jan 5, 2025 2:00 AM;Jan 5, 2025 3:00 AM;12,444.00;12,444.00;0.00;8,668.75
Jan 5, 2025 3:00 AM;Jan 5, 2025 4:00 AM;12,215.00;12,215.00;0.00;8,571.00
Jan 5, 2025 4:00 AM;Jan 5, 2025 5:00 AM;12,065.00;12,065.00;0.00;7,954.75
Jan 5, 2025 5:00 AM;Jan 5, 2025 6:00 AM;12,318.25;12,384.50;66.25;6,983.00
Jan 5, 2025 6:00 AM;Jan 5, 2025 7:00 AM;12,805.75;13,131.00;325.25;5,563.25
Jan 5, 2025 7:00 AM;Jan 5, 2025 8:00 AM;13,231.75;13,312.00;80.25;3,382.50
Jan 5, 2025 8:00 AM;Jan 5, 2025 9:00 AM;14,347.50;14,347.50;0.00;2,043.25
Jan 5, 2025 9:00 AM;Jan 5, 2025 10:00 AM;15,619.50;15,653.00;33.50;1,656.50
Jan 5, 2025 10:00 AM;Jan 5, 2025 11:00 AM;16,544.75;16,579.00;34.25;742.75
Jan 5, 2025 11:00 AM;Jan 5, 2025 12:00 PM;17,408.25;17,409.50;1.25;252.75
Jan 5, 2025 12:00 PM;Jan 5, 2025 1:00 PM;17,596.25;17,596.25;0.00;-112.00
Jan 5, 2025 1:00 PM;Jan 5, 2025 2:00 PM;17,233.75;17,233.75;0.00;-681.25
Jan 5, 2025 2:00 PM;Jan 5, 2025 3:00 PM;16,947.25;16,947.25;0.00;-905.50
Jan 5, 2025 3:00 PM;Jan 5, 2025 4:00 PM;16,938.75;16,938.75;0.00;-557.25
Jan 5, 2025 4:00 PM;Jan 5, 2025 5:00 PM;17,638.00;17,638.00;0.00;-189.25
Jan 5, 2025 5:00 PM;Jan 5, 2025 6:00 PM;18,371.00;18,371.00;0.00;445.25
Jan 5, 2025 6:00 PM;Jan 5, 2025 7:00 PM;18,322.00;18,322.00;0.00;888.75
Jan 5, 2025 7:00 PM;Jan 5, 2025 8:00 PM;17,447.50;17,447.50;0.00;392.00
Jan 5, 2025 8:00 PM;Jan 5, 2025 9:00 PM;16,412.50;16,412.50;0.00;317.50
Jan 5, 2025 9:00 PM;Jan 5, 2025 10:00 PM;15,624.00;15,624.00;0.00;367.50
Jan 5, 2025 10:00 PM;Jan 5, 2025 11:00 PM;15,258.50;15,320.00;61.50;124.75
Jan 5, 2025 11:00 PM;Jan 6, 2025 12:00 AM;14,510.25;14,925.00;414.75;-644.00
Jan 6, 2025 12:00 AM;Jan 6, 2025 1:00 AM;14,119.75;14,806.00;686.25;-2,435.25
Jan 6, 2025 1:00 AM;Jan 6, 2025 2:00 AM;13,501.00;14,215.50;714.50;-3,322.75
Jan 6, 2025 2:00 AM;Jan 6, 2025 3:00 AM;13,273.25;14,136.50;863.25;-4,248.50
Jan 6, 2025 3:00 AM;Jan 6, 2025 4:00 AM;13,456.00;14,568.25;1,112.25;-5,437.00
Jan 6, 2025 4:00 AM;Jan 6, 2025 5:00 AM;13,754.75;14,914.75;1,160.00;-5,935.25
Jan 6, 2025 5:00 AM;Jan 6, 2025 6:00 AM;14,720.50;15,855.50;1,135.00;-5,661.75
Jan 6, 2025 6:00 AM;Jan 6, 2025 7:00 AM;15,707.50;16,369.50;662.00;-5,257.50
Jan 6, 2025 7:00 AM;Jan 6, 2025 8:00 AM;16,894.25;17,200.50;306.25;-5,013.25
Jan 6, 2025 8:00 AM;Jan 6, 2025 9:00 AM;17,743.50;17,743.50;0.00;-4,235.00
Jan 6, 2025 9:00 AM;Jan 6, 2025 10:00 AM;18,168.25;18,168.25;0.00;-4,696.25
Jan 6, 2025 10:00 AM;Jan 6, 2025 11:00 AM;18,462.75;18,463.00;0.25;-5,971.00
Jan 6, 2025 11:00 AM;Jan 6, 2025 12:00 PM;18,974.75;19,109.00;134.25;-6,700.50
Jan 6, 2025 12:00 PM;Jan 6, 2025 1:00 PM;18,842.25;19,085.00;242.75;-7,389.25
Jan 6, 2025 1:00 PM;Jan 6, 2025 2:00 PM;18,428.75;18,908.75;480.00;-8,006.25
Jan 6, 2025 2:00 PM;Jan 6, 2025 3:00 PM;18,102.50;18,632.25;529.75;-7,575.75
Jan 6, 2025 3:00 PM;Jan 6, 2025 4:00 PM;18,060.50;18,429.00;368.50;-6,494.50
Jan 6, 2025 4:00 PM;Jan 6, 2025 5:00 PM;18,570.00;18,623.75;53.75;-5,490.75
Jan 6, 2025 5:00 PM;Jan 6, 2025 6:00 PM;19,614.50;19,614.50;0.00;-2,952.00
Jan 6, 2025 6:00 PM;Jan 6, 2025 7:00 PM;19,440.25;19,440.25;0.00;-323.00
Jan 6, 2025 7:00 PM;Jan 6, 2025 8:00 PM;18,916.50;18,949.50;33.00;-1,096.25
Jan 6, 2025 8:00 PM;Jan 6, 2025 9:00 PM;18,022.75;18,155.75;133.00;-1,799.75
Jan 6, 2025 9:00 PM;Jan 6, 2025 10:00 PM;16,971.75;17,059.25;87.50;-2,454.50
Jan 6, 2025 10:00 PM;Jan 6, 2025 11:00 PM;16,326.75;16,427.50;100.75;-2,413.50
Jan 6, 2025 11:00 PM;Jan 7, 2025 12:00 AM;15,358.25;15,562.00;203.75;-3,882.75
Jan 7, 2025 12:00 AM;Jan 7, 2025 1:00 AM;14,762.00;15,143.50;381.50;-5,277.25
Jan 7, 2025 1:00 AM;Jan 7, 2025 2:00 AM;14,401.25;15,283.00;881.75;-5,106.25
Jan 7, 2025 2:00 AM;Jan 7, 2025 3:00 AM;14,046.25;14,863.50;817.25;-5,336.75
Jan 7, 2025 3:00 AM;Jan 7, 2025 4:00 AM;14,059.25;14,677.50;618.25;-5,223.00
Jan 7, 2025 4:00 AM;Jan 7, 2025 5:00 AM;14,445.75;15,018.25;572.50;-4,292.50
Jan 7, 2025 5:00 AM;Jan 7, 2025 6:00 AM;15,597.50;15,947.50;350.00;-3,371.50
Jan 7, 2025 6:00 AM;Jan 7, 2025 7:00 AM;17,870.25;17,945.25;75.00;-1,058.75
Jan 7, 2025 7:00 AM;Jan 7, 2025 8:00 AM;19,771.75;19,771.75;0.00;1,396.75
Jan 7, 2025 8:00 AM;Jan 7, 2025 9:00 AM;20,918.25;20,918.25;0.00;1,933.75
Jan 7, 2025 9:00 AM;Jan 7, 2025 10:00 AM;21,034.50;21,034.50;0.00;1,843.75
Jan 7, 2025 10:00 AM;Jan 7, 2025 11:00 AM;21,117.75;21,133.00;15.25;774.00
Jan 7, 2025 11:00 AM;Jan 7, 2025 12:00 PM;21,383.75;21,582.50;198.75;-25.00
Jan 7, 2025 12:00 PM;Jan 7, 2025 1:00 PM;21,313.00;21,590.00;277.00;40.75
Jan 7, 2025 1:00 PM;Jan 7, 2025 2:00 PM;21,104.50;21,502.75;398.25;-202.75
Jan 7, 2025 2:00 PM;Jan 7, 2025 3:00 PM;20,634.75;20,870.25;235.50;-83.25
Jan 7, 2025 3:00 PM;Jan 7, 2025 4:00 PM;20,331.25;20,331.25;0.00;332.00
Jan 7, 2025 4:00 PM;Jan 7, 2025 5:00 PM;20,820.00;20,820.00;0.00;1,674.25
Jan 7, 2025 5:00 PM;Jan 7, 2025 6:00 PM;21,868.75;21,868.75;0.00;2,515.00
Jan 7, 2025 6:00 PM;Jan 7, 2025 7:00 PM;21,729.50;21,729.50;0.00;2,317.25
Jan 7, 2025 7:00 PM;Jan 7, 2025 8:00 PM;20,919.00;20,919.00;0.00;2,478.25
Jan 7, 2025 8:00 PM;Jan 7, 2025 9:00 PM;19,776.75;19,776.75;0.00;949.75
Jan 7, 2025 9:00 PM;Jan 7, 2025 10:00 PM;18,586.00;18,586.00;0.00;300.25
Jan 7, 2025 10:00 PM;Jan 7, 2025 11:00 PM;17,669.25;17,669.25;0.00;-133.25
Jan 7, 2025 11:00 PM;Jan 8, 2025 12:00 AM;16,489.00;16,535.25;46.25;-1,381.75
Jan 8, 2025 12:00 AM;Jan 8, 2025 1:00 AM;15,869.50;16,200.75;331.25;-2,528.25
Jan 8, 2025 1:00 AM;Jan 8, 2025 2:00 AM;15,471.50;16,113.75;642.25;-3,054.75
Jan 8, 2025 2:00 AM;Jan 8, 2025 3:00 AM;15,264.50;16,020.00;755.50;-2,573.00
Jan 8, 2025 3:00 AM;Jan 8, 2025 4:00 AM;15,265.00;16,034.75;769.75;-2,225.00
Jan 8, 2025 4:00 AM;Jan 8, 2025 5:00 AM;15,544.50;16,310.75;766.25;-1,601.50
Jan 8, 2025 5:00 AM;Jan 8, 2025 6:00 AM;16,684.00;17,361.75;677.75;-271.25
Jan 8, 2025 6:00 AM;Jan 8, 2025 7:00 AM;19,056.75;19,494.50;437.75;1,260.25
Jan 8, 2025 7:00 AM;Jan 8, 2025 8:00 AM;20,834.00;21,013.25;179.25;2,441.00
Jan 8, 2025 8:00 AM;Jan 8, 2025 9:00 AM;21,731.50;21,731.50;0.00;3,483.25
Jan 8, 2025 9:00 AM;Jan 8, 2025 10:00 AM;21,652.25;21,652.25;0.00;4,695.00
Jan 8, 2025 10:00 AM;Jan 8, 2025 11:00 AM;21,670.75;21,713.50;42.75;4,806.75
Jan 8, 2025 11:00 AM;Jan 8, 2025 12:00 PM;21,612.25;21,663.75;51.50;4,767.25
Jan 8, 2025 12:00 PM;Jan 8, 2025 1:00 PM;21,329.75;21,329.75;0.00;4,972.00
Jan 8, 2025 1:00 PM;Jan 8, 2025 2:00 PM;21,044.00;21,044.00;0.00;5,695.00
Jan 8, 2025 2:00 PM;Jan 8, 2025 3:00 PM;20,742.25;20,742.25;0.00;5,908.25
Jan 8, 2025 3:00 PM;Jan 8, 2025 4:00 PM;20,711.25;20,711.25;0.00;7,035.50
Jan 8, 2025 4:00 PM;Jan 8, 2025 5:00 PM;21,362.00;21,432.75;70.75;6,984.00
Jan 8, 2025 5:00 PM;Jan 8, 2025 6:00 PM;22,118.75;22,121.00;2.25;8,523.00
Jan 8, 2025 6:00 PM;Jan 8, 2025 7:00 PM;21,684.25;21,684.25;0.00;9,383.75
Jan 8, 2025 7:00 PM;Jan 8, 2025 8:00 PM;20,840.50;20,840.50;0.00;9,727.00
Jan 8, 2025 8:00 PM;Jan 8, 2025 9:00 PM;19,600.25;19,600.25;0.00;10,241.25
Jan 8, 2025 9:00 PM;Jan 8, 2025 10:00 PM;18,269.50;18,269.50;0.00;10,733.25
Jan 8, 2025 10:00 PM;Jan 8, 2025 11:00 PM;17,248.75;17,248.75;0.00;11,175.00
Jan 8, 2025 11:00 PM;Jan 9, 2025 12:00 AM;16,027.25;16,027.75;0.50;10,984.75
Jan 9, 2025 12:00 AM;Jan 9, 2025 1:00 AM;15,270.75;15,504.50;233.75;10,505.75
Jan 9, 2025 1:00 AM;Jan 9, 2025 2:00 AM;14,833.00;15,431.25;598.25;9,790.75
Jan 9, 2025 2:00 AM;Jan 9, 2025 3:00 AM;14,519.00;15,231.50;712.50;9,731.75
Jan 9, 2025 3:00 AM;Jan 9, 2025 4:00 AM;14,436.50;15,147.50;711.00;9,395.25
Jan 9, 2025 4:00 AM;Jan 9, 2025 5:00 AM;14,604.75;15,166.00;561.25;9,385.50
Jan 9, 2025 5:00 AM;Jan 9, 2025 6:00 AM;15,509.00;15,741.75;232.75;10,458.50
Jan 9, 2025 6:00 AM;Jan 9, 2025 7:00 AM;17,668.25;17,668.25;0.00;12,935.50
Jan 9, 2025 7:00 AM;Jan 9, 2025 8:00 AM;19,763.75;19,763.75;0.00;15,401.50
Jan 9, 2025 8:00 AM;Jan 9, 2025 9:00 AM;20,751.00;20,751.00;0.00;16,698.50
Jan 9, 2025 9:00 AM;Jan 9, 2025 10:00 AM;20,792.25;20,843.00;50.75;15,825.25
Jan 9, 2025 10:00 AM;Jan 9, 2025 11:00 AM;20,818.75;20,821.75;3.00;14,223.25
Jan 9, 2025 11:00 AM;Jan 9, 2025 12:00 PM;20,977.50;20,977.50;0.00;12,788.25
Jan 9, 2025 12:00 PM;Jan 9, 2025 1:00 PM;20,934.75;20,934.75;0.00;13,060.00
Jan 9, 2025 1:00 PM;Jan 9, 2025 2:00 PM;20,637.50;20,637.50;0.00;12,184.50
Jan 9, 2025 2:00 PM;Jan 9, 2025 3:00 PM;20,395.25;20,395.25;0.00;12,435.00
Jan 9, 2025 3:00 PM;Jan 9, 2025 4:00 PM;20,313.50;20,313.50;0.00;12,669.00
Jan 9, 2025 4:00 PM;Jan 9, 2025 5:00 PM;20,666.50;20,666.50;0.00;11,814.75
Jan 9, 2025 5:00 PM;Jan 9, 2025 6:00 PM;21,481.50;21,481.50;0.00;11,798.00
Jan 9, 2025 6:00 PM;Jan 9, 2025 7:00 PM;21,335.50;21,335.50;0.00;10,305.25
Jan 9, 2025 7:00 PM;Jan 9, 2025 8:00 PM;20,660.50;20,660.50;0.00;8,214.50
Jan 9, 2025 8:00 PM;Jan 9, 2025 9:00 PM;19,448.50;19,448.50;0.00;6,774.25
Jan 9, 2025 9:00 PM;Jan 9, 2025 10:00 PM;18,361.75;18,361.75;0.00;5,864.75
Jan 9, 2025 10:00 PM;Jan 9, 2025 11:00 PM;17,586.25;17,586.25;0.00;4,823.50
Jan 9, 2025 11:00 PM;Jan 10, 2025 12:00 AM;16,518.75;16,554.00;35.25;3,085.25
Jan 10, 2025 12:00 AM;Jan 10, 2025 1:00 AM;16,179.50;16,834.25;654.75;2,095.50
Jan 10, 2025 1:00 AM;Jan 10, 2025 2:00 AM;15,649.50;16,376.25;726.75;806.25
Jan 10, 2025 2:00 AM;Jan 10, 2025 3:00 AM;15,443.25;16,347.75;904.50;457.75
Jan 10, 2025 3:00 AM;Jan 10, 2025 4:00 AM;15,337.50;16,233.75;896.25;583.25
Jan 10, 2025 4:00 AM;Jan 10, 2025 5:00 AM;15,576.00;16,400.00;824.00;1,202.75
Jan 10, 2025 5:00 AM;Jan 10, 2025 6:00 AM;16,629.50;17,300.00;670.50;2,463.25
Jan 10, 2025 6:00 AM;Jan 10, 2025 7:00 AM;18,718.50;19,039.50;321.00;4,003.25
Jan 10, 2025 7:00 AM;Jan 10, 2025 8:00 AM;20,298.25;20,319.50;21.25;6,654.25
Jan 10, 2025 8:00 AM;Jan 10, 2025 9:00 AM;21,197.50;21,197.50;0.00;7,864.50
Jan 10, 2025 9:00 AM;Jan 10, 2025 10:00 AM;21,224.75;21,224.75;0.00;8,302.00
Jan 10, 2025 10:00 AM;Jan 10, 2025 11:00 AM;21,357.00;21,384.00;27.00;7,870.00
Jan 10, 2025 11:00 AM;Jan 10, 2025 12:00 PM;21,240.00;21,249.25;9.25;7,946.00
Jan 10, 2025 12:00 PM;Jan 10, 2025 1:00 PM;20,894.75;21,050.25;155.50;8,164.50
Jan 10, 2025 1:00 PM;Jan 10, 2025 2:00 PM;20,498.75;20,696.50;197.75;8,107.25
Jan 10, 2025 2:00 PM;Jan 10, 2025 3:00 PM;19,987.50;20,239.00;251.50;8,680.25
Jan 10, 2025 3:00 PM;Jan 10, 2025 4:00 PM;19,867.50;19,903.25;35.75;10,383.75
Jan 10, 2025 4:00 PM;Jan 10, 2025 5:00 PM;20,487.50;20,487.50;0.00;11,794.50
Jan 10, 2025 5:00 PM;Jan 10, 2025 6:00 PM;21,334.75;21,334.75;0.00;12,853.50
Jan 10, 2025 6:00 PM;Jan 10, 2025 7:00 PM;21,160.75;21,160.75;0.00;11,996.00
Jan 10, 2025 7:00 PM;Jan 10, 2025 8:00 PM;20,401.75;20,401.75;0.00;11,186.50
Jan 10, 2025 8:00 PM;Jan 10, 2025 9:00 PM;19,170.25;19,170.25;0.00;10,362.00
Jan 10, 2025 9:00 PM;Jan 10, 2025 10:00 PM;18,000.50;18,000.50;0.00;9,522.75
Jan 10, 2025 10:00 PM;Jan 10, 2025 11:00 PM;17,174.75;17,175.00;0.25;9,326.25
Jan 10, 2025 11:00 PM;Jan 11, 2025 12:00 AM;16,322.50;16,456.00;133.50;8,811.50
Jan 11, 2025 12:00 AM;Jan 11, 2025 1:00 AM;15,207.25;15,208.75;1.50;8,171.25
Jan 11, 2025 1:00 AM;Jan 11, 2025 2:00 AM;14,643.75;14,643.75;0.00;7,502.25
Jan 11, 2025 2:00 AM;Jan 11, 2025 3:00 AM;14,150.00;14,230.00;80.00;6,782.75
Jan 11, 2025 3:00 AM;Jan 11, 2025 4:00 AM;14,212.75;14,553.25;340.50;6,942.50
Jan 11, 2025 4:00 AM;Jan 11, 2025 5:00 AM;14,606.50;15,491.75;885.25;7,274.25
Jan 11, 2025 5:00 AM;Jan 11, 2025 6:00 AM;14,891.25;15,852.75;961.50;7,405.50
Jan 11, 2025 6:00 AM;Jan 11, 2025 7:00 AM;15,019.00;15,553.00;534.00;7,144.50
