Month,Day,Period,AE_NJ,AEP_VA,AEP_WV,AEP_KY,AEP_TN,AEP_OH,AEP_IN,AEP_MI,AP_MD,AP_PA,AP_VA,AP_WV,ATSI_PA,ATSI_OH,BC_MD,CE_IL,DAY_OH,DEOK_OH,DOM_NC,DOM_VA,DPL_DE,DPL_MD,DUQ_PA,EKPC_KY,JC_NJ,ME_PA,OVEC_OH,PE_PA,PEP_MD,PL_PA,PN_PA,PS_NJ,RECO_NJ,NI
2,4,20,0.354123992,0.618668808,0.618668808,0.618668808,0.618668808,0.618668808,0.618668808,0.618668808,0.594889734,0.594889734,0.594889734,0.594889734,0.482529528,0.482529528,0.487746123,0.408287346,0.557772622,0.557112873,0.339165364,0.339165364,0.456973919,0.456973919,0.412195088,0.535543757,0.332273974,0.571430875,0.550458716,0.415308517,0.445849584,0.677691495,0.730405163,0.363507952,0.24375039,0
2,4,21,0.345889785,0.603006006,0.603006006,0.603006006,0.603006006,0.603006006,0.603006006,0.603006006,0.584195846,0.584195846,0.584195846,0.584195846,0.460984424,0.460984424,0.473137949,0.395469896,0.541531323,0.553444746,0.330406889,0.330406889,0.454502499,0.454502499,0.392499882,0.525768762,0.315622118,0.554368043,0.541284404,0.3962714,0.414284965,0.65377342,0.703956741,0.349773734,0.225512019,0
2,4,22,0.329573972,0.58873641,0.58873641,0.58873641,0.58873641,0.58873641,0.58873641,0.58873641,0.555903612,0.555903612,0.555903612,0.555903612,0.442962378,0.442962378,0.444463977,0.386965815,0.528074246,0.526363757,0.314939193,0.314939193,0.440810365,0.440810365,0.358768799,0.513622496,0.29380303,0.516647409,0.513761468,0.371484747,0.398773851,0.609328286,0.662901236,0.326876492,0.203939646,0
2,4,23,0.308024297,0.554815972,0.554815972,0.554815972,0.554815972,0.554815972,0.554815972,0.554815972,0.522024471,0.522024471,0.522024471,0.522024471,0.41097375,0.41097375,0.403681239,0.365475859,0.490023202,0.493420953,0.295691332,0.295691332,0.419537568,0.419537568,0.314969395,0.494030069,0.262408429,0.468615302,0.495412844,0.334485739,0.36547269,0.564206057,0.59289755,0.297177455,0.170954728,0
2,4,24,0.281872212,0.516114518,0.516114518,0.516114518,0.516114518,0.516114518,0.516114518,0.516114518,0.481425461,0.481425461,0.481425461,0.481425461,0.365701801,0.365701801,0.368064341,0.336624407,0.450580046,0.454308307,0.283985012,0.283985012,0.398093515,0.398093515,0.283332747,0.491074554,0.234682436,0.422621559,0.47706422,0.300555992,0.340376631,0.517573042,0.534208456,0.265909471,0.141122973,0
2,5,1,0.260300532,0.48983856,0.48983856,0.48983856,0.48983856,0.48983856,0.48983856,0.48983856,0.45656055,0.45656055,0.45656055,0.45656055,0.334127541,0.334127541,0.340812176,0.303478418,0.429234339,0.426080117,0.272023147,0.272023147,0.385614385,0.385614385,0.262726035,0.478663493,0.211880611,0.390027006,0.541284404,0.274002738,0.316250475,0.496403219,0.507284263,0.236785232,0.116696642,0
2,5,2,0.249757227,0.481353698,0.481353698,0.481353698,0.481353698,0.481353698,0.481353698,0.481353698,0.445945796,0.445945796,0.445945796,0.445945796,0.32020678,0.32020678,0.32392376,0.277253534,0.413457077,0.415230678,0.274193775,0.274193775,0.382863201,0.382863201,0.25790603,0.487371502,0.200943931,0.374879756,0.467889908,0.263376098,0.30440417,0.479386782,0.478658274,0.220422392,0.103163356,0
2,5,3,0.245333248,0.483171279,0.483171279,0.483171279,0.483171279,0.483171279,0.483171279,0.483171279,0.442102842,0.442102842,0.442102842,0.442102842,0.311129519,0.311129519,0.318396873,0.261906733,0.407424594,0.409771406,0.279736803,0.279736803,0.387267314,0.387267314,0.249244936,0.494376679,0.19692183,0.36876779,0.440366972,0.259784712,0.296355911,0.471395411,0.473345716,0.212994914,0.097869724,0
2,5,4,0.245504026,0.48236383,0.48236383,0.48236383,0.48236383,0.48236383,0.48236383,0.48236383,0.449603278,0.449603278,0.449603278,0.449603278,0.306569749,0.306569749,0.323682447,0.261452982,0.409280742,0.404385267,0.292958279,0.292958279,0.396690883,0.396690883,0.246578423,0.490524935,0.198852103,0.368937913,0.467889908,0.260086418,0.303739296,0.481832921,0.478113228,0.211557711,0.098024259,0
2,5,5,0.250978509,0.507805273,0.507805273,0.507805273,0.507805273,0.507805273,0.507805273,0.507805273,0.468328049,0.468328049,0.468328049,0.468328049,0.314868427,0.314868427,0.340567633,0.259994015,0.416705336,0.41197315,0.319325641,0.319325641,0.413000039,0.413000039,0.253343132,0.505045526,0.203805606,0.387096405,0.440366972,0.269505891,0.320321028,0.486889324,0.508944886,0.213994223,0.100983432,0
2,5,6,0.265107686,0.537172879,0.537172879,0.537172879,0.537172879,0.537172879,0.537172879,0.537172879,0.496127813,0.496127813,0.496127813,0.496127813,0.336482067,0.336482067,0.378644949,0.268975583,0.445011601,0.436667703,0.357275877,0.357275877,0.441703391,0.441703391,0.269910108,0.541766771,0.221334801,0.414768816,0.513761468,0.289975899,0.342645597,0.522998004,0.537770203,0.229788957,0.11273135,0
2,5,7,0.287956617,0.57624184,0.57624184,0.57624184,0.57624184,0.57624184,0.57624184,0.57624184,0.541134844,0.541134844,0.541134844,0.541134844,0.368938766,0.368938766,0.422487005,0.292035438,0.480278422,0.48121297,0.412698091,0.412698091,0.478462693,0.478462693,0.294956235,0.557970505,0.245215962,0.45958314,0.449541284,0.340165625,0.381971805,0.581429144,0.576765777,0.253201468,0.13508626,0
2,5,8,0.303503688,0.613212935,0.613212935,0.613212935,0.613212935,0.613212935,0.613212935,0.613212935,0.587982098,0.587982098,0.587982098,0.587982098,0.4087689,0.4087689,0.468260713,0.318601506,0.524825986,0.527071538,0.461156351,0.461156351,0.515306236,0.515306236,0.309611912,0.574939768,0.266700835,0.514280764,0.458715596,0.364234036,0.4299183,0.641354679,0.658294492,0.268530704,0.153827691,0
2,5,9,0.298610427,0.6324412,0.6324412,0.6324412,0.6324412,0.6324412,0.6324412,0.6324412,0.611664059,0.611664059,0.611664059,0.611664059,0.430292734,0.430292734,0.484978872,0.330027573,0.549883991,0.550397941,0.466754482,0.466754482,0.518957032,0.518957032,0.341258701,0.584824416,0.268955056,0.545649594,0.458715596,0.38937288,0.456050357,0.672378828,0.6899496,0.263667022,0.161722107,0
2,5,10,0.277133943,0.618296452,0.618296452,0.618296452,0.618296452,0.618296452,0.618296452,0.618296452,0.616335625,0.616335625,0.616335625,0.616335625,0.436374878,0.436374878,0.474820907,0.331212442,0.548955916,0.545901177,0.444880521,0.444880521,0.502538328,0.502538328,0.363588804,0.567097773,0.25580355,0.551461373,0.449541284,0.404975881,0.446064389,0.681244643,0.714074717,0.25124105,0.164533322,0
2,5,11,0.219584908,0.602450132,0.602450132,0.602450132,0.602450132,0.602450132,0.602450132,0.602450132,0.614465727,0.614465727,0.614465727,0.614465727,0.432444671,0.432444671,0.454588952,0.331318684,0.523897912,0.518846218,0.423819427,0.423819427,0.482483388,0.482483388,0.373970902,0.534832886,0.235068407,0.539650523,0.431192661,0.414110247,0.421661006,0.663790763,0.725584061,0.239527336,0.158414409,0
2,5,12,0.209151149,0.576015454,0.576015454,0.576015454,0.576015454,0.576015454,0.576015454,0.576015454,0.599326547,0.599326547,0.599326547,0.599326547,0.415865172,0.415865172,0.436252661,0.32992332,0.497911833,0.512878732,0.408036791,0.408036791,0.44753787,0.44753787,0.379910007,0.469496846,0.213958399,0.529081525,0.504587156,0.403364498,0.406023474,0.663202041,0.719255915,0.225160743,0.159479712,0
2,5,13,0.190214339,0.543629184,0.543629184,0.543629184,0.543629184,0.543629184,0.543629184,0.543629184,0.570563041,0.570563041,0.570563041,0.570563041,0.392182311,0.392182311,0.413978085,0.32086621,0.465893271,0.484177036,0.378161305,0.378161305,0.426694599,0.426694599,0.372706844,0.426333962,0.208165065,0.513807332,0.504587156,0.396258565,0.388121697,0.652841389,0.685886594,0.22113465,0.160597621,0
2,5,14,0.184578167,0.521418397,0.521418397,0.521418397,0.521418397,0.521418397,0.521418397,0.521418397,0.540693247,0.540693247,0.540693247,0.540693247,0.375334968,0.375334968,0.391418364,0.310279707,0.438515081,0.45853454,0.344586129,0.344586129,0.401379267,0.401379267,0.360074615,0.390803614,0.208691217,0.492772345,0.541284404,0.389184805,0.364585667,0.631662484,0.668392208,0.231562563,0.166456785,0
2,5,15,0.199167538,0.50121262,0.50121262,0.50121262,0.50121262,0.50121262,0.50121262,0.50121262,0.522410957,0.522410957,0.522410957,0.522410957,0.353693493,0.353693493,0.379835363,0.291821035,0.412064965,0.414857265,0.324177104,0.324177104,0.398921367,0.398921367,0.351050827,0.366737856,0.2150128,0.476831184,0.467889908,0.377627375,0.36226372,0.621755887,0.651024607,0.237461104,0.162639451,0
2,5,16,0.239385178,0.490755447,0.490755447,0.490755447,0.490755447,0.490755447,0.490755447,0.490755447,0.523709429,0.523709429,0.523709429,0.523709429,0.355523887,0.355523887,0.392848937,0.286189975,0.401856148,0.422579019,0.327410968,0.327410968,0.40990773,0.40990773,0.346847043,0.364437877,0.244520083,0.480657146,0.504587156,0.391032523,0.364975411,0.625706831,0.641793474,0.260505984,0.169797362,0
2,5,17,0.314933894,0.508415671,0.508415671,0.508415671,0.508415671,0.508415671,0.508415671,0.508415671,0.551603518,0.551603518,0.551603518,0.551603518,0.372023165,0.372023165,0.440388195,0.287913234,0.422273782,0.44003617,0.379924391,0.379924391,0.468859895,0.468859895,0.360842355,0.358205018,0.295510354,0.51423082,0.504587156,0.404659286,0.412304767,0.657035086,0.653875311,0.308198568,0.189729038,0
2,5,18,0.382636362,0.558707403,0.558707403,0.558707403,0.558707403,0.558707403,0.558707403,0.558707403,0.61529328,0.61529328,0.61529328,0.61529328,0.405680825,0.405680825,0.515056194,0.320072555,0.453364269,0.479873021,0.474731525,0.474731525,0.561508173,0.561508173,0.388225707,0.376725027,0.350053359,0.568995558,0.513761468,0.453736309,0.482905777,0.714431423,0.6966764,0.355395959,0.232397029,0
2,5,19,0.412503002,0.623668936,0.623668936,0.623668936,0.623668936,0.623668936,0.623668936,0.623668936,0.659343105,0.659343105,0.659343105,0.659343105,0.455166448,0.455166448,0.56503257,0.366547095,0.512296984,0.536370305,0.538044392,0.538044392,0.604125875,0.604125875,0.413061258,0.434500501,0.372265752,0.59789057,0.47706422,0.480827946,0.52993666,0.736244011,0.759877476,0.380921684,0.249866015,0
2,5,20,0.403336927,0.640299315,0.640299315,0.640299315,0.640299315,0.640299315,0.640299315,0.640299315,0.664769448,0.664769448,0.664769448,0.664769448,0.453474702,0.453474702,0.563462193,0.38282293,0.516473318,0.539829569,0.549246571,0.549246571,0.605512907,0.605512907,0.400581741,0.482367563,0.367935837,0.586839815,0.47706422,0.47198673,0.537055406,0.7285439,0.725250107,0.378441815,0.244628279,0
2,5,21,0.39383121,0.641692441,0.641692441,0.641692441,0.641692441,0.641692441,0.641692441,0.641692441,0.663800231,0.663800231,0.663800231,0.663800231,0.430289846,0.430289846,0.557227056,0.372914531,0.507192575,0.537944219,0.553147149,0.553147149,0.598343049,0.598343049,0.381604763,0.496693971,0.356992243,0.569255685,0.568807339,0.457843317,0.529126484,0.7150403,0.739470953,0.368721281,0.233942375,0
2,5,22,0.378603213,0.626733048,0.626733048,0.626733048,0.626733048,0.626733048,0.626733048,0.626733048,0.648492715,0.648492715,0.648492715,0.648492715,0.41728763,0.41728763,0.540743519,0.361527267,0.49187935,0.51935815,0.541276037,0.541276037,0.580162561,0.580162561,0.360572125,0.489403632,0.340634581,0.543317807,0.467889908,0.433244738,0.515991345,0.684722041,0.682696053,0.355983304,0.221099563,0
2,5,23,0.354758791,0.599574075,0.599574075,0.599574075,0.599574075,0.599574075,0.599574075,0.599574075,0.622844411,0.622844411,0.622844411,0.622844411,0.387225635,0.387225635,0.509746396,0.338437421,0.464037123,0.494608438,0.520497191,0.520497191,0.555145366,0.555145366,0.332244458,0.483771993,0.31670753,0.512412525,0.458715596,0.404383934,0.486438922,0.651903377,0.653580569,0.33108145,0.198465175,0
2,5,24,0.331528598,0.578856935,0.578856935,0.578856935,0.578856935,0.578856935,0.578856935,0.578856935,0.602449521,0.602449521,0.602449521,0.602449521,0.357247012,0.357247012,0.483261539,0.305402081,0.435730858,0.463299356,0.501589491,0.501589491,0.533510991,0.533510991,0.299274554,0.486360191,0.285458977,0.486214519,0.467889908,0.374139867,0.463647236,0.616569248,0.603608932,0.304551817,0.17002752,0
2,6,1,0.309311595,0.564227186,0.564227186,0.564227186,0.564227186,0.564227186,0.564227186,0.564227186,0.588033147,0.588033147,0.588033147,0.588033147,0.337879579,0.337879579,0.466356513,0.281205751,0.419489559,0.44462714,0.487287841,0.487287841,0.520789884,0.520789884,0.278117836,0.493109738,0.265562201,0.458561877,0.422018349,0.353173403,0.441743099,0.599296325,0.570517362,0.281985401,0.149536889,0
2,6,2,0.300823851,0.558929878,0.558929878,0.558929878,0.558929878,0.558929878,0.558929878,0.558929878,0.585556494,0.585556494,0.585556494,0.585556494,0.328689272,0.328689272,0.45862367,0.261818612,0.412064965,0.42626326,0.48351855,0.48351855,0.519238876,0.519238876,0.262499351,0.502403351,0.251233504,0.453878014,0.422018349,0.342205182,0.431656416,0.591427217,0.563265122,0.264733945,0.134833086,0
2,6,3,0.294498346,0.560364855,0.560364855,0.560364855,0.560364855,0.560364855,0.560364855,0.560364855,0.593799873,0.593799873,0.593799873,0.593799873,0.311256613,0.311256613,0.462406924,0.248165933,0.405568445,0.423721261,0.489674149,0.489674149,0.523750458,0.523750458,0.256581722,0.52768411,0.244283723,0.445309399,0.458715596,0.335541113,0.432203528,0.593817984,0.537855162,0.253605624,0.129516438,0
2,6,4,0.293378957,0.568725338,0.568725338,0.568725338,0.568725338,0.568725338,0.568725338,0.568725338,0.603628584,0.603628584,0.603628584,0.603628584,0.312922625,0.312922625,0.472355875,0.237215079,0.411136891,0.423693371,0.506125718,0.506125718,0.530910262,0.530910262,0.252456681,0.540332127,0.241800057,0.450184197,0.440366972,0.338585559,0.440701069,0.599178935,0.548499884,0.249173702,0.12800726,0
2,6,5,0.296440534,0.579043348,0.579043348,0.579043348,0.579043348,0.579043348,0.579043348,0.579043348,0.614135589,0.614135589,0.614135589,0.614135589,0.317784899,0.317784899,0.491358197,0.234957837,0.420417633,0.445269225,0.53063495,0.53063495,0.545563715,0.545563715,0.258731635,0.549193242,0.245154777,0.462873758,0.47706422,0.348288427,0.453211986,0.610693331,0.572538735,0.251220974,0.127658735,0
2,6,6,0.307755931,0.595957922,0.595957922,0.595957922,0.595957922,0.595957922,0.595957922,0.595957922,0.63885124,0.63885124,0.63885124,0.63885124,0.331942386,0.331942386,0.524761064,0.23439088,0.435730858,0.460362251,0.566563743,0.566563743,0.581347484,0.581347484,0.270263853,0.562369152,0.25620796,0.486180703,0.541284404,0.367299018,0.473615369,0.640343576,0.587991488,0.259120642,0.134208372,0
2,6,7,0.323548406,0.623820929,0.623820929,0.623820929,0.623820929,0.623820929,0.623820929,0.623820929,0.673303751,0.673303751,0.673303751,0.673303751,0.354296272,0.354296272,0.565142614,0.240893695,0.453364269,0.484927891,0.611606187,0.611606187,0.613732139,0.613732139,0.290028258,0.574901067,0.274127317,0.519694027,0.486238532,0.392822397,0.516030162,0.690096946,0.63530848,0.273668193,0.147685762,0
2,6,8,0.327051041,0.659987392,0.659987392,0.659987392,0.659987392,0.659987392,0.659987392,0.659987392,0.708536299,0.708536299,0.708536299,0.708536299,0.37584282,0.37584282,0.57915835,0.255224336,0.485382831,0.505463456,0.6487707,0.6487707,0.62967209,0.62967209,0.308901439,0.584526352,0.28238043,0.546097534,0.513761468,0.433040064,0.538569274,0.732043891,0.690444977,0.271416682,0.152367832,0
2,6,9,0.291676433,0.660726627,0.660726627,0.660726627,0.660726627,0.660726627,0.660726627,0.660726627,0.693534544,0.693534544,0.693534544,0.693534544,0.388524018,0.388524018,0.551973318,0.253848017,0.487703016,0.512489824,0.614758394,0.614758394,0.585096735,0.585096735,0.324180495,0.564548276,0.266901574,0.555548503,0.495412844,0.428346414,0.518062553,0.73058582,0.71110703,0.260426658,0.1545083,0
2,6,10,0.241557941,0.620230121,0.620230121,0.620230121,0.620230121,0.620230121,0.620230121,0.620230121,0.639879631,0.639879631,0.639879631,0.639879631,0.379617835,0.379617835,0.497064108,0.255291777,0.46450116,0.484241802,0.546900869,0.546900869,0.527222718,0.527222718,0.326131762,0.534135933,0.239909387,0.534473977,0.504587156,0.421181954,0.459899023,0.69291386,0.708319065,0.241354755,0.148001407,0
2,6,11,0.187789474,0.555814684,0.555814684,0.555814684,0.555814684,0.555814684,0.555814684,0.555814684,0.580918313,0.580918313,0.580918313,0.580918313,0.372907967,0.372907967,0.452241576,0.250054063,0.438051044,0.451454251,0.493824356,0.493824356,0.470462903,0.470462903,0.321308178,0.435814629,0.215715384,0.508318632,0.504587156,0.408399557,0.414724018,0.660258213,0.682648345,0.231216402,0.140442364,0
2,6,12,0.164864482,0.502481916,0.502481916,0.502481916,0.502481916,0.502481916,0.502481916,0.502481916,0.532854725,0.532854725,0.532854725,0.532854725,0.352925282,0.352925282,0.418493352,0.246225499,0.412529002,0.413760266,0.443934445,0.443934445,0.423656718,0.423656718,0.311500543,0.361317034,0.200224374,0.485182852,0.467889908,0.389906471,0.379451839,0.630281492,0.656844959,0.211436562,0.133415971,0
2,6,13,0.149395386,0.452345227,0.452345227,0.452345227,0.452345227,0.452345227,0.452345227,0.452345227,0.4937416,0.4937416,0.4937416,0.4937416,0.348178285,0.348178285,0.383633844,0.244456262,0.39350348,0.388102276,0.397661088,0.397661088,0.392202875,0.392202875,0.293368855,0.317573979,0.188382068,0.461419123,0.366972477,0.376994527,0.355207396,0.594226412,0.624749371,0.199452527,0.128053291,0
2,6,14,0.152288098,0.411144608,0.411144608,0.411144608,0.411144608,0.411144608,0.411144608,0.411144608,0.453791737,0.453791737,0.453791737,0.453791737,0.329976627,0.329976627,0.362316674,0.23472247,0.36287703,0.363186775,0.379282677,0.379282677,0.367762888,0.367762888,0.275728712,0.294653627,0.182182856,0.438391036,0.357798165,0.354438757,0.333199134,0.559898956,0.582752126,0.195996353,0.127786966,0
2,6,15,0.171619086,0.36890859,0.36890859,0.36890859,0.36890859,0.36890859,0.36890859,0.36890859,0.424019271,0.424019271,0.424019271,0.424019271,0.303448062,0.303448062,0.352391485,0.221605195,0.339675174,0.336299155,0.361613879,0.361613879,0.370708208,0.370708208,0.265489186,0.267464989,0.192232347,0.416513755,0.330275229,0.343622672,0.323192446,0.533128307,0.561614301,0.206142095,0.131275502,0
2,6,16,0.219034302,0.360944635,0.360944635,0.360944635,0.360944635,0.360944635,0.360944635,0.360944635,0.41916506,0.41916506,0.41916506,0.41916506,0.303698312,0.303698312,0.364600838,0.215862137,0.328074246,0.324320179,0.362425045,0.362425045,0.391584066,0.391584066,0.256163551,0.250799222,0.221815484,0.421533184,0.321100917,0.34514113,0.329203855,0.527812318,0.558342722,0.235155501,0.140501547,0
2,6,17,0.288542144,0.382727605,0.382727605,0.382727605,0.382727605,0.382727605,0.382727605,0.382727605,0.450263377,0.450263377,0.450263377,0.450263377,0.321297716,0.321297716,0.410001966,0.215782828,0.344315545,0.330602819,0.394671676,0.394671676,0.438118808,0.438118808,0.2647292,0.249583543,0.272158698,0.457334073,0.385321101,0.37037307,0.380921907,0.563862968,0.576252101,0.278655395,0.16453661,0
2,6,18,0.358999075,0.429063995,0.429063995,0.429063995,0.429063995,0.429063995,0.429063995,0.429063995,0.517311219,0.517311219,0.517311219,0.517311219,0.362320804,0.362320804,0.49557586,0.245604603,0.387935035,0.372235153,0.473106826,0.473106826,0.503325272,0.503325272,0.297455718,0.251484293,0.3347985,0.524150019,0.366972477,0.416222877,0.463967478,0.631579425,0.662329396,0.33274018,0.213737798,0
2,6,19,0.39069118,0.511585467,0.511585467,0.511585467,0.511585467,0.511585467,0.511585467,0.511585467,0.582588256,0.582588256,0.582588256,0.582588256,0.416713867,0.416713867,0.555812171,0.295341318,0.451508121,0.432934189,0.526763145,0.526763145,0.538771036,0.538771036,0.338834979,0.329257533,0.360582904,0.567012862,0.412844037,0.448341187,0.521439119,0.676742187,0.708284427,0.363001327,0.239492469,0
2,6,20,0.390063556,0.541786023,0.541786023,0.541786023,0.541786023,0.541786023,0.541786023,0.541786023,0.598877178,0.598877178,0.598877178,0.598877178,0.423777184,0.423777184,0.555062857,0.307336403,0.460324826,0.455376796,0.531737461,0.531737461,0.530879408,0.530879408,0.337502916,0.35064615,0.357283293,0.564539566,0.394495413,0.448455675,0.521017376,0.673348291,0.711905646,0.360540976,0.236368897,0
2,6,21,0.370630675,0.550254066,0.550254066,0.550254066,0.550254066,0.550254066,0.550254066,0.550254066,0.600239416,0.600239416,0.600239416,0.600239416,0.408799492,0.408799492,0.536558385,0.305953759,0.452900232,0.447299292,0.520032325,0.520032325,0.510938523,0.510938523,0.322856783,0.39217851,0.341947133,0.553796281,0.440366972,0.435586001,0.502795358,0.654406439,0.689980969,0.350313539,0.222944114,0
2,6,22,0.34092142,0.540731693,0.540731693,0.540731693,0.540731693,0.540731693,0.540731693,0.540731693,0.577079776,0.577079776,0.577079776,0.577079776,0.383474253,0.383474253,0.49875814,0.290823209,0.425986079,0.420588927,0.486989987,0.486989987,0.468387728,0.468387728,0.301135743,0.395476561,0.314235389,0.52158984,0.431192661,0.398232578,0.479873058,0.622410834,0.643057404,0.328894069,0.201677522,0
2,6,23,0.297604412,0.516202287,0.516202287,0.516202287,0.516202287,0.516202287,0.516202287,0.516202287,0.539319704,0.539319704,0.539319704,0.539319704,0.342708767,0.342708767,0.442390673,0.271787559,0.40324826,0.383048026,0.438717008,0.438717008,0.420017015,0.420017015,0.272339796,0.372781963,0.278336118,0.477728625,0.412844037,0.353841504,0.427936004,0.568683705,0.584406214,0.297720467,0.170971168,0
2,6,24,0.274174738,0.488390831,0.488390831,0.488390831,0.488390831,0.488390831,0.488390831,0.488390831,0.509731295,0.509731295,0.509731295,0.509731295,0.319187532,0.319187532,0.393622244,0.240239967,0.381438515,0.351610341,0.404602114,0.404602114,0.37887856,0.37887856,0.240657215,0.355034612,0.242686827,0.439519471,0.440366972,0.313932903,0.376780014,0.534514172,0.54490546,0.260070738,0.141027622,0
2,7,1,0.250924453,0.480924394,0.480924394,0.480924394,0.480924394,0.480924394,0.480924394,0.480924394,0.498614004,0.498614004,0.498614004,0.498614004,0.297973949,0.297973949,0.361952629,0.208267192,0.36612529,0.336710684,0.379787557,0.379787557,0.350742362,0.350742362,0.212846147,0.362639649,0.215946925,0.410881985,0.394495413,0.273571142,0.347231264,0.508589616,0.522159948,0.22931621,0.116394149,0
2,7,2,0.239227315,0.478979773,0.478979773,0.478979773,0.478979773,0.478979773,0.478979773,0.478979773,0.495996217,0.495996217,0.495996217,0.495996217,0.284600692,0.284600692,0.343335114,0.194201767,0.364269142,0.327698872,0.368393071,0.368393071,0.337993175,0.337993175,0.199858383,0.400319587,0.202521341,0.394923655,0.422018349,0.257234325,0.324039866,0.511199437,0.514245681,0.21211076,0.103363922,0
2,7,3,0.236284853,0.491030176,0.491030176,0.491030176,0.491030176,0.491030176,0.491030176,0.491030176,0.501939935,0.501939935,0.501939935,0.501939935,0.283576322,0.283576322,0.335384259,0.186387444,0.366589327,0.332591671,0.367361418,0.367361418,0.334658889,0.334658889,0.196873917,0.413935463,0.197766272,0.397118094,0.431192661,0.246400785,0.313743361,0.506988684,0.536423928,0.205194508,0.097051019,0
2,7,4,0.232742513,0.509041635,0.509041635,0.509041635,0.509041635,0.509041635,0.509041635,0.509041635,0.520150864,0.520150864,0.520150864,0.520150864,0.284636929,0.284636929,0.33768065,0.191168351,0.375406032,0.340830936,0.377153839,0.377153839,0.336076775,0.336076775,0.199675843,0.43024817,0.193720703,0.410583358,0.449541284,0.247376069,0.325630319,0.522868433,0.525684444,0.201179429,0.098770628,0
2,7,5,0.24054762,0.545882406,0.545882406,0.545882406,0.545882406,0.545882406,0.545882406,0.545882406,0.552534404,0.552534404,0.552534404,0.552534404,0.303238252,0.303238252,0.361109189,0.198009934,0.398607889,0.371281632,0.407229397,0.407229397,0.351466905,0.351466905,0.214868998,0.45316377,0.204024155,0.435669577,0.394495413,0.270050263,0.351163596,0.544395077,0.54444276,0.211620168,0.105083531,0
2,7,6,0.264423615,0.599538169,0.599538169,0.599538169,0.599538169,0.599538169,0.599538169,0.599538169,0.606913889,0.606913889,0.606913889,0.606913889,0.346006391,0.346006391,0.417561092,0.224303965,0.451508121,0.432471219,0.459525809,0.459525809,0.398552855,0.398552855,0.255161372,0.49951641,0.231765653,0.489293914,0.440366972,0.323180729,0.40980421,0.61284511,0.628323535,0.241764488,0.12330875,0
2,7,7,0.306253845,0.68846064,0.68846064,0.68846064,0.68846064,0.68846064,0.68846064,0.68846064,0.68469077,0.68469077,0.68469077,0.68469077,0.431259859,0.431259859,0.493731873,0.273069716,0.53549884,0.508640103,0.545500652,0.545500652,0.470367915,0.470367915,0.314168248,0.55383258,0.277875551,0.586584369,0.495412844,0.39516058,0.498274474,0.717468277,0.763498694,0.295504785,0.168330928,0
2,7,8,0.340657837,0.733420018,0.733420018,0.733420018,0.733420018,0.733420018,0.733420018,0.733420018,0.732078892,0.732078892,0.732078892,0.732078892,0.488210037,0.488210037,0.539183063,0.336557535,0.589327146,0.561572761,0.584402511,0.584402511,0.50315367,0.50315367,0.358626227,0.57588522,0.312721889,0.63033737,0.440366972,0.430638562,0.546924136,0.781711766,0.84396346,0.340916581,0.213655598,0
2,7,9,0.333047905,0.726498581,0.726498581,0.726498581,0.726498581,0.726498581,0.726498581,0.726498581,0.694300979,0.694300979,0.694300979,0.694300979,0.499356914,0.499356914,0.529368149,0.373573234,0.590719258,0.554688321,0.562149114,0.562149114,0.498924279,0.498924279,0.36697593,0.543081578,0.325215233,0.62600624,0.458715596,0.450055935,0.548676415,0.771734291,0.85384355,0.365443415,0.232692946,0
2,7,10,0.327060609,0.69071042,0.69071042,0.69071042,0.69071042,0.69071042,0.69071042,0.69071042,0.62398797,0.62398797,0.62398797,0.62398797,0.49611194,0.49611194,0.498527901,0.38389907,0.571693735,0.516421975,0.514866441,0.514866441,0.488599018,0.488599018,0.369412777,0.46697926,0.325837564,0.60083834,0.412844037,0.460082243,0.518097699,0.727700244,0.797390841,0.380551265,0.246689836,0
2,7,11,0.321647358,0.640590628,0.640590628,0.640590628,0.640590628,0.640590628,0.640590628,0.640590628,0.559522411,0.559522411,0.559522411,0.559522411,0.472643747,0.472643747,0.462630242,0.38194755,0.550348028,0.476619831,0.474465253,0.474465253,0.473782282,0.473782282,0.357837608,0.396274679,0.321447931,0.582395789,0.403669725,0.458979294,0.475747951,0.699493673,0.791397303,0.384263819,0.247031785,0
2,7,12,0.317140621,0.57970381,0.57970381,0.57970381,0.57970381,0.57970381,0.57970381,0.57970381,0.518663918,0.518663918,0.518663918,0.518663918,0.461257125,0.461257125,0.439508535,0.380105186,0.523897912,0.447476547,0.454815471,0.454815471,0.459297658,0.459297658,0.336963648,0.332947005,0.315969953,0.564529161,0.376146789,0.451193965,0.467485673,0.659893197,0.731539041,0.377937421,0.237710389,0
2,7,13,0.317594117,0.544327351,0.544327351,0.544327351,0.544327351,0.544327351,0.544327351,0.544327351,0.495986855,0.495986855,0.495986855,0.495986855,0.440782213,0.440782213,0.429883256,0.372185971,0.514153132,0.426448883,0.452834413,0.452834413,0.452792022,0.452792022,0.3202714,0.306002793,0.308091077,0.546480963,0.422018349,0.441404676,0.450281818,0.634892035,0.691643553,0.371847187,0.232775146,0
