Month,Day,Period,EKPC_KY,AP_MD,AP_PA,AP_VA,AP_WV,AEP_VA,AEP_WV,AEP_KY,AEP_TN,AEP_OH,AEP_IN,AEP_MI,DPL_MD,DPL_DE,DOM_NC,DOM_VA,DAY_OH,JC_NJ,RECO_NJ,BC_MD,ME_PA,PS_NJ,CE_IL,AE_NJ,OVEC_OH,PE_PA,PL_PA,DEOK_OH,DUQ_PA,PN_PA,PEP_MD,ATSI_PA,ATSI_OH,NI
3,26,14,0.28097725,0.590304,0.7977435,0.6329915,0.97889,0.6329915,0.97889,0.28097725,0.551094,0.9818,0.76697975,0.138683,0.590304,0.92642825,0.4796665,0.6329915,0.9818,0.122845,0.122845,0.590304,0.7977435,0.122845,0.514454,0.122845,0.9818,0.7977435,0.7977435,0.9818,0.7977435,0.7977435,0.590304,0.7977435,0.9818,0
3,26,15,0.2330625,0.5800595,0.68664725,0.27292625,0.98433325,0.27292625,0.98433325,0.2330625,0.2840865,0.972733,0.77516875,0.391812,0.5800595,0.7979685,0.71106325,0.27292625,0.972733,0.100018,0.100018,0.5800595,0.68664725,0.100018,0.42658,0.100018,0.972733,0.68664725,0.68664725,0.972733,0.68664725,0.68664725,0.5800595,0.68664725,0.972733,0
3,26,16,0.157461,0.3550495,0.55707775,0.04887625,0.96783475,0.04887625,0.96783475,0.157461,0.051746,0.95036675,0.5832005,0.5523545,0.3550495,0.60716175,0.47168275,0.04887625,0.95036675,0.0533165,0.0533165,0.3550495,0.55707775,0.0533165,0.15849525,0.0533165,0.95036675,0.55707775,0.55707775,0.95036675,0.55707775,0.55707775,0.3550495,0.55707775,0.95036675,0
3,26,17,0.068583,0.2984195,0.360113,0.05199675,0.92447175,0.05199675,0.92447175,0.068583,0.65838225,0.90613025,0.58750875,0.38918175,0.2984195,0.2871695,0.53551625,0.05199675,0.90613025,0.0767545,0.0767545,0.2984195,0.360113,0.0767545,0.0644845,0.0767545,0.90613025,0.360113,0.360113,0.90613025,0.360113,0.360113,0.2984195,0.360113,0.90613025,0
3,26,18,0.07093375,0.0485385,0.21617425,0.013184,0.80185275,0.013184,0.80185275,0.07093375,0.471896,0.7918295,0.22076,0.346307,0.0485385,0.06377025,0.22158025,0.013184,0.7918295,0.032635,0.032635,0.0485385,0.21617425,0.032635,0.34182625,0.032635,0.7918295,0.21617425,0.21617425,0.7918295,0.21617425,0.21617425,0.0485385,0.21617425,0.7918295,0
3,26,19,0,0,0.00294575,0.00081775,0.1633545,0.00081775,0.1633545,0,0.050616,0.22849475,0.02032675,0.3890655,0,0,0,0.00081775,0.22849475,0,0,0,0.00294575,0,0,0,0.22849475,0.00294575,0.00294575,0.22849475,0.00294575,0.00294575,0,0.00294575,0.22849475,0
3,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,7,0.06532275,0.00106925,0.00134925,0,0.1369465,0,0.1369465,0.06532275,0,0.0799515,0,0,0.00106925,0.001502,0.0928245,0,0.0799515,0.047234,0.047234,0.00106925,0.00134925,0.047234,0.429594,0.047234,0.0799515,0.00134925,0.00134925,0.0799515,0.00134925,0.00134925,0.00106925,0.00134925,0.0799515,0
3,27,8,0.30710875,0.005724,0.0249085,0.537139,0.820883,0.537139,0.820883,0.30710875,0.03323925,0.72760475,0.359283,0.45778,0.005724,0.0569365,0.461548,0.537139,0.72760475,0.18399175,0.18399175,0.005724,0.0249085,0.18399175,0.73069375,0.18399175,0.72760475,0.0249085,0.0249085,0.72760475,0.0249085,0.0249085,0.005724,0.0249085,0.72760475,0
3,27,9,0.543299,0.0870815,0.28860225,0.120978,0.9433415,0.120978,0.9433415,0.543299,0.73631925,0.8842925,0.8599675,0.70986775,0.0870815,0.129917,0.67503025,0.120978,0.8842925,0.35999425,0.35999425,0.0870815,0.28860225,0.35999425,0.82285425,0.35999425,0.8842925,0.28860225,0.28860225,0.8842925,0.28860225,0.28860225,0.0870815,0.28860225,0.8842925,0
3,27,10,0.7163585,0.2647845,0.81245625,0.1338805,0.97909625,0.1338805,0.97909625,0.7163585,0.80891375,0.92772625,0.96827225,0.82066375,0.2647845,0.30116975,0.71925875,0.1338805,0.92772625,0.531897,0.531897,0.2647845,0.81245625,0.531897,0.86692675,0.531897,0.92772625,0.81245625,0.81245625,0.92772625,0.81245625,0.81245625,0.2647845,0.81245625,0.92772625,0
3,27,11,0.823085,0.509277,0.824938,0.18144175,0.98519925,0.18144175,0.98519925,0.823085,0.84839925,0.940853,0.96345825,0.8737855,0.509277,0.90736475,0.45402125,0.18144175,0.940853,0.63502375,0.63502375,0.509277,0.824938,0.63502375,0.875941,0.63502375,0.940853,0.824938,0.824938,0.940853,0.824938,0.824938,0.509277,0.824938,0.940853,0
3,27,12,0.8733695,0.61839075,0.80180675,0.5427675,0.9841525,0.5427675,0.9841525,0.8733695,0.86273975,0.93547325,0.925933,0.8828955,0.61839075,0.55161275,0.54500475,0.5427675,0.93547325,0.6703455,0.6703455,0.61839075,0.80180675,0.6703455,0.87421825,0.6703455,0.93547325,0.80180675,0.80180675,0.93547325,0.80180675,0.80180675,0.61839075,0.80180675,0.93547325,0
3,27,13,0.867247,0.57577425,0.79235475,0.7149065,0.97999025,0.7149065,0.97999025,0.867247,0.54211475,0.9297085,0.89822075,0.73826125,0.57577425,0.9907545,0.66851575,0.7149065,0.9297085,0.707229,0.707229,0.57577425,0.79235475,0.707229,0.869742,0.707229,0.9297085,0.79235475,0.79235475,0.9297085,0.79235475,0.79235475,0.57577425,0.79235475,0.9297085,0
3,27,14,0.80841275,0.562422,0.80984,0.649651,0.9713015,0.649651,0.9713015,0.80841275,0.71180075,0.92334875,0.8946935,0.46814275,0.562422,0.93068225,0.35259325,0.649651,0.92334875,0.646508,0.646508,0.562422,0.80984,0.646508,0.8598475,0.646508,0.92334875,0.80984,0.80984,0.92334875,0.80984,0.80984,0.562422,0.80984,0.92334875,0
3,27,15,0.70092575,0.8060165,0.8318015,0.47482025,0.9602805,0.47482025,0.9602805,0.70092575,0.7560785,0.90965225,0.92436825,0.4906945,0.8060165,0.80583675,0.08733875,0.47482025,0.90965225,0.491043,0.491043,0.8060165,0.8318015,0.491043,0.8536345,0.491043,0.90965225,0.8318015,0.8318015,0.90965225,0.8318015,0.8318015,0.8060165,0.8318015,0.90965225,0
3,27,16,0.536207,0.78214925,0.84512075,0.10307275,0.93958375,0.10307275,0.93958375,0.536207,0.5235965,0.88389075,0.9362905,0.32446575,0.78214925,0.62090325,0.190767,0.10307275,0.88389075,0.3577105,0.3577105,0.78214925,0.84512075,0.3577105,0.81327425,0.3577105,0.88389075,0.84512075,0.84512075,0.88389075,0.84512075,0.84512075,0.78214925,0.84512075,0.88389075,0
3,27,17,0.3117525,0.66959125,0.77778725,0.094299,0.900043,0.094299,0.900043,0.3117525,0.08013025,0.83995625,0.87890025,0.153019,0.66959125,0.37140275,0.0643665,0.094299,0.83995625,0.11833775,0.11833775,0.66959125,0.77778725,0.11833775,0.7133895,0.11833775,0.83995625,0.77778725,0.77778725,0.83995625,0.77778725,0.77778725,0.66959125,0.77778725,0.83995625,0
3,27,18,0.0746985,0.2587125,0.42430075,0.205047,0.76393175,0.205047,0.76393175,0.0746985,0.511176,0.711462,0.578112,0.04311325,0.2587125,0.102991,0.026012,0.205047,0.711462,0.02650425,0.02650425,0.2587125,0.42430075,0.02650425,0.43675175,0.02650425,0.711462,0.42430075,0.42430075,0.711462,0.42430075,0.42430075,0.2587125,0.42430075,0.711462,0
3,27,19,0,0,0.00860225,0.00566725,0.1605915,0.00566725,0.1605915,0,0.064516,0.17493225,0.1212815,0.00569225,0,0,0,0.00566725,0.17493225,0,0,0,0.00860225,0,0,0,0.17493225,0.00860225,0.00860225,0.17493225,0.00860225,0.00860225,0,0.00860225,0.17493225,0
3,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,7,0.06528525,0.0140525,0.00681575,0,0.14598125,0,0.14598125,0.06528525,0,0.02840675,0,0,0.0140525,0.0283635,0.00621225,0,0.02840675,0.00129775,0.00129775,0.0140525,0.00681575,0.00129775,0.01756325,0.00129775,0.02840675,0.00681575,0.00681575,0.02840675,0.00681575,0.00681575,0.0140525,0.00681575,0.02840675,0
3,28,8,0.29795675,0.27586175,0.40998525,0.09267825,0.73951525,0.09267825,0.73951525,0.29795675,0.019154,0.533778,0.35710575,0.0016815,0.27586175,0.24244775,0.440277,0.09267825,0.533778,0.006564,0.006564,0.27586175,0.40998525,0.006564,0.36498,0.006564,0.533778,0.40998525,0.40998525,0.533778,0.40998525,0.40998525,0.27586175,0.40998525,0.533778,0
3,28,9,0.53018725,0.34042675,0.3682045,0.8763465,0.88856025,0.8763465,0.88856025,0.53018725,0.02861975,0.4526915,0.83187125,0.02333525,0.34042675,0.383642,0.6557235,0.8763465,0.4526915,0.177442,0.177442,0.34042675,0.3682045,0.177442,0.275469,0.177442,0.4526915,0.3682045,0.3682045,0.4526915,0.3682045,0.3682045,0.34042675,0.3682045,0.4526915,0
3,28,10,0.69663575,0.38204425,0.46392075,0.9275855,0.92682275,0.9275855,0.92682275,0.69663575,0.1075615,0.86875375,0.93724475,0.0559935,0.38204425,0.4369795,0.729153,0.9275855,0.86875375,0.27752125,0.27752125,0.38204425,0.46392075,0.27752125,0.85082875,0.27752125,0.86875375,0.46392075,0.46392075,0.86875375,0.46392075,0.46392075,0.38204425,0.46392075,0.86875375,0
3,28,11,0.808124,0.5035195,0.8342725,0.948415,0.9447415,0.948415,0.9447415,0.808124,0.023551,0.89144675,0.819374,0.11713025,0.5035195,0.52157275,0.55245425,0.948415,0.89144675,0.15501075,0.15501075,0.5035195,0.8342725,0.15501075,0.4022925,0.15501075,0.89144675,0.8342725,0.8342725,0.89144675,0.8342725,0.8342725,0.5035195,0.8342725,0.89144675,0
3,28,12,0.6994655,0.59817775,0.81222025,0.95421975,0.945513,0.95421975,0.945513,0.6994655,0.025375,0.3657725,0.895525,0.235765,0.59817775,0.34541825,0.5558295,0.95421975,0.3657725,0.20001525,0.20001525,0.59817775,0.81222025,0.20001525,0.3576075,0.20001525,0.3657725,0.81222025,0.81222025,0.3657725,0.81222025,0.81222025,0.59817775,0.81222025,0.3657725,0
3,28,13,0.428634,0.6166015,0.79792,0.9511495,0.89831125,0.9511495,0.89831125,0.428634,0.049613,0.27739975,0.8739075,0.19106675,0.6166015,0.42339775,0.29372175,0.9511495,0.27739975,0.268621,0.268621,0.6166015,0.79792,0.268621,0.17542025,0.268621,0.27739975,0.79792,0.79792,0.27739975,0.79792,0.79792,0.6166015,0.79792,0.27739975,0
3,28,14,0.4098535,0.81277075,0.811198,0.94510925,0.81932925,0.94510925,0.81932925,0.4098535,0.53123675,0.17893525,0.878366,0.12559675,0.81277075,0.9406395,0.303608,0.94510925,0.17893525,0.24648675,0.24648675,0.81277075,0.811198,0.24648675,0.1592715,0.24648675,0.17893525,0.811198,0.811198,0.17893525,0.811198,0.811198,0.81277075,0.811198,0.17893525,0
3,28,15,0.36625,0.83304025,0.83348025,0.94077825,0.922406,0.94077825,0.922406,0.36625,0.10741275,0.1236465,0.906476,0.12273375,0.83304025,0.8226415,0.3127085,0.94077825,0.1236465,0.19758475,0.19758475,0.83304025,0.83348025,0.19758475,0.10176075,0.19758475,0.1236465,0.83348025,0.83348025,0.1236465,0.83348025,0.83348025,0.83304025,0.83348025,0.1236465,0
3,28,16,0.21189225,0.820496,0.84993275,0.9217565,0.890817,0.9217565,0.890817,0.21189225,0.1538065,0.62991675,0.9363455,0.08295525,0.820496,0.63716,0.2914245,0.9217565,0.62991675,0.09720375,0.09720375,0.820496,0.84993275,0.09720375,0.131378,0.09720375,0.62991675,0.84993275,0.84993275,0.62991675,0.84993275,0.84993275,0.820496,0.84993275,0.62991675,0
3,28,17,0.125313,0.7253895,0.779954,0.88265925,0.737565,0.88265925,0.737565,0.125313,0.34936275,0.351332,0.85346275,0.0529155,0.7253895,0.38451275,0.18283025,0.88265925,0.351332,0.05132325,0.05132325,0.7253895,0.779954,0.05132325,0.15387925,0.05132325,0.351332,0.779954,0.779954,0.351332,0.779954,0.779954,0.7253895,0.779954,0.351332,0
3,28,18,0.068644,0.300145,0.43979775,0.753032,0.1422055,0.753032,0.1422055,0.068644,0.00370575,0.37357025,0.5922845,0.02674275,0.300145,0.10847875,0.0334095,0.753032,0.37357025,0.01550075,0.01550075,0.300145,0.43979775,0.01550075,0.31839175,0.01550075,0.37357025,0.43979775,0.43979775,0.37357025,0.43979775,0.43979775,0.300145,0.43979775,0.37357025,0
3,28,19,0,0,0.0104335,0.2626485,0.036682,0.2626485,0.036682,0,0,0.126275,0.137604,0.00483625,0,0,0,0.2626485,0.126275,0,0,0,0.0104335,0,0,0,0.126275,0.0104335,0.0104335,0.126275,0.0104335,0.0104335,0,0.0104335,0.126275,0
3,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,7,0.06226475,0.1469025,0.014614,0,0.0904355,0,0.0904355,0.06226475,0,0.001412,0,0,0.1469025,0.05878075,0.002618,0,0.001412,0.0502565,0.0502565,0.1469025,0.014614,0.0502565,0.32550875,0.0502565,0.001412,0.014614,0.014614,0.001412,0.014614,0.014614,0.1469025,0.014614,0.001412,0
3,29,8,0.14653025,0.594563,0.46209475,0.7159345,0.4570045,0.7159345,0.4570045,0.14653025,0.0047105,0.091256,0.04174825,0.01399775,0.594563,0.318975,0.0206485,0.7159345,0.091256,0.0110445,0.0110445,0.594563,0.46209475,0.0110445,0.601103,0.0110445,0.091256,0.46209475,0.46209475,0.091256,0.46209475,0.46209475,0.594563,0.46209475,0.091256,0
3,29,9,0.31146225,0.8036845,0.5475305,0.867809,0.28648175,0.867809,0.28648175,0.31146225,0.07372175,0.0633975,0.09612,0.02077875,0.8036845,0.5858295,0.06053575,0.867809,0.0633975,0.02732,0.02732,0.8036845,0.5475305,0.02732,0.2069995,0.02732,0.0633975,0.5475305,0.5475305,0.0633975,0.5475305,0.5475305,0.8036845,0.5475305,0.0633975,0
3,29,10,0.4368825,0.83670625,0.8313215,0.895427,0.7847675,0.895427,0.7847675,0.4368825,0.13372825,0.2336535,0.5156905,0.08354225,0.83670625,0.782935,0.100569,0.895427,0.2336535,0.07389725,0.07389725,0.83670625,0.8313215,0.07389725,0.25625825,0.07389725,0.2336535,0.8313215,0.8313215,0.2336535,0.8313215,0.8313215,0.83670625,0.8313215,0.2336535,0
3,29,11,0.52211425,0.81997025,0.696161,0.9081685,0.73235775,0.9081685,0.73235775,0.52211425,0.27643975,0.21200875,0.62158525,0.13941325,0.81997025,0.91882625,0.135459,0.9081685,0.21200875,0.748797,0.748797,0.81997025,0.696161,0.748797,0.09110925,0.748797,0.21200875,0.696161,0.696161,0.21200875,0.696161,0.696161,0.81997025,0.696161,0.21200875,0
3,29,12,0.1105985,0.80357275,0.58007775,0.9100955,0.70401875,0.9100955,0.70401875,0.1105985,0.10601775,0.131095,0.6193085,0.22487,0.80357275,0.99297325,0.3042385,0.9100955,0.131095,0.45140875,0.45140875,0.80357275,0.58007775,0.45140875,0.13982425,0.45140875,0.131095,0.58007775,0.58007775,0.131095,0.58007775,0.58007775,0.80357275,0.58007775,0.131095,0
3,29,13,0.4205395,0.80007075,0.56697075,0.90809125,0.68385975,0.90809125,0.68385975,0.4205395,0.364772,0.3671565,0.8599045,0.17113925,0.80007075,1.002205,0.5231145,0.90809125,0.3671565,0.59260175,0.59260175,0.80007075,0.56697075,0.59260175,0.60012925,0.59260175,0.3671565,0.56697075,0.56697075,0.3671565,0.56697075,0.56697075,0.80007075,0.56697075,0.3671565,0
3,29,14,0.240961,0.80795375,0.70338225,0.902936,0.5290345,0.902936,0.5290345,0.240961,0.53512375,0.52873375,0.84875925,0.22405525,0.80795375,0.94172875,0.52531,0.902936,0.52873375,0.76124975,0.76124975,0.80795375,0.70338225,0.76124975,0.44788775,0.76124975,0.52873375,0.70338225,0.70338225,0.52873375,0.70338225,0.70338225,0.80795375,0.70338225,0.52873375,0
3,29,15,0.5470325,0.8208125,0.794465,0.89086725,0.35695125,0.89086725,0.35695125,0.5470325,0.394873,0.09870675,0.868482,0.17212875,0.8208125,0.81679725,0.42092375,0.89086725,0.09870675,0.64885825,0.64885825,0.8208125,0.794465,0.64885825,0.082515,0.64885825,0.09870675,0.794465,0.794465,0.09870675,0.794465,0.794465,0.8208125,0.794465,0.09870675,0
3,29,16,0.38436675,0.78738,0.78199375,0.87060075,0.275697,0.87060075,0.275697,0.38436675,0.138373,0.148286,0.871463,0.14073125,0.78738,0.619507,0.273197,0.87060075,0.148286,0.4923275,0.4923275,0.78738,0.78199375,0.4923275,0.388033,0.4923275,0.148286,0.78199375,0.78199375,0.148286,0.78199375,0.78199375,0.78738,0.78199375,0.148286,0
3,29,17,0.09165825,0.685582,0.4096005,0.8207355,0.17089575,0.8207355,0.17089575,0.09165825,0.2276245,0.0407995,0.808413,0.06135075,0.685582,0.37541125,0.04533,0.8207355,0.0407995,0.2865255,0.2865255,0.685582,0.4096005,0.2865255,0.47679225,0.2865255,0.0407995,0.4096005,0.4096005,0.0407995,0.4096005,0.4096005,0.685582,0.4096005,0.0407995,0
3,29,18,0.0188655,0.26578175,0.16692875,0.66466375,0.04642175,0.66466375,0.04642175,0.0188655,0.02868425,0.0230745,0.4941175,0.24702525,0.26578175,0.1057365,0.26107425,0.66466375,0.0230745,0.0745985,0.0745985,0.26578175,0.16692875,0.0745985,0.2387505,0.0745985,0.0230745,0.16692875,0.16692875,0.0230745,0.16692875,0.16692875,0.26578175,0.16692875,0.0230745,0
3,29,19,0,0,0.00393975,0.1830785,0.0024185,0.1830785,0.0024185,0,0.00164025,0.00406825,0.09436575,0.19412325,0,0,0,0.1830785,0.00406825,0,0,0,0.00393975,0,0,0,0.00406825,0.00393975,0.00393975,0.00406825,0.00393975,0.00393975,0,0.00393975,0.00406825,0
3,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,30,7,0.01697225,0.0269,0.00322925,0,0.011869,0,0.011869,0.01697225,0.001131,0.00260675,0,0,0.0269,0.046003,0.007829,0,0.00260675,0.059233,0.059233,0.0269,0.00322925,0.059233,0.026822,0.059233,0.00260675,0.00322925,0.00322925,0.00260675,0.00322925,0.00322925,0.0269,0.00322925,0.00260675,0
3,30,8,0.05034375,0.0533265,0.0352605,0.01908925,0.36560825,0.01908925,0.36560825,0.05034375,0.034837,0.06121075,0.051404,0.387383,0.0533265,0.22010275,0.0220405,0.01908925,0.06121075,0.28277675,0.28277675,0.0533265,0.0352605,0.28277675,0.1531635,0.28277675,0.06121075,0.0352605,0.0352605,0.06121075,0.0352605,0.0352605,0.0533265,0.0352605,0.06121075,0
3,30,9,0.19978175,0.1062465,0.115384,0.7472895,0.31724525,0.7472895,0.31724525,0.19978175,0.01203275,0.26686625,0.07913275,0.66423475,0.1062465,0.1908615,0.07277,0.7472895,0.26686625,0.51613375,0.51613375,0.1062465,0.115384,0.51613375,0.253172,0.51613375,0.26686625,0.115384,0.115384,0.26686625,0.115384,0.115384,0.1062465,0.115384,0.26686625,0
3,30,10,0.1617115,0.260903,0.0963505,0.59011625,0.49328275,0.59011625,0.49328275,0.1617115,0.01665475,0.44872725,0.084388,0.8025785,0.260903,0.173018,0.141763,0.59011625,0.44872725,0.69661125,0.69661125,0.260903,0.0963505,0.69661125,0.19186025,0.69661125,0.44872725,0.0963505,0.0963505,0.44872725,0.0963505,0.0963505,0.260903,0.0963505,0.44872725,0
3,30,11,0.3581255,0.15354025,0.11879925,0.8845965,0.665121,0.8845965,0.665121,0.3581255,0.38142775,0.41928275,0.131036,0.8596015,0.15354025,0.2404675,0.2160815,0.8845965,0.41928275,0.37170275,0.37170275,0.15354025,0.11879925,0.37170275,0.34314875,0.37170275,0.41928275,0.11879925,0.11879925,0.41928275,0.11879925,0.11879925,0.15354025,0.11879925,0.41928275,0
3,30,12,0.394824,0.2032355,0.1857855,0.895358,0.7865335,0.895358,0.7865335,0.394824,0.24170225,0.33819075,0.119084,0.8775355,0.2032355,0.2062315,0.28886075,0.895358,0.33819075,0.234385,0.234385,0.2032355,0.1857855,0.234385,0.4955505,0.234385,0.33819075,0.1857855,0.1857855,0.33819075,0.1857855,0.1857855,0.2032355,0.1857855,0.33819075,0
3,30,13,0.38346525,0.22837225,0.11775925,0.8975375,0.70353425,0.8975375,0.70353425,0.38346525,0.6436645,0.49452925,0.25217875,0.8827555,0.22837225,0.25107925,0.304261,0.8975375,0.49452925,0.4234195,0.4234195,0.22837225,0.11775925,0.4234195,0.53854675,0.4234195,0.49452925,0.11775925,0.11775925,0.49452925,0.11775925,0.11775925,0.22837225,0.11775925,0.49452925,0
3,30,14,0.33913525,0.11458575,0.20576125,0.88982775,0.5922665,0.88982775,0.5922665,0.33913525,0.666017,0.3342365,0.41033725,0.87072325,0.11458575,0.25291675,0.25272425,0.88982775,0.3342365,0.82732175,0.82732175,0.11458575,0.20576125,0.82732175,0.320402,0.82732175,0.3342365,0.20576125,0.20576125,0.3342365,0.20576125,0.20576125,0.11458575,0.20576125,0.3342365,0
3,30,15,0.399136,0.0979565,0.029349,0.87845075,0.65340325,0.87845075,0.65340325,0.399136,0.6365105,0.25578675,0.529641,0.7445715,0.0979565,0.162434,0.34771,0.87845075,0.25578675,0.70364275,0.70364275,0.0979565,0.029349,0.70364275,0.300662,0.70364275,0.25578675,0.029349,0.029349,0.25578675,0.029349,0.029349,0.0979565,0.029349,0.25578675,0
