Zone,Pmax (MW),Pmin (MW),Cost ($/MW/yr),Cost ($/MWh),Type,Flag_thermal,Flag_VRE,Flag_mustrun,EF,CC,AF,Flag_RPS
z6,50000,0,84833,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z7,50000,0,84833,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z8,50000,0,84749,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z9,50000,0,73680,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z10,50000,0,87030,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z11,50000,0,84833,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z12,50000,0,84749,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z13,50000,0,84749,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z14,50000,0,74356,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z15,50000,0,74356,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z16,50000,0,74356,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z17,50000,0,74356,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z18,50000,0,74356,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z19,50000,0,95564,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z20,50000,0,95564,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z21,50000,0,95564,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z22,50000,0,93959,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z23,50000,0,93959,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z24,50000,0,93959,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z25,50000,0,130883,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z26,50000,0,130883,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z27,50000,0,93959,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z28,50000,0,93959,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z29,50000,0,93959,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z30,50000,0,96071,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z31,50000,0,96071,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z32,50000,0,96071,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z33,50000,0,78665,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z34,50000,0,78665,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z35,50000,0,100718,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z36,50000,0,78665,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z37,50000,0,88804,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z38,50000,0,96071,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z39,50000,0,73426,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z40,50000,0,76130,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z41,50000,0,84833,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z42,50000,0,76130,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z43,50000,0,74609,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z44,50000,0,73680,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z45,50000,0,79763,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z46,50000,0,74271,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z47,50000,0,74271,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z48,50000,0,73680,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z49,50000,0,107985,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z50,50000,0,101563,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z51,50000,0,101563,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z52,50000,0,101563,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z53,50000,0,83228,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z54,50000,0,107985,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z55,50000,0,74947,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z56,50000,0,74947,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z57,50000,0,70891,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z58,50000,0,74947,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z59,50000,0,83228,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z60,50000,0,66751,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z61,50000,0,74947,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z62,50000,0,70891,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z63,50000,0,70891,24.3925,NGCC,1,0,0,0.4,0.93,1,0
z64,50000,0,101563,24.3925,NGCC,1,0,0,0.4,0.93,1,0
