Month,Day,Period,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD
4,12,12,0.426725225,0,0.426725225,0,0,0
4,12,13,0.418530384,0,0.418530384,0,0,0
4,12,14,0.45442326,0,0.45442326,0,0,0
4,12,15,0.450992738,0,0.450992738,0,0,0
4,12,16,0.446403745,0,0.446403745,0,0,0
4,12,17,0.460458184,0,0.460458184,0,0,0
4,12,18,0.382732321,0,0.382732321,0,0,0
4,12,19,0.408508751,0,0.408508751,0,0,0
4,12,20,0.443887327,0,0.443887327,0,0,0
4,12,21,0.457047119,0,0.457047119,0,0,0
4,12,22,0.390516792,0,0.390516792,0,0,0
4,12,23,0.334514097,0,0.334514097,0,0,0
4,12,24,0.248661302,0,0.248661302,0,0,0
4,13,1,0.164647072,0,0.164647072,0,0,0
4,13,2,0.103200097,0,0.103200097,0,0,0
4,13,3,0.073961336,0,0.073961336,0,0,0
4,13,4,0.076191891,0,0.076191891,0,0,0
4,13,5,0.101491213,0,0.101491213,0,0,0
4,13,6,0.144976191,0,0.144976191,0,0,0
4,13,7,0.376145966,0,0.376145966,0,0,0
4,13,8,0.506673485,0,0.506673485,0,0,0
4,13,9,0.467485409,0,0.467485409,0,0,0
4,13,10,0.391060114,0,0.391060114,0,0,0
4,13,11,0.41558637,0,0.41558637,0,0,0
4,13,12,0.416573575,0,0.416573575,0,0,0
4,13,13,0.404945176,0,0.404945176,0,0,0
4,13,14,0.436189956,0,0.436189956,0,0,0
4,13,15,0.435295618,0,0.435295618,0,0,0
4,13,16,0.434164723,0,0.434164723,0,0,0
4,13,17,0.447880889,0,0.447880889,0,0,0
4,13,18,0.372290861,0,0.372290861,0,0,0
4,13,19,0.400379374,0,0.400379374,0,0,0
4,13,20,0.438506295,0,0.438506295,0,0,0
4,13,21,0.456366846,0,0.456366846,0,0,0
4,13,22,0.394161648,0,0.394161648,0,0,0
4,13,23,0.340989799,0,0.340989799,0,0,0
4,13,24,0.25524259,0,0.25524259,0,0,0
4,14,1,0.170832683,0,0.170832683,0,0,0
4,14,2,0.109219486,0,0.109219486,0,0,0
4,14,3,0.079080421,0,0.079080421,0,0,0
4,14,4,0.080430373,0,0.080430373,0,0,0
4,14,5,0.105755855,0,0.105755855,0,0,0
4,14,6,0.148183757,0,0.148183757,0,0,0
4,14,7,0.381819212,0,0.381819212,0,0,0
4,14,8,0.513889227,0,0.513889227,0,0,0
4,14,9,0.480950737,0,0.480950737,0,0,0
4,14,10,0.408676906,0,0.408676906,0,0,0
4,14,11,0.436651325,0,0.436651325,0,0,0
4,14,12,0.435971535,0,0.435971535,0,0,0
4,14,13,0.425071916,0,0.425071916,0,0,0
4,14,14,0.456195339,0,0.456195339,0,0,0
4,14,15,0.452752659,0,0.452752659,0,0,0
4,14,16,0.450049426,0,0.450049426,0,0,0
4,14,17,0.462993634,0,0.462993634,0,0,0
4,14,18,0.378514103,0,0.378514103,0,0,0
4,14,19,0.405188032,0,0.405188032,0,0,0
4,14,20,0.440166247,0,0.440166247,0,0,0
4,14,21,0.458645807,0,0.458645807,0,0,0
4,14,22,0.404862889,0,0.404862889,0,0,0
4,14,23,0.357226289,0,0.357226289,0,0,0
4,14,24,0.272024552,0,0.272024552,0,0,0
4,15,1,0.225933274,0,0.225933274,0,0,0
4,15,2,0.17633816,0,0.17633816,0,0,0
4,15,3,0.126150633,0,0.126150633,0,0,0
4,15,4,0.124718422,0,0.124718422,0,0,0
4,15,5,0.109769738,0,0.109769738,0,0,0
4,15,6,0.11875047,0,0.11875047,0,0,0
4,15,7,0.235404024,0,0.235404024,0,0,0
4,15,8,0.498739207,0,0.498739207,0,0,0
4,15,9,0.625608615,0,0.625608615,0,0,0
4,15,10,0.672391616,0,0.672391616,0,0,0
4,15,11,0.70225673,0,0.70225673,0,0,0
4,15,12,0.687211275,0,0.687211275,0,0,0
4,15,13,0.673045994,0,0.673045994,0,0,0
4,15,14,0.653316596,0,0.653316596,0,0,0
4,15,15,0.618455445,0,0.618455445,0,0,0
4,15,16,0.62467916,0,0.62467916,0,0,0
4,15,17,0.626384884,0,0.626384884,0,0,0
4,15,18,0.480855984,0,0.480855984,0,0,0
4,15,19,0.538633815,0,0.538633815,0,0,0
4,15,20,0.554983302,0,0.554983302,0,0,0
4,15,21,0.528787797,0,0.528787797,0,0,0
4,15,22,0.552874225,0,0.552874225,0,0,0
4,15,23,0.461265768,0,0.461265768,0,0,0
4,15,24,0.358656243,0,0.358656243,0,0,0
4,16,1,0.239955268,0,0.239955268,0,0,0
4,16,2,0.18580226,0,0.18580226,0,0,0
4,16,3,0.135326022,0,0.135326022,0,0,0
4,16,4,0.132856268,0,0.132856268,0,0,0
4,16,5,0.117917635,0,0.117917635,0,0,0
4,16,6,0.126324514,0,0.126324514,0,0,0
4,16,7,0.236918502,0,0.236918502,0,0,0
4,16,8,0.482642241,0,0.482642241,0,0,0
4,16,9,0.600927678,0,0.600927678,0,0,0
4,16,10,0.644865487,0,0.644865487,0,0,0
4,16,11,0.671096612,0,0.671096612,0,0,0
4,16,12,0.651571656,0,0.651571656,0,0,0
4,16,13,0.635957807,0,0.635957807,0,0,0
4,16,14,0.619792061,0,0.619792061,0,0,0
4,16,15,0.58704149,0,0.58704149,0,0,0
4,16,16,0.595717337,0,0.595717337,0,0,0
4,16,17,0.601425362,0,0.601425362,0,0,0
4,16,18,0.470930015,0,0.470930015,0,0,0
4,16,19,0.521576388,0,0.521576388,0,0,0
4,16,20,0.539191168,0,0.539191168,0,0,0
4,16,21,0.51177743,0,0.51177743,0,0,0
4,16,22,0.526192054,0,0.526192054,0,0,0
4,16,23,0.426070946,0,0.426070946,0,0,0
4,16,24,0.325914597,0,0.325914597,0,0,0
4,17,1,0.160856605,0,0.160856605,0,0,0
4,17,2,0.097878392,0,0.097878392,0,0,0
4,17,3,0.071287533,0,0.071287533,0,0,0
4,17,4,0.073414826,0,0.073414826,0,0,0
4,17,5,0.097900543,0,0.097900543,0,0,0
4,17,6,0.135543093,0,0.135543093,0,0,0
4,17,7,0.3472192,0,0.3472192,0,0,0
4,17,8,0.47132453,0,0.47132453,0,0,0
4,17,9,0.431782675,0,0.431782675,0,0,0
4,17,10,0.346474067,0,0.346474067,0,0,0
4,17,11,0.358580385,0,0.358580385,0,0,0
4,17,12,0.345139753,0,0.345139753,0,0,0
4,17,13,0.319796428,0,0.319796428,0,0,0
4,17,14,0.335034916,0,0.335034916,0,0,0
4,17,15,0.317374571,0,0.317374571,0,0,0
4,17,16,0.30908653,0,0.30908653,0,0,0
4,17,17,0.322363775,0,0.322363775,0,0,0
4,17,18,0.295813069,0,0.295813069,0,0,0
4,17,19,0.330859877,0,0.330859877,0,0,0
4,17,20,0.372812187,0,0.372812187,0,0,0
4,17,21,0.394742499,0,0.394742499,0,0,0
4,17,22,0.338984754,0,0.338984754,0,0,0
4,17,23,0.292627435,0,0.292627435,0,0,0
4,17,24,0.216447589,0,0.216447589,0,0,0
4,18,1,0.145855893,0,0.145855893,0,0,0
4,18,2,0.091467003,0,0.091467003,0,0,0
4,18,3,0.066306452,0,0.066306452,0,0,0
4,18,4,0.068845957,0,0.068845957,0,0,0
4,18,5,0.093195384,0,0.093195384,0,0,0
4,18,6,0.131678117,0,0.131678117,0,0,0
4,18,7,0.340433449,0,0.340433449,0,0,0
4,18,8,0.466451961,0,0.466451961,0,0,0
4,18,9,0.429132992,0,0.429132992,0,0,0
4,18,10,0.351015845,0,0.351015845,0,0,0
4,18,11,0.367612197,0,0.367612197,0,0,0
4,18,12,0.361282795,0,0.361282795,0,0,0
4,18,13,0.346063356,0,0.346063356,0,0,0
4,18,14,0.373960534,0,0.373960534,0,0,0
4,18,15,0.367073225,0,0.367073225,0,0,0
4,18,16,0.366081158,0,0.366081158,0,0,0
4,18,17,0.384571916,0,0.384571916,0,0,0
4,18,18,0.337195841,0,0.337195841,0,0,0
4,18,19,0.365938308,0,0.365938308,0,0,0
4,18,20,0.402614945,0,0.402614945,0,0,0
4,18,21,0.419568904,0,0.419568904,0,0,0
4,18,22,0.358218412,0,0.358218412,0,0,0
4,18,23,0.307094529,0,0.307094529,0,0,0
4,18,24,0.226300833,0,0.226300833,0,0,0
4,19,1,0.146241197,0,0.146241197,0,0,0
4,19,2,0.091130499,0,0.091130499,0,0,0
4,19,3,0.065668149,0,0.065668149,0,0,0
4,19,4,0.068922972,0,0.068922972,0,0,0
4,19,5,0.094838055,0,0.094838055,0,0,0
4,19,6,0.135070139,0,0.135070139,0,0,0
4,19,7,0.350901987,0,0.350901987,0,0,0
4,19,8,0.471465175,0,0.471465175,0,0,0
4,19,9,0.431016325,0,0.431016325,0,0,0
4,19,10,0.34865027,0,0.34865027,0,0,0
4,19,11,0.36421236,0,0.36421236,0,0,0
4,19,12,0.356483946,0,0.356483946,0,0,0
4,19,13,0.340247975,0,0.340247975,0,0,0
4,19,14,0.368973688,0,0.368973688,0,0,0
4,19,15,0.363368403,0,0.363368403,0,0,0
4,19,16,0.362994056,0,0.362994056,0,0,0
4,19,17,0.382780763,0,0.382780763,0,0,0
4,19,18,0.340490611,0,0.340490611,0,0,0
4,19,19,0.368335316,0,0.368335316,0,0,0
4,19,20,0.403184125,0,0.403184125,0,0,0
4,19,21,0.419505006,0,0.419505006,0,0,0
4,19,22,0.355460358,0,0.355460358,0,0,0
4,19,23,0.304397643,0,0.304397643,0,0,0
4,19,24,0.222962256,0,0.222962256,0,0,0
4,20,1,0.14624131,0,0.14624131,0,0,0
4,20,2,0.089648236,0,0.089648236,0,0,0
4,20,3,0.06371098,0,0.06371098,0,0,0
4,20,4,0.066848668,0,0.066848668,0,0,0
4,20,5,0.092879625,0,0.092879625,0,0,0
4,20,6,0.132983069,0,0.132983069,0,0,0
4,20,7,0.348077836,0,0.348077836,0,0,0
4,20,8,0.471140361,0,0.471140361,0,0,0
4,20,9,0.433068878,0,0.433068878,0,0,0
4,20,10,0.353906327,0,0.353906327,0,0,0
4,20,11,0.372164924,0,0.372164924,0,0,0
4,20,12,0.369965872,0,0.369965872,0,0,0
4,20,13,0.35832143,0,0.35832143,0,0,0
4,20,14,0.395747861,0,0.395747861,0,0,0
4,20,15,0.396828307,0,0.396828307,0,0,0
4,20,16,0.399851276,0,0.399851276,0,0,0
4,20,17,0.41919096,0,0.41919096,0,0,0
4,20,18,0.360653878,0,0.360653878,0,0,0
4,20,19,0.387268342,0,0.387268342,0,0,0
4,20,20,0.422340933,0,0.422340933,0,0,0
4,20,21,0.439534781,0,0.439534781,0,0,0
4,20,22,0.376070437,0,0.376070437,0,0,0
4,20,23,0.322198113,0,0.322198113,0,0,0
4,20,24,0.23584585,0,0.23584585,0,0,0
4,21,1,0.149408045,0,0.149408045,0,0,0
4,21,2,0.091422338,0,0.091422338,0,0,0
4,21,3,0.065343378,0,0.065343378,0,0,0
4,21,4,0.068622152,0,0.068622152,0,0,0
4,21,5,0.095147457,0,0.095147457,0,0,0
4,21,6,0.135056338,0,0.135056338,0,0,0
4,21,7,0.354139806,0,0.354139806,0,0,0
4,21,8,0.481362477,0,0.481362477,0,0,0
4,21,9,0.442583467,0,0.442583467,0,0,0
4,21,10,0.358068026,0,0.358068026,0,0,0
4,21,11,0.372086508,0,0.372086508,0,0,0
4,21,12,0.359536119,0,0.359536119,0,0,0
4,21,13,0.334674119,0,0.334674119,0,0,0
4,21,14,0.3534136,0,0.3534136,0,0,0
4,21,15,0.337719574,0,0.337719574,0,0,0
4,21,16,0.327640449,0,0.327640449,0,0,0
4,21,17,0.338004118,0,0.338004118,0,0,0
4,21,18,0.297954079,0,0.297954079,0,0,0
4,21,19,0.325142555,0,0.325142555,0,0,0
4,21,20,0.36107036,0,0.36107036,0,0,0
4,21,21,0.382260095,0,0.382260095,0,0,0
4,21,22,0.33199133,0,0.33199133,0,0,0
4,21,23,0.290373538,0,0.290373538,0,0,0
4,21,24,0.215468849,0,0.215468849,0,0,0
4,22,1,0.1671846,0,0.1671846,0,0,0
4,22,2,0.127025337,0,0.127025337,0,0,0
4,22,3,0.084063131,0,0.084063131,0,0,0
4,22,4,0.085465768,0,0.085465768,0,0,0
4,22,5,0.073815431,0,0.073815431,0,0,0
4,22,6,0.079320488,0,0.079320488,0,0,0
4,22,7,0.156765007,0,0.156765007,0,0,0
4,22,8,0.395676621,0,0.395676621,0,0,0
4,22,9,0.508155448,0,0.508155448,0,0,0
4,22,10,0.535942664,0,0.535942664,0,0,0
4,22,11,0.538670107,0,0.538670107,0,0,0
4,22,12,0.509977208,0,0.509977208,0,0,0
4,22,13,0.483812346,0,0.483812346,0,0,0
4,22,14,0.457415063,0,0.457415063,0,0,0
4,22,15,0.418595944,0,0.418595944,0,0,0
4,22,16,0.429058463,0,0.429058463,0,0,0
4,22,17,0.434335085,0,0.434335085,0,0,0
4,22,18,0.371659837,0,0.371659837,0,0,0
4,22,19,0.43422113,0,0.43422113,0,0,0
4,22,20,0.45093726,0,0.45093726,0,0,0
4,22,21,0.427531247,0,0.427531247,0,0,0
4,22,22,0.457560282,0,0.457560282,0,0,0
4,22,23,0.370793196,0,0.370793196,0,0,0
4,22,24,0.278907851,0,0.278907851,0,0,0
4,23,1,0.174339036,0,0.174339036,0,0,0
4,23,2,0.127134808,0,0.127134808,0,0,0
4,23,3,0.084858664,0,0.084858664,0,0,0
4,23,4,0.086915471,0,0.086915471,0,0,0
4,23,5,0.075537759,0,0.075537759,0,0,0
4,23,6,0.080659575,0,0.080659575,0,0,0
4,23,7,0.15739465,0,0.15739465,0,0,0
4,23,8,0.390174637,0,0.390174637,0,0,0
4,23,9,0.501800779,0,0.501800779,0,0,0
4,23,10,0.533636781,0,0.533636781,0,0,0
4,23,11,0.547492093,0,0.547492093,0,0,0
4,23,12,0.531303397,0,0.531303397,0,0,0
4,23,13,0.520279266,0,0.520279266,0,0,0
4,23,14,0.509120582,0,0.509120582,0,0,0
4,23,15,0.481051619,0,0.481051619,0,0,0
4,23,16,0.500750618,0,0.500750618,0,0,0
4,23,17,0.510344872,0,0.510344872,0,0,0
4,23,18,0.429481238,0,0.429481238,0,0,0
4,23,19,0.491808938,0,0.491808938,0,0,0
4,23,20,0.505444749,0,0.505444749,0,0,0
4,23,21,0.47651135,0,0.47651135,0,0,0
4,23,22,0.49695813,0,0.49695813,0,0,0
4,23,23,0.393365191,0,0.393365191,0,0,0
4,23,24,0.290462156,0,0.290462156,0,0,0
4,24,1,0.144995147,0,0.144995147,0,0,0
4,24,2,0.084390239,0,0.084390239,0,0,0
4,24,3,0.05994778,0,0.05994778,0,0,0
4,24,4,0.063883607,0,0.063883607,0,0,0
4,24,5,0.090440276,0,0.090440276,0,0,0
4,24,6,0.128373014,0,0.128373014,0,0,0
4,24,7,0.335709938,0,0.335709938,0,0,0
4,24,8,0.455322175,0,0.455322175,0,0,0
4,24,9,0.415016869,0,0.415016869,0,0,0
4,24,10,0.329595753,0,0.329595753,0,0,0
4,24,11,0.341416218,0,0.341416218,0,0,0
4,24,12,0.329157885,0,0.329157885,0,0,0
4,24,13,0.305980977,0,0.305980977,0,0,0
4,24,14,0.329087038,0,0.329087038,0,0,0
4,24,15,0.32050627,0,0.32050627,0,0,0
4,24,16,0.319558765,0,0.319558765,0,0,0
4,24,17,0.341768593,0,0.341768593,0,0,0
4,24,18,0.316461662,0,0.316461662,0,0,0
4,24,19,0.347271139,0,0.347271139,0,0,0
4,24,20,0.383042007,0,0.383042007,0,0,0
4,24,21,0.401774309,0,0.401774309,0,0,0
4,24,22,0.339770805,0,0.339770805,0,0,0
4,24,23,0.290871509,0,0.290871509,0,0,0
4,24,24,0.212535559,0,0.212535559,0,0,0
4,25,1,0.13950314,0,0.13950314,0,0,0
4,25,2,0.085403399,0,0.085403399,0,0,0
4,25,3,0.060834532,0,0.060834532,0,0,0
4,25,4,0.064645467,0,0.064645467,0,0,0
4,25,5,0.090907499,0,0.090907499,0,0,0
4,25,6,0.13044617,0,0.13044617,0,0,0
4,25,7,0.343457653,0,0.343457653,0,0,0
4,25,8,0.464424769,0,0.464424769,0,0,0
4,25,9,0.425376432,0,0.425376432,0,0,0
4,25,10,0.344898653,0,0.344898653,0,0,0
4,25,11,0.363418667,0,0.363418667,0,0,0
4,25,12,0.360344517,0,0.360344517,0,0,0
4,25,13,0.34667431,0,0.34667431,0,0,0
4,25,14,0.380271153,0,0.380271153,0,0,0
4,25,15,0.382930241,0,0.382930241,0,0,0
4,25,16,0.387776268,0,0.387776268,0,0,0
4,25,17,0.412736338,0,0.412736338,0,0,0
4,25,18,0.365280583,0,0.365280583,0,0,0
4,25,19,0.395961035,0,0.395961035,0,0,0
4,25,20,0.430955144,0,0.430955144,0,0,0
4,25,21,0.449361583,0,0.449361583,0,0,0
4,25,22,0.382864802,0,0.382864802,0,0,0
4,25,23,0.326917902,0,0.326917902,0,0,0
4,25,24,0.23974261,0,0.23974261,0,0,0
4,26,1,0.163135359,0,0.163135359,0,0,0
4,26,2,0.102939205,0,0.102939205,0,0,0
4,26,3,0.074495031,0,0.074495031,0,0,0
4,26,4,0.076639303,0,0.076639303,0,0,0
4,26,5,0.102424004,0,0.102424004,0,0,0
4,26,6,0.143754497,0,0.143754497,0,0,0
4,26,7,0.374491168,0,0.374491168,0,0,0
4,26,8,0.507006988,0,0.507006988,0,0,0
4,26,9,0.474820772,0,0.474820772,0,0,0
4,26,10,0.405356153,0,0.405356153,0,0,0
4,26,11,0.440864468,0,0.440864468,0,0,0
4,26,12,0.453193933,0,0.453193933,0,0,0
4,26,13,0.451659981,0,0.451659981,0,0,0
4,26,14,0.493396099,0,0.493396099,0,0,0
4,26,15,0.501052275,0,0.501052275,0,0,0
4,26,16,0.509908086,0,0.509908086,0,0,0
4,26,17,0.534844119,0,0.534844119,0,0,0
4,26,18,0.438510129,0,0.438510129,0,0,0
4,26,19,0.463229678,0,0.463229678,0,0,0
4,26,20,0.493596946,0,0.493596946,0,0,0
4,26,21,0.505820574,0,0.505820574,0,0,0
4,26,22,0.436008909,0,0.436008909,0,0,0
4,26,23,0.374512344,0,0.374512344,0,0,0
4,26,24,0.281148789,0,0.281148789,0,0,0
4,27,1,0.198582093,0,0.198582093,0,0,0
4,27,2,0.133368166,0,0.133368166,0,0,0
4,27,3,0.100718543,0,0.100718543,0,0,0
4,27,4,0.10031849,0,0.10031849,0,0,0
4,27,5,0.124862272,0,0.124862272,0,0,0
4,27,6,0.166798045,0,0.166798045,0,0,0
4,27,7,0.412072822,0,0.412072822,0,0,0
4,27,8,0.547922047,0,0.547922047,0,0,0
4,27,9,0.522957416,0,0.522957416,0,0,0
4,27,10,0.462290268,0,0.462290268,0,0,0
4,27,11,0.507308901,0,0.507308901,0,0,0
4,27,12,0.515303435,0,0.515303435,0,0,0
4,27,13,0.513651919,0,0.513651919,0,0,0
4,27,14,0.553739645,0,0.553739645,0,0,0
4,27,15,0.55540458,0,0.55540458,0,0,0
4,27,16,0.556724225,0,0.556724225,0,0,0
4,27,17,0.573314709,0,0.573314709,0,0,0
4,27,18,0.451189193,0,0.451189193,0,0,0
4,27,19,0.472430152,0,0.472430152,0,0,0
4,27,20,0.503046468,0,0.503046468,0,0,0
4,27,21,0.51579479,0,0.51579479,0,0,0
4,27,22,0.447056041,0,0.447056041,0,0,0
4,27,23,0.386816419,0,0.386816419,0,0,0
4,27,24,0.295032445,0,0.295032445,0,0,0
4,28,1,0.205773459,0,0.205773459,0,0,0
4,28,2,0.141784288,0,0.141784288,0,0,0
4,28,3,0.108913748,0,0.108913748,0,0,0
4,28,4,0.107670791,0,0.107670791,0,0,0
4,28,5,0.13174754,0,0.13174754,0,0,0
4,28,6,0.172252874,0,0.172252874,0,0,0
4,28,7,0.417835632,0,0.417835632,0,0,0
4,28,8,0.552083499,0,0.552083499,0,0,0
4,28,9,0.525718,0,0.525718,0,0,0
4,28,10,0.464609924,0,0.464609924,0,0,0
4,28,11,0.504096453,0,0.504096453,0,0,0
4,28,12,0.509056983,0,0.509056983,0,0,0
4,28,13,0.50489968,0,0.50489968,0,0,0
4,28,14,0.543044779,0,0.543044779,0,0,0
4,28,15,0.543377933,0,0.543377933,0,0,0
4,28,16,0.546745726,0,0.546745726,0,0,0
4,28,17,0.564942589,0,0.564942589,0,0,0
4,28,18,0.441817054,0,0.441817054,0,0,0
4,28,19,0.459317293,0,0.459317293,0,0,0
4,28,20,0.483540297,0,0.483540297,0,0,0
4,28,21,0.496773819,0,0.496773819,0,0,0
4,28,22,0.438158769,0,0.438158769,0,0,0
4,28,23,0.385332508,0,0.385332508,0,0,0
4,28,24,0.295606954,0,0.295606954,0,0,0
4,29,1,0.240927301,0,0.240927301,0,0,0
4,29,2,0.192188569,0,0.192188569,0,0,0
4,29,3,0.141356384,0,0.141356384,0,0,0
4,29,4,0.138385621,0,0.138385621,0,0,0
4,29,5,0.123935026,0,0.123935026,0,0,0
4,29,6,0.13254581,0,0.13254581,0,0,0
4,29,7,0.255207978,0,0.255207978,0,0,0
4,29,8,0.508102357,0,0.508102357,0,0,0
4,29,9,0.638912356,0,0.638912356,0,0,0
4,29,10,0.698481996,0,0.698481996,0,0,0
4,29,11,0.741281739,0,0.741281739,0,0,0
4,29,12,0.738324244,0,0.738324244,0,0,0
4,29,13,0.734699816,0,0.734699816,0,0,0
4,29,14,0.729459802,0,0.729459802,0,0,0
4,29,15,0.702259773,0,0.702259773,0,0,0
4,29,16,0.712648131,0,0.712648131,0,0,0
4,29,17,0.710397558,0,0.710397558,0,0,0
4,29,18,0.530000307,0,0.530000307,0,0,0
4,29,19,0.575701473,0,0.575701473,0,0,0
4,29,20,0.58306426,0,0.58306426,0,0,0
4,29,21,0.551696001,0,0.551696001,0,0,0
4,29,22,0.571844461,0,0.571844461,0,0,0
4,29,23,0.475660067,0,0.475660067,0,0,0
4,29,24,0.373011667,0,0.373011667,0,0,0
4,30,1,0.249620668,0,0.249620668,0,0,0
4,30,2,0.191800626,0,0.191800626,0,0,0
4,30,3,0.140604261,0,0.140604261,0,0,0
4,30,4,0.137300881,0,0.137300881,0,0,0
4,30,5,0.121549263,0,0.121549263,0,0,0
4,30,6,0.128348262,0,0.128348262,0,0,0
4,30,7,0.241218644,0,0.241218644,0,0,0
4,30,8,0.490461,0,0.490461,0,0,0
4,30,9,0.615679486,0,0.615679486,0,0,0
4,30,10,0.667557293,0,0.667557293,0,0,0
4,30,11,0.702523888,0,0.702523888,0,0,0
4,30,12,0.699590059,0,0.699590059,0,0,0
4,30,13,0.697846606,0,0.697846606,0,0,0
4,30,14,0.693188267,0,0.693188267,0,0,0
4,30,15,0.668574202,0,0.668574202,0,0,0
4,30,16,0.683720997,0,0.683720997,0,0,0
4,30,17,0.690627316,0,0.690627316,0,0,0
4,30,18,0.531703754,0,0.531703754,0,0,0
4,30,19,0.581619002,0,0.581619002,0,0,0
4,30,20,0.594628334,0,0.594628334,0,0,0
4,30,21,0.564728547,0,0.564728547,0,0,0
4,30,22,0.579727018,0,0.579727018,0,0,0
4,30,23,0.474564032,0,0.474564032,0,0,0
4,30,24,0.368168072,0,0.368168072,0,0,0
5,1,1,0.212813071,0,0.212813071,0,0,0
5,1,2,0.144593053,0,0.144593053,0,0,0
5,1,3,0.112319197,0,0.112319197,0,0,0
5,1,4,0.111633459,0,0.111633459,0,0,0
5,1,5,0.13780204,0,0.13780204,0,0,0
5,1,6,0.180133275,0,0.180133275,0,0,0
5,1,7,0.437502246,0,0.437502246,0,0,0
5,1,8,0.576178531,0,0.576178531,0,0,0
5,1,9,0.548131968,0,0.548131968,0,0,0
5,1,10,0.485093315,0,0.485093315,0,0,0
5,1,11,0.525149276,0,0.525149276,0,0,0
5,1,12,0.527298785,0,0.527298785,0,0,0
5,1,13,0.5163617,0,0.5163617,0,0,0
5,1,14,0.552530422,0,0.552530422,0,0,0
5,1,15,0.55404538,0,0.55404538,0,0,0
5,1,16,0.555647361,0,0.555647361,0,0,0
5,1,17,0.574564125,0,0.574564125,0,0,0
5,1,18,0.450235905,0,0.450235905,0,0,0
5,1,19,0.472570064,0,0.472570064,0,0,0
5,1,20,0.503481355,0,0.503481355,0,0,0
5,1,21,0.51610357,0,0.51610357,0,0,0
5,1,22,0.449305208,0,0.449305208,0,0,0
5,1,23,0.389893856,0,0.389893856,0,0,0
5,1,24,0.297980804,0,0.297980804,0,0,0
5,2,1,0.200616153,0,0.200616153,0,0,0
5,2,2,0.146616477,0,0.146616477,0,0,0
5,2,3,0.11751923,0,0.11751923,0,0,0
5,2,4,0.110495875,0,0.110495875,0,0,0
5,2,5,0.147239693,0,0.147239693,0,0,0
5,2,6,0.195016629,0,0.195016629,0,0,0
5,2,7,0.458717233,0,0.458717233,0,0,0
5,2,8,0.567595139,0,0.567595139,0,0,0
5,2,9,0.521859835,0,0.521859835,0,0,0
5,2,10,0.461617853,0,0.461617853,0,0,0
5,2,11,0.503822441,0,0.503822441,0,0,0
5,2,12,0.525071093,0,0.525071093,0,0,0
5,2,13,0.526664849,0,0.526664849,0,0,0
5,2,14,0.547165376,0,0.547165376,0,0,0
5,2,15,0.559057907,0,0.559057907,0,0,0
5,2,16,0.565366683,0,0.565366683,0,0,0
5,2,17,0.593413489,0,0.593413489,0,0,0
5,2,18,0.437857673,0,0.437857673,0,0,0
5,2,19,0.47697401,0,0.47697401,0,0,0
5,2,20,0.508668777,0,0.508668777,0,0,0
5,2,21,0.514240887,0,0.514240887,0,0,0
5,2,22,0.487354814,0,0.487354814,0,0,0
5,2,23,0.381892844,0,0.381892844,0,0,0
5,2,24,0.293511438,0,0.293511438,0,0,0
5,3,1,0.200091643,0,0.200091643,0,0,0
5,3,2,0.147491399,0,0.147491399,0,0,0
5,3,3,0.117245091,0,0.117245091,0,0,0
5,3,4,0.109841836,0,0.109841836,0,0,0
5,3,5,0.145241487,0,0.145241487,0,0,0
5,3,6,0.194049436,0,0.194049436,0,0,0
5,3,7,0.456154889,0,0.456154889,0,0,0
5,3,8,0.566754942,0,0.566754942,0,0,0
5,3,9,0.526838021,0,0.526838021,0,0,0
5,3,10,0.467264882,0,0.467264882,0,0,0
5,3,11,0.508002305,0,0.508002305,0,0,0
5,3,12,0.525588714,0,0.525588714,0,0,0
5,3,13,0.526556843,0,0.526556843,0,0,0
5,3,14,0.549652854,0,0.549652854,0,0,0
5,3,15,0.566222216,0,0.566222216,0,0,0
5,3,16,0.578552658,0,0.578552658,0,0,0
5,3,17,0.610166473,0,0.610166473,0,0,0
5,3,18,0.450204205,0,0.450204205,0,0,0
5,3,19,0.490687388,0,0.490687388,0,0,0
5,3,20,0.51986329,0,0.51986329,0,0,0
5,3,21,0.524301321,0,0.524301321,0,0,0
5,3,22,0.49618492,0,0.49618492,0,0,0
5,3,23,0.390072838,0,0.390072838,0,0,0
5,3,24,0.300263601,0,0.300263601,0,0,0
5,4,1,0.204322994,0,0.204322994,0,0,0
5,4,2,0.149457097,0,0.149457097,0,0,0
5,4,3,0.119429008,0,0.119429008,0,0,0
5,4,4,0.111187618,0,0.111187618,0,0,0
5,4,5,0.146569464,0,0.146569464,0,0,0
5,4,6,0.194503453,0,0.194503453,0,0,0
5,4,7,0.460652744,0,0.460652744,0,0,0
5,4,8,0.576329817,0,0.576329817,0,0,0
5,4,9,0.538068803,0,0.538068803,0,0,0
5,4,10,0.479716788,0,0.479716788,0,0,0
5,4,11,0.528960055,0,0.528960055,0,0,0
5,4,12,0.554840367,0,0.554840367,0,0,0
5,4,13,0.562880121,0,0.562880121,0,0,0
5,4,14,0.592123255,0,0.592123255,0,0,0
5,4,15,0.612201772,0,0.612201772,0,0,0
5,4,16,0.62363998,0,0.62363998,0,0,0
5,4,17,0.653206069,0,0.653206069,0,0,0
5,4,18,0.474792576,0,0.474792576,0,0,0
5,4,19,0.511175955,0,0.511175955,0,0,0
5,4,20,0.538626065,0,0.538626065,0,0,0
