Month,Day,Period,PEPCO,BGE,DPL_MD,APS,DPL,APS_MD
3,23,13,0.769839455,0.769839455,0.769839455,0.45898689,0.769839455,0.45898689
3,23,14,0.817612816,0.817612816,0.817612816,0.481932829,0.817612816,0.481932829
3,23,15,0.890685478,0.890685478,0.890685478,0.551284762,0.890685478,0.551284762
3,23,16,0.961038367,0.961038367,0.961038367,0.621594858,0.961038367,0.621594858
3,23,17,0.986139799,0.986139799,0.986139799,0.740034955,0.986139799,0.740034955
3,23,18,1,1,1,0.766406126,1,0.766406126
3,23,19,0.993144567,0.993144567,0.993144567,0.771004991,0.993144567,0.771004991
3,23,20,0.990795333,0.990795333,0.990795333,0.797372977,0.990795333,0.797372977
3,23,21,0.982627614,0.982627614,0.982627614,0.79756799,0.982627614,0.79756799
3,23,22,0.964934157,0.964934157,0.964934157,0.784840295,0.964934157,0.784840295
3,23,23,0.94240503,0.94240503,0.94240503,0.769852917,0.94240503,0.769852917
3,23,24,0.68209738,0.68209738,0.68209738,0.732843096,0.68209738,0.732843096
3,24,1,0.570345889,0.570345889,0.570345889,0.693398914,0.570345889,0.693398914
3,24,2,0.516745643,0.516745643,0.516745643,0.657690001,0.516745643,0.657690001
3,24,3,0.477052266,0.477052266,0.477052266,0.645573438,0.477052266,0.645573438
3,24,4,0.36859549,0.36859549,0.36859549,0.640642486,0.36859549,0.640642486
3,24,5,0.263089957,0.263089957,0.263089957,0.612462296,0.263089957,0.612462296
3,24,6,0.263159025,0.263159025,0.263159025,0.552656716,0.263159025,0.552656716
3,24,7,0.236021964,0.236021964,0.236021964,0.48318535,0.236021964,0.48318535
3,24,8,0.202338407,0.202338407,0.202338407,0.436503128,0.202338407,0.436503128
3,24,9,0.13506183,0.13506183,0.13506183,0.426739099,0.13506183,0.426739099
3,24,10,0.125971031,0.125971031,0.125971031,0.390242292,0.125971031,0.390242292
3,24,11,0.100503727,0.100503727,0.100503727,0.442031982,0.100503727,0.442031982
3,24,12,0.087323002,0.087323002,0.087323002,0.457208984,0.087323002,0.457208984
3,24,13,0.072590122,0.072590122,0.072590122,0.447407349,0.072590122,0.447407349
3,24,14,0.09515005,0.09515005,0.09515005,0.446872532,0.09515005,0.446872532
3,24,15,0.105460733,0.105460733,0.105460733,0.448318964,0.105460733,0.448318964
3,24,16,0.126547839,0.126547839,0.126547839,0.428319542,0.126547839,0.428319542
3,24,17,0.144847038,0.144847038,0.144847038,0.446120039,0.144847038,0.446120039
3,24,18,0.204055766,0.204055766,0.204055766,0.436771394,0.204055766,0.436771394
3,24,19,0.186453776,0.186453776,0.186453776,0.453429249,0.186453776,0.453429249
3,24,20,0.266590941,0.266590941,0.266590941,0.441628848,0.266590941,0.441628848
3,24,21,0.51466148,0.51466148,0.51466148,0.41534955,0.51466148,0.41534955
3,24,22,0.403092925,0.403092925,0.403092925,0.418239719,0.403092925,0.418239719
3,24,23,0.314898177,0.314898177,0.314898177,0.396899701,0.314898177,0.396899701
3,24,24,0.302842135,0.302842135,0.302842135,0.395221507,0.302842135,0.395221507
3,25,1,0.293801737,0.293801737,0.293801737,0.387219337,0.293801737,0.387219337
3,25,2,0.333448446,0.333448446,0.333448446,0.391562063,0.333448446,0.391562063
3,25,3,0.350433493,0.350433493,0.350433493,0.394191316,0.350433493,0.394191316
3,25,4,0.303992018,0.303992018,0.303992018,0.382884819,0.303992018,0.382884819
3,25,5,0.322756024,0.322756024,0.322756024,0.387077854,0.322756024,0.387077854
3,25,6,0.346230632,0.346230632,0.346230632,0.429240589,0.346230632,0.429240589
3,25,7,0.373312625,0.373312625,0.373312625,0.470836412,0.373312625,0.470836412
3,25,8,0.378518834,0.378518834,0.378518834,0.453234236,0.378518834,0.453234236
3,25,9,0.422445873,0.422445873,0.422445873,0.472245728,0.422445873,0.472245728
3,25,10,0.462804726,0.462804726,0.462804726,0.511725679,0.462804726,0.511725679
3,25,11,0.460868965,0.460868965,0.460868965,0.642732022,0.460868965,0.642732022
3,25,12,0.443974452,0.443974452,0.443974452,0.743682517,0.443974452,0.743682517
3,25,13,0.446740893,0.446740893,0.446740893,0.847866537,0.446740893,0.847866537
3,25,14,0.467055188,0.467055188,0.467055188,0.906458672,0.467055188,0.906458672
3,25,15,0.497367495,0.497367495,0.497367495,0.932245414,0.497367495,0.932245414
3,25,16,0.50548668,0.50548668,0.50548668,0.947813668,0.50548668,0.947813668
3,25,17,0.493495039,0.493495039,0.493495039,0.960273955,0.493495039,0.960273955
3,25,18,0.514617612,0.514617612,0.514617612,0.936261444,0.514617612,0.936261444
3,25,19,0.491655412,0.491655412,0.491655412,0.947832042,0.491655412,0.947832042
3,25,20,0.530136371,0.530136371,0.530136371,0.952696601,0.530136371,0.952696601
3,25,21,0.592273008,0.592273008,0.592273008,0.960113975,0.592273008,0.960113975
3,25,22,0.577445859,0.577445859,0.577445859,0.926398316,0.577445859,0.926398316
3,25,23,0.593060752,0.593060752,0.593060752,0.876300294,0.593060752,0.876300294
3,25,24,0.546669678,0.546669678,0.546669678,0.81183301,0.546669678,0.81183301
3,26,1,0.482159541,0.482159541,0.482159541,0.832483742,0.482159541,0.832483742
3,26,2,0.471031246,0.471031246,0.471031246,0.881098705,0.471031246,0.881098705
3,26,3,0.46263299,0.46263299,0.46263299,0.872391694,0.46263299,0.872391694
3,26,4,0.363167145,0.363167145,0.363167145,0.866715477,0.363167145,0.866715477
3,26,5,0.298775542,0.298775542,0.298775542,0.879860149,0.298775542,0.879860149
3,26,6,0.393954525,0.393954525,0.393954525,0.883125891,0.393954525,0.883125891
3,26,7,0.456983441,0.456983441,0.456983441,0.870413507,0.456983441,0.870413507
3,26,8,0.432876958,0.432876958,0.432876958,0.891398654,0.432876958,0.891398654
3,26,9,0.549338117,0.549338117,0.549338117,0.893754373,0.549338117,0.893754373
3,26,10,0.576234375,0.576234375,0.576234375,0.921249321,0.576234375,0.921249321
3,26,11,0.533001746,0.533001746,0.533001746,0.936623052,0.533001746,0.936623052
3,26,12,0.461607242,0.461607242,0.461607242,0.940506173,0.461607242,0.940506173
3,26,13,0.441684019,0.441684019,0.441684019,0.944655723,0.441684019,0.944655723
3,26,14,0.43993306,0.43993306,0.43993306,0.946052054,0.43993306,0.946052054
3,26,15,0.485664258,0.485664258,0.485664258,0.931078763,0.485664258,0.931078763
3,26,16,0.532690942,0.532690942,0.532690942,0.90878928,0.532690942,0.90878928
3,26,17,0.604045312,0.604045312,0.604045312,0.870211756,0.604045312,0.870211756
3,26,18,0.588972693,0.588972693,0.588972693,0.825759573,0.588972693,0.825759573
3,26,19,0.699966306,0.699966306,0.699966306,0.746338841,0.699966306,0.746338841
3,26,20,0.717954701,0.717954701,0.717954701,0.610644579,0.717954701,0.610644579
3,26,21,0.760687055,0.760687055,0.760687055,0.549684597,0.760687055,0.549684597
3,26,22,0.784976475,0.784976475,0.784976475,0.508216415,0.784976475,0.508216415
3,26,23,0.805875979,0.805875979,0.805875979,0.460350147,0.805875979,0.460350147
3,26,24,0.796748779,0.796748779,0.796748779,0.41466051,0.796748779,0.41466051
3,27,1,0.780363875,0.780363875,0.780363875,0.428374543,0.780363875,0.428374543
3,27,2,0.710435658,0.710435658,0.710435658,0.434543561,0.710435658,0.434543561
3,27,3,0.683629002,0.683629002,0.683629002,0.448065887,0.683629002,0.448065887
3,27,4,0.686742647,0.686742647,0.686742647,0.522023177,0.686742647,0.522023177
3,27,5,0.704955045,0.704955045,0.704955045,0.553564411,0.704955045,0.553564411
3,27,6,0.696704259,0.696704259,0.696704259,0.537426061,0.696704259,0.537426061
3,27,7,0.721266216,0.721266216,0.721266216,0.505565848,0.721266216,0.505565848
3,27,8,0.733777731,0.733777731,0.733777731,0.494343383,0.733777731,0.494343383
3,27,9,0.758745694,0.758745694,0.758745694,0.563959539,0.758745694,0.563959539
3,27,10,0.789851346,0.789851346,0.789851346,0.560079358,0.789851346,0.560079358
3,27,11,0.815258915,0.815258915,0.815258915,0.497687889,0.815258915,0.497687889
3,27,12,0.881088805,0.881088805,0.881088805,0.478350313,0.881088805,0.478350313
3,27,13,0.875283387,0.875283387,0.875283387,0.455092744,0.875283387,0.455092744
3,27,14,0.895688217,0.895688217,0.895688217,0.453585064,0.895688217,0.453585064
3,27,15,0.908676673,0.908676673,0.908676673,0.460513802,0.908676673,0.460513802
3,27,16,0.931181533,0.931181533,0.931181533,0.471564405,0.931181533,0.471564405
3,27,17,0.92315195,0.92315195,0.92315195,0.477495659,0.92315195,0.477495659
3,27,18,0.923216351,0.923216351,0.923216351,0.457758991,0.923216351,0.457758991
3,27,19,0.917402533,0.917402533,0.917402533,0.427284329,0.917402533,0.427284329
3,27,20,0.942022357,0.942022357,0.942022357,0.361770316,0.942022357,0.361770316
3,27,21,0.968210205,0.968210205,0.968210205,0.283903691,0.968210205,0.283903691
3,27,22,0.930201519,0.930201519,0.930201519,0.229019876,0.930201519,0.229019876
3,27,23,0.906867846,0.906867846,0.906867846,0.211204556,0.906867846,0.211204556
3,27,24,0.86878356,0.86878356,0.86878356,0.207528943,0.86878356,0.207528943
3,28,1,0.841337561,0.841337561,0.841337561,0.197301145,0.841337561,0.197301145
3,28,2,0.766691276,0.766691276,0.766691276,0.19638904,0.766691276,0.19638904
3,28,3,0.684068608,0.684068608,0.684068608,0.19788986,0.684068608,0.19788986
3,28,4,0.636736721,0.636736721,0.636736721,0.217229764,0.636736721,0.217229764
3,28,5,0.587316002,0.587316002,0.587316002,0.234642807,0.587316002,0.234642807
3,28,6,0.57067536,0.57067536,0.57067536,0.24901893,0.57067536,0.24901893
3,28,7,0.648674227,0.648674227,0.648674227,0.288181004,0.648674227,0.288181004
3,28,8,0.74864408,0.74864408,0.74864408,0.296877603,0.74864408,0.296877603
3,28,9,0.78396566,0.78396566,0.78396566,0.29690737,0.78396566,0.29690737
3,28,10,0.802192992,0.802192992,0.802192992,0.366418302,0.802192992,0.366418302
3,28,11,0.82134247,0.82134247,0.82134247,0.320110918,0.82134247,0.320110918
3,28,12,0.855436699,0.855436699,0.855436699,0.252187287,0.855436699,0.252187287
3,28,13,0.874578711,0.874578711,0.874578711,0.221103453,0.874578711,0.221103453
3,28,14,0.923515022,0.923515022,0.923515022,0.197495056,0.923515022,0.197495056
3,28,15,0.955891892,0.955891892,0.955891892,0.184009723,0.955891892,0.184009723
3,28,16,0.96854901,0.96854901,0.96854901,0.174637927,0.96854901,0.174637927
3,28,17,0.973748685,0.973748685,0.973748685,0.180459423,0.973748685,0.180459423
3,28,18,0.962788393,0.962788393,0.962788393,0.18220842,0.962788393,0.18220842
3,28,19,0.927978287,0.927978287,0.927978287,0.193137386,0.927978287,0.193137386
3,28,20,0.918134277,0.918134277,0.918134277,0.214937988,0.918134277,0.214937988
3,28,21,0.920322042,0.920322042,0.920322042,0.243589788,0.920322042,0.243589788
3,28,22,0.920855916,0.920855916,0.920855916,0.308016404,0.920855916,0.308016404
3,28,23,0.868710759,0.868710759,0.868710759,0.361305567,0.868710759,0.361305567
3,28,24,0.847705787,0.847705787,0.847705787,0.37093044,0.847705787,0.37093044
3,29,1,0.831831423,0.831831423,0.831831423,0.360405956,0.831831423,0.360405956
3,29,2,0.77044333,0.77044333,0.77044333,0.30412875,0.77044333,0.30412875
3,29,3,0.752823608,0.752823608,0.752823608,0.333253874,0.752823608,0.333253874
3,29,4,0.730507283,0.730507283,0.730507283,0.368810525,0.730507283,0.368810525
3,29,5,0.675066478,0.675066478,0.675066478,0.422533691,0.675066478,0.422533691
3,29,6,0.666973427,0.666973427,0.666973427,0.458504256,0.666973427,0.458504256
3,29,7,0.654903385,0.654903385,0.654903385,0.485625592,0.654903385,0.485625592
3,29,8,0.585210372,0.585210372,0.585210372,0.511709019,0.585210372,0.511709019
3,29,9,0.58669906,0.58669906,0.58669906,0.542534877,0.58669906,0.542534877
3,29,10,0.64153879,0.64153879,0.64153879,0.59665738,0.64153879,0.59665738
3,29,11,0.566604101,0.566604101,0.566604101,0.654739074,0.566604101,0.654739074
3,29,12,0.5596516,0.5596516,0.5596516,0.726420757,0.5596516,0.726420757
3,29,13,0.530349174,0.530349174,0.530349174,0.748764138,0.530349174,0.748764138
3,29,14,0.497976037,0.497976037,0.497976037,0.772565099,0.497976037,0.772565099
3,29,15,0.480270447,0.480270447,0.480270447,0.76870513,0.480270447,0.76870513
3,29,16,0.407921128,0.407921128,0.407921128,0.761835925,0.407921128,0.761835925
3,29,17,0.357826534,0.357826534,0.357826534,0.783637752,0.357826534,0.783637752
3,29,18,0.296886448,0.296886448,0.296886448,0.794546383,0.296886448,0.794546383
3,29,19,0.216915419,0.216915419,0.216915419,0.806883806,0.216915419,0.806883806
3,29,20,0.208732767,0.208732767,0.208732767,0.808400306,0.208732767,0.808400306
3,29,21,0.184386413,0.184386413,0.184386413,0.795089285,0.184386413,0.795089285
3,29,22,0.157829894,0.157829894,0.157829894,0.793557473,0.157829894,0.793557473
3,29,23,0.112061362,0.112061362,0.112061362,0.827269213,0.112061362,0.827269213
3,29,24,0.094444439,0.094444439,0.094444439,0.848388247,0.094444439,0.848388247
3,30,1,0.116692629,0.116692629,0.116692629,0.84590893,0.116692629,0.84590893
3,30,2,0.137272928,0.137272928,0.137272928,0.832117357,0.137272928,0.832117357
3,30,3,0.156447607,0.156447607,0.156447607,0.824567197,0.156447607,0.824567197
3,30,4,0.18946662,0.18946662,0.18946662,0.808963052,0.18946662,0.808963052
3,30,5,0.221786557,0.221786557,0.221786557,0.799385217,0.221786557,0.799385217
3,30,6,0.279779133,0.279779133,0.279779133,0.701538769,0.279779133,0.701538769
3,30,7,0.316602468,0.316602468,0.316602468,0.651387095,0.316602468,0.651387095
3,30,8,0.33164522,0.33164522,0.33164522,0.754683142,0.33164522,0.754683142
3,30,9,0.326334476,0.326334476,0.326334476,0.806422977,0.326334476,0.806422977
3,30,10,0.328739711,0.328739711,0.328739711,0.81610775,0.328739711,0.81610775
3,30,11,0.346835441,0.346835441,0.346835441,0.82230678,0.346835441,0.82230678
3,30,12,0.413435342,0.413435342,0.413435342,0.801836974,0.413435342,0.801836974
3,30,13,0.487266815,0.487266815,0.487266815,0.783294518,0.487266815,0.783294518
3,30,14,0.528899687,0.528899687,0.528899687,0.737367484,0.528899687,0.737367484
3,30,15,0.595062782,0.595062782,0.595062782,0.770708918,0.595062782,0.770708918
3,30,16,0.685899835,0.685899835,0.685899835,0.724092844,0.685899835,0.724092844
3,30,17,0.769273847,0.769273847,0.769273847,0.541123234,0.769273847,0.541123234
3,30,18,0.844955213,0.844955213,0.844955213,0.544018425,0.844955213,0.544018425
3,30,19,0.894686736,0.894686736,0.894686736,0.420505771,0.894686736,0.420505771
3,30,20,0.947581372,0.947581372,0.947581372,0.367140416,0.947581372,0.367140416
3,30,21,0.959764349,0.959764349,0.959764349,0.338727605,0.959764349,0.338727605
3,30,22,0.963901875,0.963901875,0.963901875,0.499010723,0.963901875,0.499010723
3,30,23,0.92249954,0.92249954,0.92249954,0.693184302,0.92249954,0.693184302
3,30,24,0.903531131,0.903531131,0.903531131,0.774484488,0.903531131,0.774484488
3,31,1,0.911956454,0.911956454,0.911956454,0.783955507,0.911956454,0.783955507
3,31,2,0.91649252,0.91649252,0.91649252,0.770782293,0.91649252,0.770782293
3,31,3,0.918269612,0.918269612,0.918269612,0.823666485,0.918269612,0.823666485
3,31,4,0.895106742,0.895106742,0.895106742,0.862136457,0.895106742,0.862136457
3,31,5,0.840227811,0.840227811,0.840227811,0.871585671,0.840227811,0.871585671
3,31,6,0.833186642,0.833186642,0.833186642,0.874080545,0.833186642,0.874080545
3,31,7,0.873903901,0.873903901,0.873903901,0.870649312,0.873903901,0.870649312
3,31,8,0.860820244,0.860820244,0.860820244,0.856231295,0.860820244,0.856231295
3,31,9,0.841682899,0.841682899,0.841682899,0.817503837,0.841682899,0.817503837
3,31,10,0.856153509,0.856153509,0.856153509,0.787012883,0.856153509,0.787012883
3,31,11,0.862272532,0.862272532,0.862272532,0.782754066,0.862272532,0.782754066
3,31,12,0.875842462,0.875842462,0.875842462,0.772754968,0.875842462,0.772754968
3,31,13,0.782696309,0.782696309,0.782696309,0.754650068,0.782696309,0.754650068
3,31,14,0.731174626,0.731174626,0.731174626,0.722502847,0.731174626,0.722502847
3,31,15,0.543603634,0.543603634,0.543603634,0.683844966,0.543603634,0.683844966
3,31,16,0.461954447,0.461954447,0.461954447,0.621256524,0.461954447,0.621256524
3,31,17,0.40021355,0.40021355,0.40021355,0.55081989,0.40021355,0.55081989
3,31,18,0.437146087,0.437146087,0.437146087,0.511120794,0.437146087,0.511120794
3,31,19,0.506499361,0.506499361,0.506499361,0.521329973,0.506499361,0.521329973
3,31,20,0.587510138,0.587510138,0.587510138,0.50308555,0.587510138,0.50308555
3,31,21,0.552502163,0.552502163,0.552502163,0.477302973,0.552502163,0.477302973
3,31,22,0.534271098,0.534271098,0.534271098,0.47693034,0.534271098,0.47693034
3,31,23,0.552968836,0.552968836,0.552968836,0.491689263,0.552968836,0.491689263
3,31,24,0.62959755,0.62959755,0.62959755,0.477183417,0.62959755,0.477183417
4,1,1,0.644028027,0.644028027,0.644028027,0.494667262,0.644028027,0.494667262
4,1,2,0.581686054,0.581686054,0.581686054,0.524179596,0.581686054,0.524179596
4,1,3,0.564658073,0.564658073,0.564658073,0.532818622,0.564658073,0.532818622
4,1,4,0.554324056,0.554324056,0.554324056,0.53951964,0.554324056,0.53951964
4,1,5,0.458578531,0.458578531,0.458578531,0.4849232,0.458578531,0.4849232
4,1,6,0.434009108,0.434009108,0.434009108,0.468300256,0.434009108,0.468300256
4,1,7,0.464833822,0.464833822,0.464833822,0.441344413,0.464833822,0.441344413
4,1,8,0.544504313,0.544504313,0.544504313,0.417993379,0.544504313,0.417993379
4,1,9,0.572432853,0.572432853,0.572432853,0.424705299,0.572432853,0.424705299
4,1,10,0.697623605,0.697623605,0.697623605,0.438643132,0.697623605,0.438643132
4,1,11,0.659322782,0.659322782,0.659322782,0.397754355,0.659322782,0.397754355
4,1,12,0.727666175,0.727666175,0.727666175,0.381596896,0.727666175,0.381596896
4,1,13,0.792308848,0.792308848,0.792308848,0.349671637,0.792308848,0.349671637
4,1,14,0.85367174,0.85367174,0.85367174,0.314639269,0.85367174,0.314639269
4,1,15,0.905661962,0.905661962,0.905661962,0.284280733,0.905661962,0.284280733
4,1,16,0.955568021,0.955568021,0.955568021,0.247165566,0.955568021,0.247165566
4,1,17,0.946186018,0.946186018,0.946186018,0.211069198,0.946186018,0.211069198
4,1,18,0.941186079,0.941186079,0.941186079,0.169812077,0.941186079,0.169812077
4,1,19,0.979830374,0.979830374,0.979830374,0.138013111,0.979830374,0.138013111
4,1,20,0.98070772,0.98070772,0.98070772,0.126290495,0.98070772,0.126290495
4,1,21,0.973840153,0.973840153,0.973840153,0.126690444,0.973840153,0.126690444
4,1,22,0.934473448,0.934473448,0.934473448,0.153871068,0.934473448,0.153871068
4,1,23,0.902980457,0.902980457,0.902980457,0.206450244,0.902980457,0.206450244
4,1,24,0.854309216,0.854309216,0.854309216,0.232307667,0.854309216,0.232307667
4,2,1,0.799467619,0.799467619,0.799467619,0.250750165,0.799467619,0.250750165
4,2,2,0.688866945,0.688866945,0.688866945,0.289527479,0.688866945,0.289527479
4,2,3,0.626195501,0.626195501,0.626195501,0.285265478,0.626195501,0.285265478
4,2,4,0.612107563,0.612107563,0.612107563,0.250469037,0.612107563,0.250469037
4,2,5,0.544133775,0.544133775,0.544133775,0.274619356,0.544133775,0.274619356
4,2,6,0.450246544,0.450246544,0.450246544,0.30804127,0.450246544,0.30804127
4,2,7,0.346576904,0.346576904,0.346576904,0.329621012,0.346576904,0.329621012
4,2,8,0.287655647,0.287655647,0.287655647,0.444223925,0.287655647,0.444223925
4,2,9,0.177257509,0.177257509,0.177257509,0.436859224,0.177257509,0.436859224
4,2,10,0.094095368,0.094095368,0.094095368,0.466353183,0.094095368,0.466353183
4,2,11,0.042825689,0.042825689,0.042825689,0.530187409,0.042825689,0.530187409
4,2,12,0.02686359,0.02686359,0.02686359,0.55045081,0.02686359,0.55045081
4,2,13,0.017742925,0.017742925,0.017742925,0.468016433,0.017742925,0.468016433
4,2,14,0.014535011,0.014535011,0.014535011,0.438634925,0.014535011,0.438634925
4,2,15,0.019502283,0.019502283,0.019502283,0.502481155,0.019502283,0.502481155
4,2,16,0.017069048,0.017069048,0.017069048,0.551230496,0.017069048,0.551230496
4,2,17,0.02869575,0.02869575,0.02869575,0.655056706,0.02869575,0.655056706
4,2,18,0.047742561,0.047742561,0.047742561,0.710400861,0.047742561,0.710400861
4,2,19,0.068202458,0.068202458,0.068202458,0.668130575,0.068202458,0.668130575
4,2,20,0.110624008,0.110624008,0.110624008,0.553653956,0.110624008,0.553653956
4,2,21,0.167259498,0.167259498,0.167259498,0.468560683,0.167259498,0.468560683
4,2,22,0.181255968,0.181255968,0.181255968,0.447377582,0.181255968,0.447377582
4,2,23,0.183762004,0.183762004,0.183762004,0.366371264,0.183762004,0.366371264
4,2,24,0.208867169,0.208867169,0.208867169,0.338707761,0.208867169,0.338707761
4,3,1,0.259581506,0.259581506,0.259581506,0.386872796,0.259581506,0.386872796
4,3,2,0.343161787,0.343161787,0.343161787,0.45280599,0.343161787,0.45280599
4,3,3,0.403048124,0.403048124,0.403048124,0.473037664,0.403048124,0.473037664
4,3,4,0.245094095,0.245094095,0.245094095,0.414198455,0.245094095,0.414198455
4,3,5,0.189688757,0.189688757,0.189688757,0.364169154,0.189688757,0.364169154
4,3,6,0.216633548,0.216633548,0.216633548,0.309949512,0.216633548,0.309949512
4,3,7,0.275876809,0.275876809,0.275876809,0.264308506,0.275876809,0.264308506
4,3,8,0.38279263,0.38279263,0.38279263,0.243315642,0.38279263,0.243315642
4,3,9,0.440224265,0.440224265,0.440224265,0.194738285,0.440224265,0.194738285
4,3,10,0.421977333,0.421977333,0.421977333,0.145386509,0.421977333,0.145386509
4,3,11,0.442281361,0.442281361,0.442281361,0.128321722,0.442281361,0.128321722
4,3,12,0.535581517,0.535581517,0.535581517,0.138519019,0.535581517,0.138519019
4,3,13,0.594910646,0.594910646,0.594910646,0.142756031,0.594910646,0.142756031
4,3,14,0.663172838,0.663172838,0.663172838,0.138033323,0.663172838,0.138033323
4,3,15,0.692445397,0.692445397,0.692445397,0.13366769,0.692445397,0.13366769
4,3,16,0.774584591,0.774584591,0.774584591,0.122415336,0.774584591,0.122415336
4,3,17,0.816888539,0.816888539,0.816888539,0.112725417,0.816888539,0.112725417
4,3,18,0.769951457,0.769951457,0.769951457,0.106399114,0.769951457,0.106399114
4,3,19,0.760026246,0.760026246,0.760026246,0.09762424,0.760026246,0.09762424
4,3,20,0.71993993,0.71993993,0.71993993,0.093831154,0.71993993,0.093831154
4,3,21,0.740529562,0.740529562,0.740529562,0.108114915,0.740529562,0.108114915
4,3,22,0.691791121,0.691791121,0.691791121,0.175686614,0.691791121,0.175686614
4,3,23,0.6170039,0.6170039,0.6170039,0.286166313,0.6170039,0.286166313
4,3,24,0.59747455,0.59747455,0.59747455,0.370620525,0.59747455,0.370620525
4,4,1,0.542502284,0.542502284,0.542502284,0.443115336,0.542502284,0.443115336
4,4,2,0.459271075,0.459271075,0.459271075,0.426924558,0.459271075,0.426924558
4,4,3,0.364234894,0.364234894,0.364234894,0.414859566,0.364234894,0.414859566
4,4,4,0.333089108,0.333089108,0.333089108,0.454257812,0.333089108,0.454257812
4,4,5,0.278931654,0.278931654,0.278931654,0.450392452,0.278931654,0.450392452
4,4,6,0.206821272,0.206821272,0.206821272,0.500540575,0.206821272,0.500540575
4,4,7,0.132880598,0.132880598,0.132880598,0.555705518,0.132880598,0.555705518
4,4,8,0.074669619,0.074669619,0.074669619,0.567602936,0.074669619,0.567602936
4,4,9,0.040067649,0.040067649,0.040067649,0.584988049,0.040067649,0.584988049
4,4,10,0.0343817,0.0343817,0.0343817,0.618322746,0.0343817,0.618322746
4,4,11,0.015991032,0.015991032,0.015991032,0.635664251,0.015991032,0.635664251
4,4,12,0.011655636,0.011655636,0.011655636,0.633079832,0.011655636,0.633079832
4,4,13,0.014441677,0.014441677,0.014441677,0.626270038,0.014441677,0.626270038
4,4,14,0.022784864,0.022784864,0.022784864,0.666534575,0.022784864,0.666534575
4,4,15,0.022619662,0.022619662,0.022619662,0.614753582,0.022619662,0.614753582
4,4,16,0.022251923,0.022251923,0.022251923,0.485867521,0.022251923,0.485867521
4,4,17,0.026408117,0.026408117,0.026408117,0.359345754,0.026408117,0.359345754
4,4,18,0.015476758,0.015476758,0.015476758,0.235116866,0.015476758,0.235116866
4,4,19,0.023516608,0.023516608,0.023516608,0.176776338,0.023516608,0.176776338
4,4,20,0.022051254,0.022051254,0.022051254,0.167651738,0.022051254,0.167651738
4,4,21,0.03327475,0.03327475,0.03327475,0.156258268,0.03327475,0.156258268
4,4,22,0.067889787,0.067889787,0.067889787,0.116361586,0.067889787,0.116361586
4,4,23,0.096950476,0.096950476,0.096950476,0.077764464,0.096950476,0.077764464
4,4,24,0.114514198,0.114514198,0.114514198,0.046806555,0.114514198,0.046806555
4,5,1,0.144547434,0.144547434,0.144547434,0.038471687,0.144547434,0.038471687
4,5,2,0.169440729,0.169440729,0.169440729,0.040813687,0.169440729,0.040813687
4,5,3,0.170364743,0.170364743,0.170364743,0.056691978,0.170364743,0.056691978
4,5,4,0.184420947,0.184420947,0.184420947,0.08195799,0.184420947,0.08195799
4,5,5,0.215924205,0.215924205,0.215924205,0.123610039,0.215924205,0.123610039
4,5,6,0.226077152,0.226077152,0.226077152,0.182846992,0.226077152,0.182846992
4,5,7,0.199548633,0.199548633,0.199548633,0.226542518,0.199548633,0.226542518
4,5,8,0.175720287,0.175720287,0.175720287,0.263657072,0.175720287,0.263657072
4,5,9,0.143449818,0.143449818,0.143449818,0.249725487,0.143449818,0.249725487
4,5,10,0.111751491,0.111751491,0.111751491,0.292325286,0.111751491,0.292325286
4,5,11,0.137916004,0.137916004,0.137916004,0.258554749,0.137916004,0.258554749
4,5,12,0.130412829,0.130412829,0.130412829,0.226569099,0.130412829,0.226569099
4,5,13,0.11512554,0.11512554,0.11512554,0.221455017,0.11512554,0.221455017
4,5,14,0.108560378,0.108560378,0.108560378,0.223944257,0.108560378,0.223944257
4,5,15,0.12365353,0.12365353,0.12365353,0.251519072,0.12365353,0.251519072
4,5,16,0.144642635,0.144642635,0.144642635,0.288254746,0.144642635,0.288254746
4,5,17,0.154575313,0.154575313,0.154575313,0.322652463,0.154575313,0.322652463
4,5,18,0.211492674,0.211492674,0.211492674,0.391026266,0.211492674,0.391026266
4,5,19,0.297521124,0.297521124,0.297521124,0.373226504,0.297521124,0.373226504
4,5,20,0.38440452,0.38440452,0.38440452,0.425978645,0.38440452,0.425978645
4,5,21,0.393527053,0.393527053,0.393527053,0.4775291,0.393527053,0.4775291
4,5,22,0.372198209,0.372198209,0.372198209,0.510541755,0.372198209,0.510541755
4,5,23,0.365292376,0.365292376,0.365292376,0.552317525,0.365292376,0.552317525
4,5,24,0.446515956,0.446515956,0.446515956,0.626783173,0.446515956,0.626783173
4,6,1,0.437465291,0.437465291,0.437465291,0.602733546,0.437465291,0.602733546
4,6,2,0.352441122,0.352441122,0.352441122,0.629779792,0.352441122,0.629779792
4,6,3,0.37522692,0.37522692,0.37522692,0.652537332,0.37522692,0.652537332
4,6,4,0.375619859,0.375619859,0.375619859,0.624679673,0.375619859,0.624679673
4,6,5,0.362088196,0.362088196,0.362088196,0.597805534,0.362088196,0.597805534
4,6,6,0.349155741,0.349155741,0.349155741,0.423203377,0.349155741,0.423203377
4,6,7,0.340666951,0.340666951,0.340666951,0.370223393,0.340666951,0.370223393
4,6,8,0.282187168,0.282187168,0.282187168,0.364047516,0.282187168,0.364047516
