Month,Day,Period,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD,NI
2,14,15,0.667956464,0.789552109,0.683864095,0.64600246,0.64600246,0.789552109,4635
2,14,16,0.671437974,0.788180277,0.690748735,0.653823448,0.653823448,0.788180277,4486.9
2,14,17,0.697398354,0.795530183,0.711964196,0.688985543,0.688985543,0.795530183,4861.6
2,14,18,0.739701964,0.831694158,0.746591442,0.748306584,0.748306584,0.831694158,5595.9
2,14,19,0.774176467,0.860069557,0.759247685,0.783473918,0.783473918,0.860069557,6087
2,14,20,0.773588157,0.860326007,0.750626541,0.779880774,0.779880774,0.860326007,6087.8
2,14,21,0.764764494,0.857368521,0.739642501,0.778710929,0.778710929,0.857368521,5899.7
2,14,22,0.745116716,0.845170789,0.716592074,0.759686998,0.759686998,0.845170789,5755.19
2,14,23,0.71476464,0.820814113,0.696213628,0.734895629,0.734895629,0.820814113,5716.2
2,14,24,0.692316964,0.80214431,0.668926429,0.71897526,0.71897526,0.80214431,5542.2
2,15,1,0.681962333,0.798979302,0.654133076,0.70874077,0.70874077,0.798979302,5356.5
2,15,2,0.682531644,0.805287266,0.64906751,0.707754774,0.707754774,0.805287266,5229
2,15,3,0.691143179,0.808331481,0.650445424,0.714676108,0.714676108,0.808331481,5074.2
2,15,4,0.702879183,0.817387734,0.659088307,0.721392636,0.721392636,0.817387734,4880.7
2,15,5,0.727517319,0.836361437,0.682143118,0.749339054,0.749339054,0.836361437,4636.3
2,15,6,0.770388111,0.86478911,0.71544232,0.780480847,0.780480847,0.86478911,4844.3
2,15,7,0.825901408,0.915072071,0.779252197,0.833543275,0.833543275,0.915072071,5549.09
2,15,8,0.842821746,0.93710003,0.807181496,0.840712019,0.840712019,0.93710003,5419.59
2,15,9,0.792085688,0.906187801,0.784548664,0.771538767,0.771538767,0.906187801,4648.1
2,15,10,0.733321158,0.86353689,0.740146866,0.712867691,0.712867691,0.86353689,4180.99
2,15,11,0.689249923,0.81749691,0.708454834,0.679357276,0.679357276,0.81749691,4085.2
2,15,12,0.658874309,0.784226233,0.676306483,0.6428162,0.6428162,0.784226233,4032.09
2,15,13,0.63437329,0.762025208,0.659983595,0.613571675,0.613571675,0.762025208,3983.9
2,15,14,0.616127303,0.741200345,0.642200407,0.591673137,0.591673137,0.741200345,3847.8
2,15,15,0.606463076,0.728638661,0.630297879,0.590449072,0.590449072,0.728638661,3880
2,15,16,0.610703902,0.719240116,0.634257898,0.596329734,0.596329734,0.719240116,4127.5
2,15,17,0.638342434,0.725977988,0.653670361,0.629884574,0.629884574,0.725977988,4497.5
2,15,18,0.689900198,0.761332056,0.68686964,0.695914168,0.695914168,0.761332056,4962.8
2,15,19,0.729811573,0.803611437,0.713705267,0.740760344,0.740760344,0.803611437,5021.39
2,15,20,0.731570832,0.810976797,0.708117617,0.74788307,0.74788307,0.810976797,4887.5
2,15,21,0.724993923,0.804848792,0.69414904,0.742651005,0.742651005,0.804848792,5026.8
2,15,22,0.702696408,0.796114749,0.678896991,0.722817409,0.722817409,0.796114749,5082.9
2,15,23,0.669723238,0.765596104,0.646261993,0.693722332,0.693722332,0.765596104,5347.1
2,15,24,0.640786141,0.738089187,0.615064828,0.675002309,0.675002309,0.738089187,5169.2
2,16,1,0.623672961,0.728213477,0.59938331,0.662260911,0.662260911,0.728213477,4639.5
2,16,2,0.59654943,0.727105971,0.584567306,0.656558174,0.656558174,0.727105971,4505.3
2,16,3,0.616107877,0.718993215,0.585703542,0.655750332,0.655750332,0.718993215,4712.3
2,16,4,0.624367193,0.726841941,0.5882155,0.660919519,0.660919519,0.726841941,4789.59
2,16,5,0.644681694,0.741190598,0.612252187,0.67197666,0.67197666,0.741190598,4994
2,16,6,0.685554869,0.769645541,0.654925152,0.704688573,0.704688573,0.769645541,5088.7
2,16,7,0.738529456,0.811814368,0.716880334,0.753864201,0.753864201,0.811814368,5240.2
2,16,8,0.758649271,0.821828097,0.741785456,0.756468842,0.756468842,0.821828097,5339.2
2,16,9,0.725046245,0.797249821,0.728762585,0.701235993,0.701235993,0.797249821,5226.6
2,16,10,0.668058557,0.766341333,0.686831827,0.643738635,0.643738635,0.766341333,5040.4
2,16,11,0.6191735,0.7375439,0.645069494,0.594170249,0.594170249,0.7375439,4543.9
2,16,12,0.588889911,0.7046419,0.617632319,0.557275144,0.557275144,0.7046419,4231.09
2,16,13,0.580985652,0.687293327,0.606604802,0.53862005,0.53862005,0.687293327,4140.8
2,16,14,0.576138792,0.670052553,0.603034063,0.531127803,0.531127803,0.670052553,4064.8
2,16,15,0.571144747,0.657560864,0.587486263,0.527836974,0.527836974,0.657560864,4011.2
2,16,16,0.578854038,0.652778503,0.597088736,0.529364493,0.529364493,0.652778503,4119.9
2,16,17,0.583454173,0.66318808,0.594649664,0.550752263,0.550752263,0.66318808,4054.9
2,16,18,0.623359876,0.688421901,0.627445781,0.591401578,0.591401578,0.688421901,4574.8
2,16,19,0.652635582,0.712579818,0.637192383,0.625385626,0.625385626,0.712579818,5091.4
2,16,20,0.649260702,0.713366492,0.625319814,0.626926359,0.626926359,0.713366492,5115.8
2,16,21,0.636080225,0.699307066,0.606786015,0.615899062,0.615899062,0.699307066,5016.1
2,16,22,0.610898303,0.677874699,0.588344833,0.588902645,0.588902645,0.677874699,4723.6
2,16,23,0.577834385,0.655122873,0.559560435,0.55636729,0.55636729,0.655122873,4655.4
2,16,24,0.546862661,0.631162142,0.531781658,0.527283833,0.527283833,0.631162142,4962.6
2,17,1,0.525499155,0.609104452,0.521320981,0.507567106,0.507567106,0.609104452,4844.5
2,17,2,0.512891107,0.596826586,0.503101383,0.494767159,0.494767159,0.596826586,4588.5
2,17,3,0.505146369,0.590143252,0.500759312,0.485271027,0.485271027,0.590143252,4447.1
2,17,4,0.50605216,0.586093716,0.49540713,0.480917427,0.480917427,0.586093716,4427.1
2,17,5,0.516282719,0.58755021,0.508103927,0.485340739,0.485340739,0.58755021,4560.8
2,17,6,0.54590554,0.617843614,0.537315602,0.508634433,0.508634433,0.617843614,4946.29
2,17,7,0.592480603,0.650321216,0.592346321,0.550386159,0.550386159,0.650321216,4991.8
2,17,8,0.606833305,0.674512506,0.612854465,0.556314208,0.556314208,0.674512506,5066.8
2,17,9,0.59638353,0.663836241,0.618116772,0.543072294,0.543072294,0.663836241,4971.9
2,17,10,0.58312705,0.660390666,0.611074119,0.526337933,0.526337933,0.660390666,4738
2,17,11,0.56885262,0.647426146,0.596346163,0.51373892,0.51373892,0.647426146,4675.8
2,17,12,0.549624699,0.644068285,0.574591264,0.504113843,0.504113843,0.644068285,4552.9
2,17,13,0.530291991,0.645283785,0.570553425,0.49204633,0.49204633,0.645283785,4267.9
2,17,14,0.531429618,0.636463997,0.566753977,0.473588526,0.473588526,0.636463997,4196.9
2,17,15,0.534977629,0.635192087,0.569611007,0.471001882,0.471001882,0.635192087,4166.5
2,17,16,0.53782985,0.642119664,0.574672372,0.477372581,0.477372581,0.642119664,4114.1
2,17,17,0.552493793,0.649114084,0.579026238,0.495843826,0.495843826,0.649114084,4140.3
2,17,18,0.572549375,0.665659444,0.590275521,0.524208519,0.524208519,0.665659444,4390.8
2,17,19,0.588169305,0.673451564,0.592824197,0.545040413,0.545040413,0.673451564,4632.2
2,17,20,0.578758467,0.658312294,0.584332935,0.53899162,0.53899162,0.658312294,4571.4
2,17,21,0.565125237,0.64171722,0.567294876,0.525789347,0.525789347,0.64171722,4427.1
2,17,22,0.542082444,0.624555891,0.544249747,0.503779407,0.503779407,0.624555891,4263.3
2,17,23,0.509125014,0.592921075,0.524187693,0.475044054,0.475044054,0.592921075,3959.8
2,17,24,0.478986623,0.560158572,0.494222302,0.449838968,0.449838968,0.560158572,3890.69
2,18,1,0.4557724,0.545502963,0.462187391,0.430253009,0.430253009,0.545502963,3644.9
2,18,2,0.443317634,0.53978124,0.442710445,0.419421864,0.419421864,0.53978124,3411.6
2,18,3,0.435697958,0.540137217,0.441487803,0.413830303,0.413830303,0.540137217,3337.2
2,18,4,0.432527975,0.547115492,0.434064457,0.412113467,0.412113467,0.547115492,3324.99
2,18,5,0.43673321,0.56277022,0.446093577,0.415937162,0.415937162,0.56277022,3128.7
2,18,6,0.459324241,0.594116591,0.468101116,0.437008949,0.437008949,0.594116591,2839.6
2,18,7,0.506053294,0.640985872,0.514261339,0.474133694,0.474133694,0.640985872,3073.9
2,18,8,0.539195909,0.686559223,0.546481847,0.493376103,0.493376103,0.686559223,3492.1
2,18,9,0.556579211,0.706546712,0.572816033,0.505084347,0.505084347,0.706546712,3619.7
2,18,10,0.555002726,0.722788271,0.569734861,0.509008738,0.509008738,0.722788271,3515.2
2,18,11,0.54699212,0.730379957,0.566437584,0.50356708,0.50356708,0.730379957,3441.8
2,18,12,0.549228097,0.726961749,0.56272582,0.507511747,0.507511747,0.726961749,3436.7
2,18,13,0.546018976,0.728090421,0.562157884,0.506471302,0.506471302,0.728090421,3443
2,18,14,0.547985257,0.722162948,0.559356935,0.506916686,0.506916686,0.722162948,3459.9
2,18,15,0.543555276,0.706146337,0.560569163,0.506538053,0.506538053,0.706146337,3348.1
2,18,16,0.55092851,0.701192583,0.566970446,0.511809303,0.511809303,0.701192583,3455.1
2,18,17,0.577509814,0.711143701,0.582583277,0.538332088,0.538332088,0.711143701,3993.1
2,18,18,0.619686942,0.731423868,0.625451339,0.590258844,0.590258844,0.731423868,4366.8
2,18,19,0.653495856,0.76037645,0.638261212,0.629098602,0.629098602,0.76037645,4989.6
2,18,20,0.654456805,0.764488597,0.634709104,0.633642429,0.633642429,0.764488597,5076.59
2,18,21,0.650350686,0.758537399,0.623225815,0.632117645,0.632117645,0.758537399,4879.8
2,18,22,0.638900258,0.749994143,0.614951935,0.623971561,0.623971561,0.749994143,4887
2,18,23,0.621058958,0.729043172,0.598225154,0.609793316,0.609793316,0.729043172,4667.8
2,18,24,0.602207079,0.713138493,0.580966424,0.598563489,0.598563489,0.713138493,4462.89
2,19,1,0.58984221,0.703166898,0.566215635,0.587656025,0.587656025,0.703166898,4340.2
2,19,2,0.586651949,0.699087828,0.558709353,0.588238327,0.588238327,0.699087828,4309.09
2,19,3,0.591131984,0.701277541,0.556765513,0.594280512,0.594280512,0.701277541,4413.4
2,19,4,0.599425047,0.702548761,0.567927843,0.603859571,0.603859571,0.702548761,4512.9
2,19,5,0.614542311,0.707985093,0.570862146,0.621279665,0.621279665,0.707985093,4709.4
2,19,6,0.637787021,0.720532994,0.592108113,0.64677818,0.64677818,0.720532994,4937.8
2,19,7,0.663700183,0.740650726,0.610408453,0.676004252,0.676004252,0.740650726,5000.3
2,19,8,0.669628519,0.75148214,0.621511231,0.683526343,0.683526343,0.75148214,5057.4
2,19,9,0.648280611,0.75282168,0.610775263,0.649602438,0.649602438,0.75282168,4816
2,19,10,0.616347795,0.752389901,0.59582207,0.612422562,0.612422562,0.752389901,4772.9
2,19,11,0.593960667,0.748166905,0.567102337,0.58780274,0.58780274,0.748166905,4887.8
2,19,12,0.588790796,0.733965325,0.571497123,0.572045944,0.572045944,0.733965325,4838.3
2,19,13,0.559411154,0.722322134,0.548190038,0.54092944,0.54092944,0.722322134,4379.9
2,19,14,0.560624216,0.716741285,0.541885389,0.524073195,0.524073195,0.716741285,4293.2
2,19,15,0.564422923,0.708302775,0.541974169,0.528875368,0.528875368,0.708302775,4299.4
2,19,16,0.568170866,0.709442374,0.550585998,0.543188026,0.543188026,0.709442374,4399.9
2,19,17,0.598928762,0.722212761,0.575663747,0.572160081,0.572160081,0.722212761,4799.8
2,19,18,0.649736568,0.754417967,0.617655885,0.629114549,0.629114549,0.754417967,5372.7
2,19,19,0.699296856,0.787972362,0.659894084,0.679145633,0.679145633,0.787972362,6056.5
2,19,20,0.708789653,0.79479027,0.668650956,0.694457501,0.694457501,0.79479027,6246.1
2,19,21,0.709946706,0.791994037,0.67361733,0.700346364,0.700346364,0.791994037,6351.99
2,19,22,0.703696068,0.782380783,0.671568634,0.698720656,0.698720656,0.782380783,6321.8
2,19,23,0.686713766,0.766662953,0.660088998,0.68387217,0.68387217,0.766662953,6127
2,19,24,0.669057508,0.752923867,0.639109005,0.671477739,0.671477739,0.752923867,5847.6
2,20,1,0.65486064,0.741076895,0.628000198,0.660162025,0.660162025,0.741076895,5522.4
2,20,2,0.647833671,0.741184298,0.616988939,0.656215536,0.656215536,0.741184298,5378.7
2,20,3,0.649514233,0.743630066,0.619713348,0.657093774,0.657093774,0.743630066,5371.3
2,20,4,0.658256788,0.752140539,0.619462718,0.66428963,0.66428963,0.752140539,5470.4
2,20,5,0.672847281,0.759162722,0.627504967,0.67435804,0.67435804,0.759162722,5639.7
2,20,6,0.694118336,0.772540121,0.641783543,0.695797525,0.695797525,0.772540121,5935.3
2,20,7,0.719124006,0.79528791,0.661105217,0.721708163,0.721708163,0.79528791,6292.9
2,20,8,0.72587022,0.806047655,0.664581149,0.726713322,0.726713322,0.806047655,6383.3
2,20,9,0.692564256,0.785721712,0.647991739,0.689124739,0.689124739,0.785721712,5837.1
2,20,10,0.654001074,0.757260567,0.616218053,0.65293177,0.65293177,0.757260567,5736.79
2,20,11,0.623196527,0.726007619,0.599980839,0.614246927,0.614246927,0.726007619,5324.9
2,20,12,0.599995775,0.70462477,0.574001956,0.584377042,0.584377042,0.70462477,5141.3
2,20,13,0.583364984,0.68023984,0.561846059,0.560246572,0.560246572,0.68023984,4936.9
2,20,14,0.567474224,0.660684819,0.549120399,0.542113637,0.542113637,0.660684819,4763.1
2,20,15,0.557765048,0.64123356,0.545466542,0.531837911,0.531837911,0.64123356,4632.2
2,20,16,0.56207748,0.635101518,0.546013652,0.538474929,0.538474929,0.635101518,4563.1
2,20,17,0.585697097,0.643996419,0.563547855,0.567781649,0.567781649,0.643996419,4737
2,20,18,0.627472092,0.667762623,0.596651595,0.620631751,0.620631751,0.667762623,5022.6
2,20,19,0.668935705,0.704230399,0.623737669,0.667589343,0.667589343,0.704230399,5229.8
2,20,20,0.672768301,0.718026879,0.635686231,0.67306244,0.67306244,0.718026879,5268.2
2,20,21,0.666871018,0.713494273,0.630454066,0.666614966,0.666614966,0.713494273,5208.5
2,20,22,0.651053,0.697708516,0.62253019,0.650019118,0.650019118,0.697708516,5122.3
2,20,23,0.624698002,0.681377077,0.600876858,0.625625518,0.625625518,0.681377077,4723.1
2,20,24,0.600867535,0.668098222,0.582911543,0.603776645,0.603776645,0.668098222,4541.59
2,21,1,0.585337504,0.6574256,0.562054856,0.589531877,0.589531877,0.6574256,4632.6
2,21,2,0.576983468,0.65872025,0.552232443,0.581516561,0.581516561,0.65872025,4709.8
2,21,3,0.57686195,0.661445307,0.547189712,0.581740506,0.581740506,0.661445307,4738.7
2,21,4,0.585076458,0.663460674,0.554372476,0.586847044,0.586847044,0.663460674,4838.5
2,21,5,0.606311355,0.682939202,0.564036875,0.6038983,0.6038983,0.682939202,5016.5
2,21,6,0.640184785,0.705910561,0.5968814,0.632941207,0.632941207,0.705910561,5451.6
2,21,7,0.677732568,0.738010234,0.63254642,0.672161193,0.672161193,0.738010234,5893.19
2,21,8,0.689056513,0.755144787,0.642858218,0.676755368,0.676755368,0.755144787,6075
2,21,9,0.652671172,0.734145184,0.618772574,0.630235414,0.630235414,0.734145184,5572.4
2,21,10,0.608354347,0.710462068,0.594132878,0.584573877,0.584573877,0.710462068,4939.2
2,21,11,0.573433472,0.679529953,0.564075054,0.549218365,0.549218365,0.679529953,4458.1
2,21,12,0.548247437,0.656020199,0.54357659,0.520059044,0.520059044,0.656020199,4049.1
2,21,13,0.530509363,0.637400505,0.531243134,0.497418959,0.497418959,0.637400505,3744.4
2,21,14,0.519021928,0.62511998,0.518933972,0.483610007,0.483610007,0.62511998,3689.8
2,21,15,0.513728127,0.612481117,0.51354909,0.47506433,0.47506433,0.612481117,3788.7
2,21,16,0.516405798,0.609855588,0.516346751,0.477760327,0.477760327,0.609855588,3848
2,21,17,0.531962061,0.608571077,0.533494233,0.496391729,0.496391729,0.608571077,4049.8
2,21,18,0.562547533,0.626715184,0.551882621,0.536008573,0.536008573,0.626715184,4483.4
2,21,19,0.59723402,0.657663345,0.576914155,0.574659015,0.574659015,0.657663345,4857.8
2,21,20,0.597330583,0.664427601,0.575238298,0.578290432,0.578290432,0.664427601,4950.4
2,21,21,0.589009019,0.654829802,0.566401232,0.567602356,0.567602356,0.654829802,4900.2
2,21,22,0.568456727,0.634553474,0.548373625,0.547922765,0.547922765,0.634553474,4732.6
2,21,23,0.539409171,0.614008983,0.526608132,0.519953564,0.519953564,0.614008983,4376.2
2,21,24,0.511385662,0.595376983,0.500198135,0.495236464,0.495236464,0.595376983,3947.59
2,22,1,0.491527318,0.581776115,0.486633817,0.477279176,0.477279176,0.581776115,3733.1
2,22,2,0.484154934,0.580623914,0.469129573,0.472020455,0.472020455,0.580623914,3619.2
2,22,3,0.480678529,0.576061184,0.467269398,0.470210898,0.470210898,0.576061184,3560.6
2,22,4,0.482031119,0.57751817,0.466229797,0.469776221,0.469776221,0.57751817,3603.6
2,22,5,0.493361303,0.592399415,0.484609418,0.475620889,0.475620889,0.592399415,3757.2
2,22,6,0.526453157,0.619183943,0.514915497,0.499771634,0.499771634,0.619183943,4032.7
2,22,7,0.573901397,0.666078524,0.564146114,0.543037211,0.543037211,0.666078524,4544.8
2,22,8,0.591201606,0.691004508,0.586176487,0.548635151,0.548635151,0.691004508,4776.8
2,22,9,0.583394903,0.685380442,0.589376397,0.532656461,0.532656461,0.685380442,4642.5
2,22,10,0.576817284,0.671665475,0.595452519,0.5261534,0.5261534,0.671665475,4489.7
2,22,11,0.576259743,0.662035092,0.595556644,0.525172644,0.525172644,0.662035092,4446.6
2,22,12,0.568398732,0.661865077,0.590706999,0.521498397,0.521498397,0.661865077,4291
2,22,13,0.561285835,0.660516774,0.585065642,0.512764088,0.512764088,0.660516774,4163
2,22,14,0.555726309,0.660502106,0.580024007,0.509552539,0.509552539,0.660502106,4099.7
2,22,15,0.556909736,0.654091956,0.583768287,0.508130044,0.508130044,0.654091956,4177
2,22,16,0.557958173,0.647003128,0.581554637,0.50992206,0.50992206,0.647003128,4211.29
2,22,17,0.564192646,0.643539438,0.582417226,0.525543987,0.525543987,0.643539438,4258.2
2,22,18,0.586054706,0.652264325,0.592720803,0.546715102,0.546715102,0.652264325,4568.5
2,22,19,0.595470223,0.668076663,0.590858618,0.559069665,0.559069665,0.668076663,4733.7
2,22,20,0.583010919,0.659953471,0.578067196,0.550455644,0.550455644,0.659953471,4614.8
2,22,21,0.563194547,0.644175983,0.551407484,0.531294566,0.531294566,0.644175983,4398
2,22,22,0.534973659,0.621265563,0.538334013,0.504207476,0.504207476,0.621265563,4084.6
2,22,23,0.501306116,0.592334638,0.506089391,0.472546031,0.472546031,0.592334638,3643.9
2,22,24,0.468225465,0.567759414,0.479834487,0.443991111,0.443991111,0.567759414,3330.5
2,23,1,0.446618779,0.546352937,0.460835599,0.424127443,0.424127443,0.546352937,2841.2
2,23,2,0.432792707,0.532304538,0.440768614,0.41227294,0.41227294,0.532304538,2574.9
2,23,3,0.424691068,0.527125444,0.43604611,0.406905322,0.406905322,0.527125444,2502.49
2,23,4,0.423883259,0.526332666,0.438624928,0.405897228,0.405897228,0.526332666,2434.7
2,23,5,0.43379662,0.539489055,0.443967976,0.413301537,0.413301537,0.539489055,2675.2
2,23,6,0.459908864,0.563478729,0.47114758,0.437704477,0.437704477,0.563478729,2953
2,23,7,0.50573,0.605851533,0.517787689,0.482995126,0.482995126,0.605851533,3329.8
2,23,8,0.52898265,0.626727096,0.544522114,0.501223745,0.501223745,0.626727096,3541.69
2,23,9,0.534871282,0.633825474,0.563181592,0.504696145,0.504696145,0.633825474,3578.89
2,23,10,0.533193982,0.632685973,0.563630789,0.501154033,0.501154033,0.632685973,3543.9
2,23,11,0.524941614,0.638389188,0.558803614,0.494715672,0.494715672,0.638389188,3406.6
2,23,12,0.51088881,0.636718281,0.542814838,0.48399069,0.48399069,0.636718281,3251.2
2,23,13,0.499134799,0.635534283,0.539647626,0.462445498,0.462445498,0.635534283,2872.3
2,23,14,0.496735899,0.634012322,0.526016448,0.454251117,0.454251117,0.634012322,2804.4
2,23,15,0.493034039,0.634262471,0.534659879,0.453585205,0.453585205,0.634262471,2853.2
2,23,16,0.495540987,0.637298811,0.534855158,0.457712126,0.457712126,0.637298811,2911.1
2,23,17,0.508752659,0.645880657,0.550500323,0.475909534,0.475909534,0.645880657,3065.1
2,23,18,0.527984549,0.665002224,0.556675637,0.500240483,0.500240483,0.665002224,3460.99
2,23,19,0.556022521,0.689815686,0.564126568,0.528390115,0.528390115,0.689815686,3940.9
2,23,20,0.557998302,0.691628158,0.560429965,0.527263784,0.527263784,0.691628158,4056.6
2,23,21,0.550988206,0.68948747,0.543024182,0.516907184,0.516907184,0.68948747,4021.1
2,23,22,0.535857472,0.674630443,0.531056805,0.498518181,0.498518181,0.674630443,3800.5
2,23,23,0.515129778,0.650422517,0.510637075,0.475640937,0.475640937,0.650422517,3547.2
2,23,24,0.493961525,0.630876454,0.499117433,0.458412894,0.458412894,0.630876454,3329.2
2,24,1,0.481737176,0.626067022,0.479307835,0.450297337,0.450297337,0.626067022,3201.59
2,24,2,0.477244663,0.620680996,0.472416072,0.452213741,0.452213741,0.620680996,2962
2,24,3,0.479809181,0.623282603,0.472584315,0.457081298,0.457081298,0.623282603,2818.4
2,24,4,0.490533472,0.623040526,0.475673342,0.468173067,0.468173067,0.623040526,2782.1
2,24,5,0.510501566,0.646946227,0.496734809,0.488977851,0.488977851,0.646946227,2937.8
2,24,6,0.549971815,0.668150594,0.535691625,0.530424985,0.530424985,0.668150594,3444.9
2,24,7,0.604346634,0.717867988,0.587843027,0.588682344,0.588682344,0.717867988,4163.4
2,24,8,0.634391723,0.742428643,0.622235536,0.62137945,0.62137945,0.742428643,4394.9
2,24,9,0.64214738,0.750493948,0.638234724,0.621536187,0.621536187,0.750493948,4273.9
2,24,10,0.645763595,0.752331424,0.656414682,0.61062599,0.61062599,0.752331424,4009.49
2,24,11,0.647194597,0.751420906,0.659957107,0.619695419,0.619695419,0.751420906,4008.8
2,24,12,0.649388035,0.751124981,0.670410112,0.62402282,0.62402282,0.751124981,3898.5
2,24,13,0.65345431,0.745057814,0.682907611,0.621225217,0.621225217,0.745057814,3970.6
2,24,14,0.654936642,0.73674433,0.679718478,0.623732808,0.623732808,0.73674433,3959.29
2,24,15,0.654888573,0.729614153,0.687217087,0.627628721,0.627628721,0.729614153,4059.1
2,24,16,0.663505922,0.72593733,0.689827872,0.637220537,0.637220537,0.72593733,4032.29
2,24,17,0.67635162,0.738060736,0.695798774,0.653768772,0.653768772,0.738060736,4253.6
2,24,18,0.701532407,0.755511199,0.706511907,0.681191209,0.681191209,0.755511199,4705.3
2,24,19,0.71387161,0.76799452,0.706137424,0.689701575,0.689701575,0.76799452,4801.49
2,24,20,0.707596584,0.763929429,0.691802767,0.683406966,0.683406966,0.763929429,4636.3
2,24,21,0.696410605,0.75864874,0.672914032,0.666164571,0.666164571,0.75864874,4548.8
2,24,22,0.675708151,0.742362685,0.654869254,0.642201775,0.642201775,0.742362685,4336.3
2,24,23,0.642440755,0.709364702,0.624936014,0.612931052,0.612931052,0.709364702,3955.59
2,24,24,0.60974352,0.68687405,0.59803225,0.589854467,0.589854467,0.68687405,3646.9
2,25,1,0.592771,0.669218428,0.573161287,0.572740105,0.572740105,0.669218428,3552.99
2,25,2,0.582953918,0.661601441,0.564039615,0.565297295,0.565297295,0.661601441,3465.4
2,25,3,0.578205748,0.656175546,0.557726016,0.560666897,0.560666897,0.656175546,3363.5
2,25,4,0.58085208,0.654799973,0.558746436,0.563289308,0.563289308,0.654799973,3390
2,25,5,0.594240571,0.661636192,0.571822466,0.567285006,0.567285006,0.661636192,3563.1
2,25,6,0.625158413,0.684387132,0.607014176,0.590804012,0.590804012,0.684387132,4029.4
2,25,7,0.668915428,0.717993014,0.665201329,0.6422806,0.6422806,0.717993014,4409.2
2,25,8,0.694486863,0.737653076,0.694329157,0.656480716,0.656480716,0.737653076,4585.5
2,25,9,0.703913015,0.744873624,0.707283159,0.659773824,0.659773824,0.744873624,4652.29
2,25,10,0.689166831,0.740580633,0.706836337,0.660983536,0.660983536,0.740580633,4474.1
2,25,11,0.672527674,0.72379743,0.692344032,0.652309143,0.652309143,0.72379743,4196.2
2,25,12,0.640284042,0.70659692,0.666390906,0.632480331,0.632480331,0.70659692,3944.6
2,25,13,0.581052013,0.696821329,0.603749964,0.600660097,0.600660097,0.696821329,3191.3
2,25,14,0.548891757,0.690118995,0.567896789,0.552243331,0.552243331,0.690118995,2731.1
2,25,15,0.533178667,0.688792547,0.562370335,0.518348359,0.518348359,0.688792547,2497.7
2,25,16,0.533870914,0.692933637,0.563297591,0.511888128,0.511888128,0.692933637,2446.19
2,25,17,0.549948418,0.701212764,0.576313703,0.520542245,0.520542245,0.701212764,2717
2,25,18,0.585180394,0.718668838,0.601758446,0.553996617,0.553996617,0.718668838,3173.1
2,25,19,0.618340309,0.737222477,0.627985036,0.590624264,0.590624264,0.737222477,3609
2,25,20,0.621940218,0.73776294,0.623368484,0.607070664,0.607070664,0.73776294,3685.4
2,25,21,0.618745135,0.731049482,0.612871272,0.606275124,0.606275124,0.731049482,3697.99
2,25,22,0.612338238,0.717897424,0.602343553,0.598468261,0.598468261,0.717897424,3589.2
2,25,23,0.594221854,0.70149668,0.586062315,0.582701897,0.582701897,0.70149668,3472.7
2,25,24,0.577488261,0.679886521,0.57389016,0.570012897,0.570012897,0.679886521,3322.8
2,26,1,0.563189158,0.666214575,0.550664548,0.55999734,0.55999734,0.666214575,3259.6
2,26,2,0.555268877,0.659461936,0.551476536,0.557549892,0.557549892,0.659461936,3249.2
2,26,3,0.552759944,0.657901483,0.538803304,0.559496369,0.559496369,0.657901483,3266.1
2,26,4,0.55504328,0.660122699,0.544354601,0.564593794,0.564593794,0.660122699,3309.7
2,26,5,0.563859852,0.668534432,0.545915739,0.574767,0.574767,0.668534432,3423.1
2,26,6,0.581874994,0.681775977,0.561158836,0.589303148,0.589303148,0.681775977,3645.1
2,26,7,0.604584141,0.699087828,0.582341051,0.612667238,0.612667238,0.699087828,3919.8
2,26,8,0.624238442,0.720233032,0.597392341,0.63055003,0.63055003,0.720233032,4186
2,26,9,0.640878876,0.736743837,0.615242205,0.646513,0.646513,0.736743837,4285.3
2,26,10,0.631116384,0.738441817,0.62766499,0.634939397,0.634939397,0.738441817,4145.7
2,26,11,0.613798592,0.725176055,0.611009452,0.598276211,0.598276211,0.725176055,3647.7
2,26,12,0.582347883,0.70741608,0.591858214,0.569060163,0.569060163,0.70741608,3234.9
2,26,13,0.561082358,0.685992278,0.569780164,0.547777417,0.547777417,0.685992278,3097.9
2,26,14,0.545689443,0.665737412,0.549176298,0.533895563,0.533895563,0.665737412,2945.8
2,26,15,0.534464329,0.650233601,0.541597859,0.527073556,0.527073556,0.650233601,2955.9
2,26,16,0.535343321,0.64556898,0.540194188,0.53010604,0.53010604,0.64556898,2912.7
2,26,17,0.561680877,0.654377644,0.558051724,0.556645,0.556645,0.654377644,3187.8
2,26,18,0.597029693,0.674185176,0.586253393,0.599924473,0.599924473,0.674185176,3714.39
2,26,19,0.629806759,0.706237201,0.615298651,0.631020018,0.631020018,0.706237201,4168.6
2,26,20,0.633873459,0.712789111,0.615890334,0.634777647,0.634777647,0.712789111,4188.1
2,26,21,0.630281207,0.713444164,0.611077955,0.629634885,0.629634885,0.713444164,4234.3
2,26,22,0.619898076,0.700649659,0.60419295,0.618313932,0.618313932,0.700649659,4102.1
2,26,23,0.599472407,0.684604696,0.587866592,0.601087483,0.601087483,0.684604696,3842.39
2,26,24,0.580892918,0.669691456,0.568120748,0.584030076,0.584030076,0.669691456,3652.79
